filename,color_label,white_score,black_score,orange_score,gray_score,other_score,consistency,edge_density,texture_var,lbp_complexity,has_stripes
closeup-female-combing-fur-cat-with-brush-floor-cat-lovers-grooming-combing-wool_jpg.rf.7b88ccde44946752c6fdfd1e275f511f.jpg,orange,0.0,0.202,0.632,0.0,0.166,0.003,10.12,704.79,240.31,False
closeup-shot-european-shorthair-common-cat-blurred-background_jpg.rf.8a62bda61419b1d7213f9ff9c6176651.jpg,other,0.0,0.226,0.0,0.0,0.774,0.001,11.78,974.07,240.22,False
concept-homeless-animals-stray-dirty-sadness-cat-street_jpg.rf.4ea218a9348a9fcfc0ccb3aae2df3e8b.jpg,orange,0.069,0.0,0.56,0.031,0.339,0.007,14.4,2570.97,238.07,False
cornish-rex-cat-isolated-white-background_jpg.rf.06ff99c2f2201f254045b22d6fa4dddf.jpg,orange,0.142,0.0,0.75,0.0,0.108,0.005,8.39,2135.14,246.42,False
cute-2-month-old-sacred-burma-kitten_jpg.rf.be937af8b11a5c2064fcb51cec796349.jpg,white,0.626,0.0,0.048,0.0,0.326,0.011,4.88,2512.83,249.38,False
cute-anatolian-cat-with-green-eyes-ginger-cat_jpg.rf.07483a08d44e11ed46bb4845c8aea15e.jpg,other,0.523,0.0,0.04,0.437,0.0,0.025,5.29,2555.33,246.41,False
cute-black-cat-walking-outdoors-rural-lifestyle_jpg.rf.c9cf6f003fc95d8097dbdcacc4d847d8.jpg,black,0.015,0.974,0.0,0.006,0.005,0.098,1.34,30.46,251.57,False
cute-cat-3-_jpg.rf.3094f6c135650babe06244d72f5b9694.jpg,orange,0.0,0.174,0.826,0.0,0.0,0.001,7.34,528.82,245.41,False
cute-cat-animal-grey-background_jpg.rf.e439f042182b70215a7c2f957135a18d.jpg,orange,0.0,0.116,0.871,0.0,0.013,0.001,10.28,1385.3,241.73,False
cute-cat-dog-white-wall-fluffy-friends-thai-ridgeback-serengeti-cat_jpg.rf.8fc5057138a6beca1628a12bf2b4c9a0.jpg,orange,0.0,0.119,0.827,0.0,0.054,0.003,8.72,698.04,245.25,False
cute-cat-lavender-field_jpg.rf.5419bcb2954eb1afe051bbd47bdca822.jpg,black,0.025,0.46,0.127,0.3,0.087,0.014,5.57,247.76,244.82,False
cute-cat-playing-ground_jpg.rf.e0935f8f8b5b840b40fb4bc2705ec69f.jpg,orange,0.145,0.124,0.464,0.0,0.267,0.004,10.02,1987.44,243.32,False
cute-cat-sitting-looking-camera_jpg.rf.9a14a12f2f693d4fa2b120971382c2af.jpg,orange,0.0,0.0,1.0,0.0,0.0,0.008,5.8,1996.56,243.91,False
cute-cat-standing-looking-camera_jpg.rf.c8332e6385ecd9532bf43464ceca263d.jpg,orange,0.0,0.096,0.882,0.0,0.022,0.003,8.42,853.14,243.68,False
cute-cat_jpg.rf.d02ca53d820407f027411de0371422bb.jpg,orange,0.0,0.172,0.422,0.0,0.406,0.004,7.03,481.01,245.72,False
cute-domestic-cat-rural-landscapes_jpg.rf.1d4b541c740379ab4ae8e3c6254b2682.jpg,black,0.167,0.647,0.0,0.17,0.016,0.056,8.72,1115.61,243.47,False
cute-ginger-cat-living-room-cat-allergy-concept_jpg.rf.800728311a9ee64424350c1d86a30e90.jpg,orange,0.078,0.0,0.638,0.0,0.283,0.006,7.52,1779.57,244.34,False
cute-gray-striped-cat-standing-outdoors_jpg.rf.6c28dc8c29b9cd11083cd77576058843.jpg,gray,0.103,0.373,0.0,0.524,0.0,0.001,10.18,390.87,245.77,False
cute-little-kitten-playing-artificial-green-grass_jpg.rf.770af5ab0054a78117d69aa8cd849064.jpg,other,0.045,0.149,0.006,0.013,0.787,0.001,6.88,512.15,248.3,False
cute-little-kitten-walks-around-room-his-grandfather-with-stick_jpg.rf.6d8291c912cce201bafad26ff4f4118a.jpg,other,0.523,0.016,0.079,0.311,0.07,0.018,6.69,3007.47,245.42,False
cute-orange-tabby-kitten-lifting-head-up_jpg.rf.acfc1bb2b899cddb360427e9a8740898.jpg,other,0.0,0.0,0.26,0.0,0.74,0.004,10.87,2627.28,242.39,False
cute-red-haired-cat-saw-something-interesting-lifestyle_jpg.rf.f07df3cbec31b3103dfbf9bfc7b9c7fb.jpg,orange,0.0,0.0,1.0,0.0,0.0,0.006,5.74,1216.72,244.57,False
cute-red-kitten-white-background-playful-funny-pet-copy-space_jpg.rf.71a510ff465ec8a1f64c64b43d0434ff.jpg,other,0.0,0.0,0.337,0.0,0.663,0.006,9.29,2460.05,244.19,False
cute-red-kitten-white-background-playful-funny-pet-copy-space_jpg.rf.d1297d287c67845c647312e5aaa3ffd3.jpg,orange,0.0,0.0,0.904,0.0,0.096,0.007,7.67,999.94,246.23,False
cute-short-leg-cat-animal-mammal-pet_jpg.rf.2db9f86ca4059b7ed490de213f164d38.jpg,orange,0.0,0.172,0.559,0.0,0.268,0.002,8.16,865.61,241.38,False
cute-sweet-little-cat_jpg.rf.0c594281970d280a3442efeea16bcfe2.jpg,gray,0.321,0.047,0.0,0.632,0.0,0.007,7.52,2257.67,244.96,False
cute-tabby-kitten-sidewalk_jpg.rf.19750cabb37fbb972ec4b541e59a981b.jpg,other,0.473,0.075,0.0,0.368,0.084,0.007,5.63,2633.73,245.46,False
cutest-pet-cats-stand-looking-somethings_jpg.rf.ee1935a14633fffe11d5d9ffedb2af8e.jpg,gray,0.061,0.317,0.0,0.622,0.0,0.007,6.06,587.51,246.41,False
desiree-m-X_4fMyZOOrs-unsplash_jpg.rf.066bd6946ba3e2ed3a0f67d4147c636f.jpg,black,0.0,0.943,0.022,0.0,0.035,0.091,2.33,158.05,246.47,False
discovering-new-places_jpg.rf.eedcc7e5e9db19726a035e2cb41946f4.jpg,orange,0.0,0.479,0.521,0.0,0.0,0.004,9.7,390.79,240.84,False
dl314-lin-7HC7DzdNW7E-unsplash_jpg.rf.c3c217f82371e5be7a66fce51b9ceec8.jpg,orange,0.0,0.333,0.588,0.003,0.077,0.003,11.48,421.56,241.82,False
dl314-lin-iV4l2lIRNdc-unsplash_jpg.rf.74445082d53f4f7eb4bee0494fa6dc0f.jpg,orange,0.109,0.192,0.391,0.14,0.168,0.005,7.86,989.72,243.62,False
dog-dirt-road_jpg.rf.984b9d813d224c17432ce826560e7179.jpg,black_white,0.376,0.276,0.0,0.348,0.0,0.007,11.4,2154.96,243.75,False
dog-looking-away-outdoors_jpg.rf.f296f6d12d40be81c780b32adb2f90de.jpg,black,0.053,0.718,0.012,0.209,0.008,0.039,8.59,204.85,243.3,False
dog-looking-away_jpg.rf.f4f8b4b4adb69336e9b677674f0706d6.jpg,other,0.284,0.141,0.378,0.01,0.187,0.002,7.66,1230.29,247.92,False
dog-walking-road_jpg.rf.bc935580394f14d4d09fc35c7aa425c3.jpg,black,0.0,0.682,0.266,0.0,0.051,0.115,2.78,134.2,250.38,False
domestic-cat-3635204_jpg.rf.b12008b3bd751ef56faf82c06bfcd0e8.jpg,black,0.0,0.431,0.184,0.0,0.385,0.005,5.02,142.35,244.58,False
domestic-cat-nature-walking-vegetation_jpg.rf.2ceb5a47179be62087b125e07485aeb4.jpg,orange,0.0,0.154,0.718,0.023,0.105,0.001,9.14,1141.59,244.07,False
domestic-cat-walking-outdoors-pebbles-path-countryside_jpg.rf.92792fbd9353014034011cfec964fa9f.jpg,orange,0.026,0.152,0.665,0.0,0.158,0.304,15.14,1292.9,239.05,False
domesticated-gray-cat-roaming-yard-beautiful-day_jpg.rf.60af2ea113c5e00cb923745343c493d6.jpg,orange,0.0,0.407,0.557,0.0,0.035,0.002,6.5,126.63,246.76,False
don-sphynx-cat_jpg.rf.2f733c3b4d78dbd073aaa202ace3a1c5.jpg,other,0.13,0.0,0.053,0.0,0.817,0.014,4.55,2418.92,246.46,False
elegant-abyssinian-cat-profile-black-background_jpg.rf.8722f48ad753d8c764a675ac46098627.jpg,orange,0.0,0.0,0.91,0.0,0.09,0.002,8.14,1107.09,244.07,False
elegant-oriental-shorthair-cat_jpg.rf.b3fe208549e775b14cdc54a18bc5e43b.jpg,other,0.437,0.16,0.0,0.245,0.158,0.012,8.36,2132.56,245.69,False
elegant-siamese-cat-profile-yellow-background_jpg.rf.fe490d9a06ef4d45df8678740b7db405.jpg,orange,0.0,0.0,0.878,0.0,0.122,0.003,6.69,1403.25,245.13,False
emilio-geremia-PwH5_CM9V9w-unsplash_jpg.rf.2ac310c174a93657f40c7e729d4f5b53.jpg,black,0.0,0.888,0.0,0.039,0.073,0.026,3.33,28.28,242.45,False
european-shorthair-common-domestic-cat-felis-silvestris-catus-avila-spain_jpg.rf.2f0dbc2dfcadb12066d30a4d29fd888f.jpg,other,0.444,0.0,0.0,0.556,0.0,0.015,5.4,2988.35,243.12,False
european-wildcat-felis-silvestris-silvestris_jpg.rf.3ab3d83dc47d2616557f9c95f66b9791.jpg,other,0.292,0.132,0.029,0.172,0.374,0.003,10.03,1259.8,246.54,False
f-aint-GY1hL72_ov8-unsplash_jpg.rf.6e8d40134425f919d104502a639ffda1.jpg,orange,0.0,0.356,0.457,0.0,0.187,0.004,7.7,311.77,243.36,False
faruk-melik-cevik-HeKREcXK1Lo-unsplash_jpg.rf.63f82b818ed126211472d8177fda2754.jpg,gray,0.023,0.422,0.0,0.555,0.0,0.004,7.88,232.39,244.11,False
felidae-cat-with-fur-is-lounging-cozy-cat-bed_jpg.rf.2afbf7e93eb69c6ddaceef1c3d4f876d.jpg,orange,0.006,0.145,0.643,0.009,0.198,0.012,3.83,436.36,244.4,False
fluffy-cat-wooden-fence-spring-day-adorable-bokeh-with-green-leaves-rural-cat_jpg.rf.1357aa0af62d9ee7342f346d7c634db2.jpg,orange,0.0,0.212,0.539,0.0,0.249,0.002,15.55,1039.18,239.4,False
fluffy-gray-cat-walking-wall-near-electric-fence_jpg.rf.734ace2749d16be4d8296cd358b1cc83.jpg,other,0.004,0.132,0.393,0.0,0.47,0.003,11.47,919.92,242.2,False
francis-nie-R2BiNy-F8lk-unsplash_jpg.rf.6841da428dc755fbddcebd4f60a82a7a.jpg,black,0.0,0.497,0.166,0.239,0.098,0.02,5.1,468.06,243.78,False
full-length-cat-4-_jpg.rf.73ba44f38a7a0e991a27e9e123138536.jpg,other,0.032,0.337,0.033,0.101,0.497,0.004,6.39,949.46,244.05,False
full-length-cat-field-1-_jpg.rf.2de2b5b09411e3e679ce8f47146754bf.jpg,orange,0.007,0.111,0.863,0.0,0.019,0.001,16.01,2018.08,242.08,False
full-length-cat-field_jpg.rf.dd52957b97e487a4224473784e8f63c6.jpg,other,0.349,0.0,0.017,0.619,0.015,0.005,6.86,2020.59,245.53,False
full-length-cat-standing-doorway-1-_jpg.rf.4cc63ec035595d35f723125b1e26d08f.jpg,other,0.291,0.093,0.481,0.0,0.136,0.025,13.91,3410.15,241.61,False
full-length-cat-standing-outdoors_jpg.rf.cf090e7989bdc98c43b9e3096fd7f600.jpg,other,0.489,0.082,0.0,0.429,0.0,0.009,6.59,1940.56,247.78,False
full-length-cat-walking-road-1-_jpg.rf.d83e4d556f4a7f299c24e32a2e4ed265.jpg,other,0.0,0.17,0.39,0.0,0.44,0.001,11.35,1009.36,242.29,False
full-length-cat-walking-road_jpg.rf.105ea2813dd9ad7cef0561f3579522db.jpg,gray,0.103,0.35,0.0,0.547,0.0,0.002,8.15,407.61,243.99,False
full-length-cat-walking-street-1-_jpg.rf.4cdd6f27dc8ee20b2022e9e23461347d.jpg,orange,0.0,0.359,0.562,0.0,0.079,0.003,11.03,402.75,240.77,False
full-length-cat-walking_jpg.rf.1f94f78972d5a4161bb2097576ce1b8b.jpg,gray,0.087,0.393,0.0,0.492,0.028,0.004,7.53,351.27,242.08,False
full-length-cat_jpg.rf.09feaba2145f91b862e07758691cdf8a.jpg,orange,0.0,0.084,0.73,0.0,0.186,0.014,2.91,170.53,243.59,False
full-length-egyptian-mau-standing-footpath-2-_jpg.rf.59493e07e8335da76c0a84ee3c5f1670.jpg,other,0.293,0.148,0.0,0.2,0.359,0.002,13.22,1308.06,243.65,False
full-length-egyptian-mau-standing-footpath_jpg.rf.028be7d666a0973de442dd62f25bee8e.jpg,orange,0.024,0.164,0.651,0.0,0.162,0.001,14.77,1269.17,242.53,False
funny-cat-looks-up-with-interest-isolated-yellow-background-copy-space_jpg.rf.dca43cb89fa13c6ebc6a3c481501d75e.jpg,orange,0.0,0.152,0.546,0.024,0.277,0.004,12.32,823.92,238.7,False
funny-cat-playing-with-garland_jpg.rf.16c9d701e0029e1045391df59e1bae9b.jpg,black,0.0,0.595,0.005,0.221,0.178,0.01,4.65,126.52,242.93,False
fuu-j-qo1rVbPRX3c-unsplash_jpg.rf.35d656676d8502f9ed254f8209bcc82d.jpg,gray,0.21,0.206,0.002,0.581,0.002,0.009,10.16,1153.24,243.64,False
gemini-2-5-flash-image_a_cat_standing_with_raised_back_leg_side_view_veterinary_posture_analysis_50mm_l-0_jpg.rf.944df96eabfed0d2f64def2e0c4f8388.jpg,other,0.312,0.135,0.188,0.224,0.141,0.012,9.35,2132.1,239.26,False
gemini-2-5-flash-image_full_body_full_side_view_profile_standing_pose_all_four_legs_visible_slight_natu-0_jpg.rf.12f198b2194692dc687f93133c9fd3e2.jpg,other,0.058,0.331,0.296,0.043,0.272,0.005,9.02,882.25,243.02,False
ginger-big-cat-street-grass_jpg.rf.92fb3c495d152d3e8148534c80f40cea.jpg,orange,0.0,0.0,0.854,0.0,0.146,0.002,8.18,1435.54,244.26,False
ginger-cat-cat-shelter-with-light-sunset_jpg.rf.41a3e3e044b183baf5cd3d1238e89998.jpg,orange,0.0,0.0,0.632,0.0,0.368,0.004,8.05,1581.89,244.89,False
ginger-cat-crosses-road-homeless-animal-city-street_jpg.rf.68a9bd479cebd05012ffc6e62caafb2a.jpg,other,0.383,0.0,0.617,0.0,0.0,0.007,15.43,4321.24,236.77,False
ginger-cat-is-standing-green-branches_jpg.rf.5591ae8f965931e0094fc0984eb25be8.jpg,other,0.009,0.0,0.287,0.0,0.704,0.006,10.67,3004.21,242.63,False
ginger-cat-walks-white-isolated-background-1-_jpg.rf.d770f0dc7a8929b623f15cc1e95ed608.jpg,orange,0.0,0.0,0.797,0.0,0.203,0.003,15.51,1828.73,239.21,False
ginger-kitten-coyly-lift-front-foot-orange-tabby-cat-side-view_jpg.rf.6a7828a29b38b09ce62a89c58c419021.jpg,other,0.006,0.035,0.453,0.0,0.506,0.004,10.99,1849.82,245.55,False
ginger-tabby-cat-standing-white-background_jpg.rf.440b54686cd4d64862f58c78fb2422a5.jpg,other,0.001,0.0,0.099,0.0,0.9,0.003,7.67,2207.08,244.56,False
giraffe-beach-against-sky_jpg.rf.026f654d13ffa05da1bc59f23152838d.jpg,orange,0.0,0.211,0.614,0.0,0.175,0.002,14.09,477.8,243.53,False
gray-cat-7828134_640_jpg.rf.2650e23b99b73ebe6c4cfc7eaa622be3.jpg,gray,0.103,0.216,0.0,0.681,0.0,0.002,11.77,830.61,244.2,False
gray-cat-7828134_jpg.rf.5ec005ed1d007d419750c3fbee3b145c.jpg,gray,0.11,0.288,0.0,0.602,0.0,0.003,11.2,837.35,243.98,False
gray-cat-various-poses-highquality-stock-photos_jpg.rf.559c8fc445ec8e201d81fda903372326.jpg,orange,0.0,0.166,0.531,0.0,0.303,0.002,8.02,321.22,246.87,False
gray-cat-walking-sidewalk_jpg.rf.37c65d42afac8b4950bbe4541915feaf.jpg,orange,0.068,0.117,0.764,0.0,0.052,0.003,9.72,1302.39,243.26,False
gray-cat-walks-past-bride-groom-blurred-background_jpg.rf.0758b237ecb2e96d6860674e26741f52.jpg,orange,0.0,0.153,0.514,0.0,0.333,0.001,7.95,626.52,248.0,False
gray-house-cat-2-_jpg.rf.35819f9be7b0b7c1bbde6bac9c25c9c9.jpg,other,0.173,0.133,0.0,0.048,0.647,0.012,10.53,1304.52,242.91,False
gray-house-cat_jpg.rf.320b208f322999bbc38fd74000adadad.jpg,other,0.123,0.193,0.079,0.0,0.605,0.006,9.36,1173.41,243.73,False
gray-house-cat_jpg.rf.3a189e4924b448b4b3b19578321a69ea.jpg,other,0.342,0.156,0.0,0.358,0.144,0.011,7.59,852.03,247.48,False
gray-stray-cat-walks-along-sidewalk-animal-life-urban-environment-concept-selective-focus_jpg.rf.7b4d8b3571556628f863741dca0af4cb.jpg,gray,0.117,0.399,0.0,0.484,0.0,0.002,9.66,419.07,244.95,False
gray-striped-cat-walks-couch_jpg.rf.ba70a62a837b265ab27e7f535e020c66.jpg,other,0.273,0.185,0.0,0.357,0.185,0.001,12.18,938.85,244.85,False
gray-white-striped-cat-standing-brown-background_jpg.rf.48ccd17c0689208ee0dd01e5923f83fe.jpg,orange,0.0,0.369,0.491,0.011,0.129,0.003,8.77,268.57,242.94,False
gray-white-striped-cat_jpg.rf.4409387bab5499b38fde5adb6eda1e44.jpg,orange,0.0,0.375,0.411,0.0,0.213,0.003,4.84,145.78,246.69,False
hakon-grimstad-S5AN-Ndfsws-unsplash_jpg.rf.9cc15824b8f5e41d41284ed399b58099.jpg,orange,0.0,0.361,0.596,0.0,0.043,0.002,11.53,357.16,242.97,False
halogen-condense-gUQxXh25-vo-unsplash_jpg.rf.2cd564f9427cec6487b202f11c56c0d9.jpg,other,0.48,0.0,0.0,0.518,0.002,0.008,9.0,4512.33,238.33,False
halogen-condense-ziHfzn4dFJA-unsplash_jpg.rf.9586480007d1b17cfe3b8edfd6532289.jpg,other,0.017,0.0,0.0,0.0,0.983,0.005,4.97,1289.27,248.64,False
happy-cat-standing-isolated-white_jpg.rf.f5ba82210fcf50fdfa9828c5f95beb60.jpg,other,0.522,0.122,0.254,0.006,0.096,0.009,10.47,2047.6,244.4,False
high-angle-portrait-cat-standing-footpath_jpg.rf.a20e8a8fcde7967fa2cc3ab8067cad46.jpg,black_white,0.238,0.228,0.0,0.482,0.052,0.014,7.46,1686.49,243.11,False
high-angle-portrait-cat-standing-outdoors_jpg.rf.faab0c127fa61d5b0753395c73e562ca.jpg,black_white,0.41,0.464,0.0,0.121,0.005,0.028,7.72,2113.18,243.34,False
high-angle-view-cat-beach-1-_jpg.rf.2275d9c9e207e03f60a6268ba717a813.jpg,orange,0.0,0.112,0.72,0.0,0.168,0.007,4.26,219.55,247.06,False
high-angle-view-cat-floor_jpg.rf.046dffcfc7ef04b16a1e4d782d6d3fd2.jpg,black,0.016,0.66,0.0,0.324,0.0,0.116,4.44,344.36,248.4,False
high-angle-view-cat-road_jpg.rf.f1f517cad963e851949e09902ae354a1.jpg,orange,0.1,0.148,0.508,0.222,0.022,0.006,4.39,611.12,246.89,False
himanshu-choudhary-WDkbPC88L6Y-unsplash_jpg.rf.e3134bb3bb90890585d3c260c90c5e97.jpg,orange,0.0,0.093,0.782,0.0,0.125,0.001,11.57,1278.43,244.61,False
homeless-beautiful-young-cat-sits-near-grunge-wall_jpg.rf.f69da9b67529e95349a29f741fc376ed.jpg,gray,0.267,0.153,0.0,0.574,0.006,0.001,16.92,1787.89,239.35,False
homeless-ginger-cat-runs-along-sidewalk-life-pets-urban-environment-1-_jpg.rf.d04f3658b57cef75e4e317b1d141e8cc.jpg,orange,0.023,0.0,0.746,0.0,0.231,0.009,11.91,2578.65,245.12,False
homeless-ginger-cat-runs-along-sidewalk-life-pets-urban-environment_jpg.rf.35349de920ea8f971ec9d0fe3ffcefab.jpg,other,0.0,0.045,0.175,0.0,0.781,0.004,7.44,1275.93,245.34,False
homeless-ginger-cat-street_jpg.rf.caa07d8430c76cb2ea24bd4ae0614dcf.jpg,orange,0.0,0.097,0.833,0.0,0.07,0.001,9.11,549.69,242.38,False
homeless-kittens-kind-people-feed-homeless-animals_jpg.rf.7918e6ada5b068d0d024c2c835886094.jpg,orange,0.142,0.0,0.724,0.015,0.119,0.009,6.33,1113.16,245.59,False
homeless-tricolor-white-black-brown-cat-with-scratched-nose-is-afraid-falling-stray-cat-walks-top-fence-against-backdrop-sea-clouds_jpg.rf.cb6ab952bbbd41b4cf3a023e399290d4.jpg,white,0.687,0.0,0.156,0.124,0.032,0.022,12.56,4449.17,241.23,False
horse-standing-field_jpg.rf.70cfff4a810bfcfe2a2e5184110224d5.jpg,other,0.472,0.0,0.0,0.528,0.0,0.004,6.65,2391.56,246.43,False
huzeyfe-turan-ptPgcL4_rJs-unsplash_jpg.rf.e53a93bef0465ca0365a90fc962518f0.jpg,gray,0.096,0.403,0.0,0.501,0.0,0.004,6.77,489.3,242.21,False
ilhan-erce-feyizoglu-mMsxyI9keig-unsplash_jpg.rf.479949929f09228199d325170f30ee7c.jpg,orange,0.0,0.208,0.469,0.0,0.323,0.002,8.7,367.37,244.19,False
imagen-de-gato-atigrado-mirando-abajo_jpg.rf.8aa2292a1b0d835a4ec3d4995faa4bfb.jpg,orange,0.0,0.157,0.672,0.0,0.17,0.002,9.36,774.27,245.62,False
infoxicated-dFPs2wm6MXQ-unsplash_jpg.rf.9ca49921910d9a615098167f7900df53.jpg,other,0.454,0.07,0.29,0.0,0.186,0.006,10.9,2229.86,245.75,False
inja-pavlic-880tfUgH8Hk-unsplash_jpg.rf.6c1ab55978b97afa0971c52a40e6f3d4.jpg,black,0.109,0.408,0.0,0.322,0.161,0.005,8.01,357.16,244.6,False
inna-nasonova-WHr8mOIiJpQ-unsplash_jpg.rf.775969a31cb8aafac3c3513c3a357b8f.jpg,other,0.084,0.153,0.0,0.305,0.458,0.006,8.27,706.2,243.2,False
isolated-white-cat-transparent-background_jpg.rf.9a6079d5a68f3faf114c7326738a8dd3.jpg,orange,0.0,0.121,0.608,0.0,0.27,0.008,6.73,686.13,244.15,False
istockphoto-1006641076-640x640_jpg.rf.d3c1264740b95278e6bc6f49b8d51c80.jpg,black,0.0,0.928,0.0,0.023,0.049,0.044,2.04,16.59,246.76,False
istockphoto-1018076384-612x612_jpg.rf.f84840ad68d091b154450638320bb8e7.jpg,other,0.0,0.0,0.17,0.0,0.83,0.003,7.36,1580.96,244.46,False
istockphoto-1023732798-612x612_jpg.rf.b7c547b6e1e357963e296257816c883c.jpg,orange,0.0,0.0,0.974,0.0,0.026,0.003,10.3,2909.62,241.28,False
istockphoto-1039895216-612x612_jpg.rf.1ab3c65b6c8a32598097c03f5cb50e7e.jpg,other,0.0,0.329,0.0,0.211,0.46,0.002,4.16,251.87,246.31,False
istockphoto-1051219344-612x612_jpg.rf.9f3bea0847c2bdb67fab311a5b1b54fa.jpg,orange,0.0,0.152,0.651,0.0,0.196,0.003,11.33,649.1,239.98,False
istockphoto-1064686288-612x612_jpg.rf.5f77e8f7f168f68498c4b7fb13800dcd.jpg,black,0.0,0.808,0.0,0.0,0.192,0.013,1.26,46.22,247.98,False
istockphoto-1126981164-612x612_jpg.rf.5e7e3e6c9e8ce5b66f37094b8abd9e8a.jpg,other,0.024,0.097,0.163,0.0,0.716,0.002,5.46,1341.53,246.04,False
istockphoto-1134051610-612x612_jpg.rf.0900bf41f4952065cb56ad8f09a67e8b.jpg,orange,0.024,0.0,0.783,0.0,0.193,0.004,7.26,2231.21,241.04,False
istockphoto-1136170582-612x612_jpg.rf.cdbfa3bcb10dffb1d3a2b21f19cda9f1.jpg,orange,0.0,0.0,0.915,0.0,0.085,0.003,5.04,778.65,247.35,False
istockphoto-1168111658-612x612_jpg.rf.2e39a118341e9e81f58c92ea791bfabf.jpg,black,0.0,0.513,0.0,0.0,0.487,0.019,2.89,111.44,243.25,False
istockphoto-1174852053-612x612_jpg.rf.908940e514443cb357d98aadeecebf3b.jpg,orange,0.0,0.237,0.53,0.0,0.232,0.008,6.78,453.79,243.69,False
istockphoto-1186146841-612x612_jpg.rf.d1215b28fd3c09310d06c37ffad0af71.jpg,orange,0.0,0.171,0.801,0.0,0.029,0.001,8.56,874.51,241.73,False
istockphoto-1200306427-612x612_jpg.rf.0af6b49e8cadbcce5e83915428bb74ac.jpg,other,0.244,0.179,0.278,0.005,0.294,0.002,9.56,1279.2,244.14,False
istockphoto-1217549170-612x612_jpg.rf.02b9b6f8c930584021a5b601df7a67f8.jpg,orange,0.0,0.229,0.419,0.0,0.352,0.004,9.87,687.77,244.66,False
istockphoto-122179924-612x612_jpg.rf.15532ea87f38859a661aa13e341f1743.jpg,orange,0.018,0.342,0.506,0.004,0.13,0.005,5.75,385.77,245.9,False
istockphoto-122960935-612x612_jpg.rf.f76d6a2643a48b86cfaa2b513a98d64f.jpg,orange,0.0,0.0,0.863,0.0,0.137,0.005,5.66,2045.41,246.32,False
istockphoto-1247388574-612x612_jpg.rf.962dccf72c142622e4b4091eea85b099.jpg,black,0.0,0.852,0.0,0.12,0.028,0.023,2.6,104.08,246.0,False
istockphoto-1266742047-612x612_jpg.rf.fbcf7408e7aeabf091fe61bbe6dd6732.jpg,white,0.958,0.0,0.002,0.016,0.025,0.018,4.74,3427.46,246.76,False
istockphoto-1290700634-612x612_jpg.rf.ffba4c58e8662156b4bd2c7bae568114.jpg,black,0.0,0.79,0.0,0.003,0.207,0.016,1.87,38.86,246.07,False
istockphoto-1330574169-612x612_jpg.rf.90c59b0d6b4072151db1487a96116e46.jpg,orange,0.131,0.131,0.609,0.0,0.129,0.004,9.49,1581.23,244.58,False
istockphoto-1335109711-612x612_jpg.rf.90603a3fad669746d3948a9e744249e6.jpg,orange,0.095,0.0,0.862,0.0,0.043,0.006,7.57,1683.19,242.69,False
istockphoto-1345480009-612x612_jpg.rf.fdc219adbe1768e6b0c36a78ac23df21.jpg,orange,0.0,0.0,1.0,0.0,0.0,0.008,10.3,2476.12,242.21,False
istockphoto-1358719970-612x612_jpg.rf.cfbe4c6e4d3fe805e9b88d7675b43885.jpg,white,0.953,0.0,0.0,0.047,0.0,0.016,12.05,4298.43,242.86,False
istockphoto-137858785-612x612_jpg.rf.9998272b3161a34d5a5af0dd62fdb418.jpg,other,0.128,0.0,0.014,0.0,0.858,0.005,8.43,2079.3,243.56,False
istockphoto-1387560549-612x612_jpg.rf.928d631c1f5dfbe2f645bd2d252eaa5d.jpg,orange,0.068,0.382,0.442,0.028,0.079,0.003,5.95,260.31,246.93,False
istockphoto-1390081398-612x612_jpg.rf.9c48c7795324be0fc27272e2904b0a5b.jpg,other,0.021,0.195,0.304,0.013,0.467,0.003,8.08,664.75,242.21,False
istockphoto-1402898753-612x612_jpg.rf.b82470288639eb49fb727475b01fba2d.jpg,other,0.0,0.169,0.379,0.0,0.452,0.0,11.64,1291.63,246.56,False
istockphoto-1413833075-612x612_jpg.rf.1545ac964e36c37a049400ec7bc6a91e.jpg,gray,0.198,0.343,0.0,0.459,0.0,0.001,11.48,925.32,245.93,False
istockphoto-1413872758-612x612_jpg.rf.ee0b91d318bd98c374af74d4528c43fd.jpg,black_white,0.286,0.377,0.0,0.337,0.0,0.001,14.16,1118.27,244.06,False
istockphoto-1430962919-612x612_jpg.rf.226ba3cefe24b2d1a9c6497ecb26bcb7.jpg,orange,0.0,0.352,0.6,0.0,0.048,0.004,5.97,274.92,247.63,False
istockphoto-175008876-612x612_jpg.rf.9b46bf2600192cdc041ff7a6af4015ab.jpg,other,0.234,0.139,0.0,0.303,0.323,0.003,7.9,1245.93,243.17,False
istockphoto-183418580-612x612_jpg.rf.c9abab5ab63462ee4a1069463dfe91f0.jpg,black,0.001,0.423,0.169,0.22,0.185,0.008,4.59,240.25,243.75,False
istockphoto-186087364-612x612_jpg.rf.a6910ac9e3fe82832db01ad64f611d9e.jpg,orange,0.0,0.0,0.967,0.0,0.033,0.004,7.89,2051.08,242.92,False
istockphoto-186087377-612x612_jpg.rf.55923214a3b22d80bcf467bf97b8ef60.jpg,orange,0.0,0.0,1.0,0.0,0.0,0.006,8.12,1929.44,243.97,False
istockphoto-2071849816-612x612_jpg.rf.fe70dca094cf75f8c80f517b4fc64ce6.jpg,gray,0.127,0.274,0.031,0.363,0.205,0.002,8.49,713.68,244.93,False
