filename,color_label,black_ratio,white_ratio,orange_ratio,gray_ratio,cream_ratio,chocolate_ratio,cinnamon_ratio
don-sphynx-cat_jpg.rf.2f733c3b4d78dbd073aaa202ace3a1c5.jpg,other,0.0,0.197,0.024,0.005,0.202,0.0,0.264
elegant-abyssinian-cat-profile-black-background_jpg.rf.8722f48ad753d8c764a675ac46098627.jpg,orange,0.036,0.0,0.996,0.0,0.0,0.039,0.0
elegant-oriental-shorthair-cat_jpg.rf.b3fe208549e775b14cdc54a18bc5e43b.jpg,black,0.372,0.002,0.023,0.224,0.221,0.139,0.433
elegant-siamese-cat-profile-yellow-background_jpg.rf.fe490d9a06ef4d45df8678740b7db405.jpg,orange,0.069,0.0,0.998,0.0,0.001,0.117,0.054
emilio-geremia-PwH5_CM9V9w-unsplash_jpg.rf.2ac310c174a93657f40c7e729d4f5b53.jpg,black,0.9,0.0,0.0,0.07,0.0,0.209,0.021
european-shorthair-common-domestic-cat-felis-silvestris-catus-avila-spain_jpg.rf.2f0dbc2dfcadb12066d30a4d29fd888f.jpg,black,0.809,0.0,0.0,0.372,0.0,0.003,0.0
european-wildcat-felis-silvestris-silvestris_jpg.rf.3ab3d83dc47d2616557f9c95f66b9791.jpg,other,0.218,0.014,0.0,0.235,0.152,0.059,0.341
f-aint-GY1hL72_ov8-unsplash_jpg.rf.6e8d40134425f919d104502a639ffda1.jpg,orange,0.331,0.001,0.544,0.034,0.053,0.366,0.266
faruk-melik-cevik-HeKREcXK1Lo-unsplash_jpg.rf.63f82b818ed126211472d8177fda2754.jpg,other,0.0,0.0,0.0,0.041,0.0,0.0,0.0
felidae-cat-with-fur-is-lounging-cozy-cat-bed_jpg.rf.2afbf7e93eb69c6ddaceef1c3d4f876d.jpg,orange,0.253,0.0,0.655,0.001,0.007,0.183,0.021
fluffy-cat-wooden-fence-spring-day-adorable-bokeh-with-green-leaves-rural-cat_jpg.rf.1357aa0af62d9ee7342f346d7c634db2.jpg,black,0.305,0.015,0.257,0.045,0.188,0.28,0.449
fluffy-gray-cat-walking-wall-near-electric-fence_jpg.rf.734ace2749d16be4d8296cd358b1cc83.jpg,other,0.21,0.007,0.22,0.022,0.297,0.178,0.492
francis-nie-R2BiNy-F8lk-unsplash_jpg.rf.6841da428dc755fbddcebd4f60a82a7a.jpg,black,0.821,0.0,0.126,0.024,0.002,0.002,0.07
full-length-cat-4-_jpg.rf.73ba44f38a7a0e991a27e9e123138536.jpg,black,0.329,0.009,0.21,0.051,0.012,0.241,0.118
full-length-cat-field-1-_jpg.rf.2de2b5b09411e3e679ce8f47146754bf.jpg,orange,0.154,0.001,0.541,0.006,0.081,0.097,0.278
full-length-cat-field_jpg.rf.dd52957b97e487a4224473784e8f63c6.jpg,gray,0.003,0.082,0.0,0.325,0.677,0.0,0.966
full-length-cat-standing-doorway-1-_jpg.rf.4cc63ec035595d35f723125b1e26d08f.jpg,orange,0.172,0.003,0.831,0.005,0.047,0.211,0.142
full-length-cat-standing-outdoors_jpg.rf.cf090e7989bdc98c43b9e3096fd7f600.jpg,gray,0.306,0.0,0.0,0.517,0.013,0.0,0.0
full-length-cat-walking-road-1-_jpg.rf.d83e4d556f4a7f299c24e32a2e4ed265.jpg,orange,0.245,0.01,0.915,0.0,0.05,0.028,0.014
full-length-cat-walking-road_jpg.rf.105ea2813dd9ad7cef0561f3579522db.jpg,black,0.376,0.008,0.0,0.266,0.0,0.0,0.0
full-length-cat-walking-street-1-_jpg.rf.4cdd6f27dc8ee20b2022e9e23461347d.jpg,orange,0.34,0.0,0.45,0.008,0.057,0.37,0.365
full-length-cat-walking_jpg.rf.1f94f78972d5a4161bb2097576ce1b8b.jpg,black,0.456,0.001,0.0,0.313,0.0,0.0,0.0
full-length-cat_jpg.rf.09feaba2145f91b862e07758691cdf8a.jpg,orange,0.302,0.0,1.0,0.0,0.0,0.416,0.0
full-length-egyptian-mau-standing-footpath-2-_jpg.rf.59493e07e8335da76c0a84ee3c5f1670.jpg,black,0.261,0.026,0.008,0.134,0.215,0.049,0.338
full-length-egyptian-mau-standing-footpath_jpg.rf.028be7d666a0973de442dd62f25bee8e.jpg,orange,0.207,0.009,0.362,0.007,0.191,0.088,0.465
funny-cat-looks-up-with-interest-isolated-yellow-background-copy-space_jpg.rf.dca43cb89fa13c6ebc6a3c481501d75e.jpg,orange,0.298,0.001,0.318,0.071,0.098,0.294,0.349
funny-cat-playing-with-garland_jpg.rf.16c9d701e0029e1045391df59e1bae9b.jpg,black,0.822,0.001,0.0,0.133,0.001,0.059,0.004
fuu-j-qo1rVbPRX3c-unsplash_jpg.rf.35d656676d8502f9ed254f8209bcc82d.jpg,black,0.379,0.007,0.034,0.217,0.053,0.106,0.236
gemini-2-5-flash-image_a_cat_standing_with_raised_back_leg_side_view_veterinary_posture_analysis_50mm_l-0_jpg.rf.944df96eabfed0d2f64def2e0c4f8388.jpg,black,0.4,0.0,0.09,0.19,0.109,0.178,0.424
gemini-2-5-flash-image_full_body_full_side_view_profile_standing_pose_all_four_legs_visible_slight_natu-0_jpg.rf.12f198b2194692dc687f93133c9fd3e2.jpg,black,0.305,0.004,0.044,0.135,0.29,0.258,0.574
ginger-big-cat-street-grass_jpg.rf.92fb3c495d152d3e8148534c80f40cea.jpg,orange,0.042,0.013,0.911,0.002,0.076,0.076,0.103
ginger-cat-cat-shelter-with-light-sunset_jpg.rf.41a3e3e044b183baf5cd3d1238e89998.jpg,orange,0.114,0.0,0.991,0.0,0.004,0.137,0.005
ginger-cat-crosses-road-homeless-animal-city-street_jpg.rf.68a9bd479cebd05012ffc6e62caafb2a.jpg,orange,0.001,0.002,0.968,0.001,0.029,0.008,0.049
ginger-cat-is-standing-green-branches_jpg.rf.5591ae8f965931e0094fc0984eb25be8.jpg,orange,0.0,0.011,0.935,0.002,0.033,0.0,0.051
ginger-cat-walks-white-isolated-background-1-_jpg.rf.d770f0dc7a8929b623f15cc1e95ed608.jpg,orange,0.072,0.008,0.975,0.0,0.024,0.119,0.038
ginger-kitten-coyly-lift-front-foot-orange-tabby-cat-side-view_jpg.rf.6a7828a29b38b09ce62a89c58c419021.jpg,orange,0.117,0.01,0.857,0.003,0.103,0.149,0.214
ginger-tabby-cat-standing-white-background_jpg.rf.440b54686cd4d64862f58c78fb2422a5.jpg,orange,0.0,0.0,1.0,0.0,0.0,0.005,0.0
giraffe-beach-against-sky_jpg.rf.026f654d13ffa05da1bc59f23152838d.jpg,orange,0.282,0.0,0.52,0.003,0.093,0.29,0.364
gray-cat-7828134_640_jpg.rf.2650e23b99b73ebe6c4cfc7eaa622be3.jpg,black,0.453,0.0,0.0,0.376,0.07,0.054,0.242
gray-cat-7828134_jpg.rf.5ec005ed1d007d419750c3fbee3b145c.jpg,black,0.45,0.0,0.0,0.37,0.03,0.089,0.279
gray-cat-various-poses-highquality-stock-photos_jpg.rf.559c8fc445ec8e201d81fda903372326.jpg,black,0.257,0.007,0.005,0.004,0.172,0.245,0.435
gray-cat-walking-sidewalk_jpg.rf.37c65d42afac8b4950bbe4541915feaf.jpg,other,0.131,0.002,0.241,0.016,0.269,0.19,0.624
gray-cat-walks-past-bride-groom-blurred-background_jpg.rf.0758b237ecb2e96d6860674e26741f52.jpg,orange,0.196,0.0,0.914,0.0,0.037,0.202,0.241
gray-house-cat-2-_jpg.rf.35819f9be7b0b7c1bbde6bac9c25c9c9.jpg,black,0.268,0.016,0.0,0.086,0.05,0.011,0.069
gray-house-cat_jpg.rf.320b208f322999bbc38fd74000adadad.jpg,other,0.245,0.014,0.008,0.068,0.038,0.008,0.059
gray-house-cat_jpg.rf.3a189e4924b448b4b3b19578321a69ea.jpg,black,0.658,0.0,0.0,0.346,0.0,0.001,0.002
gray-stray-cat-walks-along-sidewalk-animal-life-urban-environment-concept-selective-focus_jpg.rf.7b4d8b3571556628f863741dca0af4cb.jpg,black,0.614,0.0,0.0,0.288,0.0,0.001,0.006
gray-striped-cat-walks-couch_jpg.rf.ba70a62a837b265ab27e7f535e020c66.jpg,black,0.397,0.0,0.0,0.393,0.001,0.002,0.001
gray-white-striped-cat-standing-brown-background_jpg.rf.48ccd17c0689208ee0dd01e5923f83fe.jpg,black,0.405,0.0,0.06,0.059,0.082,0.422,0.416
gray-white-striped-cat_jpg.rf.4409387bab5499b38fde5adb6eda1e44.jpg,black,0.465,0.0,0.182,0.014,0.023,0.517,0.29
hakon-grimstad-S5AN-Ndfsws-unsplash_jpg.rf.9cc15824b8f5e41d41284ed399b58099.jpg,orange,0.303,0.0,0.615,0.006,0.034,0.321,0.271
halogen-condense-gUQxXh25-vo-unsplash_jpg.rf.2cd564f9427cec6487b202f11c56c0d9.jpg,gray,0.016,0.0,0.009,0.646,0.044,0.0,0.141
halogen-condense-ziHfzn4dFJA-unsplash_jpg.rf.9586480007d1b17cfe3b8edfd6532289.jpg,other,0.001,0.004,0.0,0.099,0.0,0.0,0.0
happy-cat-standing-isolated-white_jpg.rf.f5ba82210fcf50fdfa9828c5f95beb60.jpg,orange,0.321,0.007,0.649,0.027,0.107,0.385,0.274
high-angle-portrait-cat-standing-footpath_jpg.rf.a20e8a8fcde7967fa2cc3ab8067cad46.jpg,black,0.342,0.001,0.0,0.312,0.018,0.044,0.061
high-angle-portrait-cat-standing-outdoors_jpg.rf.faab0c127fa61d5b0753395c73e562ca.jpg,black,0.607,0.0,0.0,0.198,0.001,0.0,0.0
high-angle-view-cat-beach-1-_jpg.rf.2275d9c9e207e03f60a6268ba717a813.jpg,orange,0.292,0.0,0.995,0.001,0.004,0.394,0.007
high-angle-view-cat-floor_jpg.rf.046dffcfc7ef04b16a1e4d782d6d3fd2.jpg,black,0.612,0.0,0.0,0.34,0.0,0.0,0.0
high-angle-view-cat-road_jpg.rf.f1f517cad963e851949e09902ae354a1.jpg,orange,0.268,0.001,0.43,0.033,0.026,0.421,0.206
himanshu-choudhary-WDkbPC88L6Y-unsplash_jpg.rf.e3134bb3bb90890585d3c260c90c5e97.jpg,orange,0.087,0.001,0.8,0.001,0.019,0.019,0.078
homeless-beautiful-young-cat-sits-near-grunge-wall_jpg.rf.f69da9b67529e95349a29f741fc376ed.jpg,black,0.583,0.0,0.0,0.28,0.009,0.001,0.021
homeless-ginger-cat-runs-along-sidewalk-life-pets-urban-environment-1-_jpg.rf.d04f3658b57cef75e4e317b1d141e8cc.jpg,orange,0.0,0.002,0.918,0.008,0.058,0.0,0.231
homeless-ginger-cat-runs-along-sidewalk-life-pets-urban-environment_jpg.rf.35349de920ea8f971ec9d0fe3ffcefab.jpg,orange,0.046,0.0,1.0,0.0,0.0,0.072,0.014
homeless-ginger-cat-street_jpg.rf.caa07d8430c76cb2ea24bd4ae0614dcf.jpg,orange,0.154,0.0,0.987,0.0,0.001,0.152,0.005
homeless-kittens-kind-people-feed-homeless-animals_jpg.rf.7918e6ada5b068d0d024c2c835886094.jpg,orange,0.044,0.002,0.967,0.002,0.022,0.094,0.044
homeless-tricolor-white-black-brown-cat-with-scratched-nose-is-afraid-falling-stray-cat-walks-top-fence-against-backdrop-sea-clouds_jpg.rf.cb6ab952bbbd41b4cf3a023e399290d4.jpg,other,0.001,0.059,0.24,0.153,0.594,0.001,0.655
horse-standing-field_jpg.rf.70cfff4a810bfcfe2a2e5184110224d5.jpg,gray,0.08,0.0,0.0,0.309,0.0,0.019,0.064
huzeyfe-turan-ptPgcL4_rJs-unsplash_jpg.rf.e53a93bef0465ca0365a90fc962518f0.jpg,black,0.657,0.0,0.0,0.392,0.0,0.0,0.0
ilhan-erce-feyizoglu-mMsxyI9keig-unsplash_jpg.rf.479949929f09228199d325170f30ee7c.jpg,orange,0.259,0.001,0.382,0.026,0.205,0.298,0.575
imagen-de-gato-atigrado-mirando-abajo_jpg.rf.8aa2292a1b0d835a4ec3d4995faa4bfb.jpg,orange,0.231,0.001,0.664,0.0,0.134,0.296,0.435
infoxicated-dFPs2wm6MXQ-unsplash_jpg.rf.9ca49921910d9a615098167f7900df53.jpg,orange,0.175,0.002,0.318,0.015,0.0,0.002,0.002
inja-pavlic-880tfUgH8Hk-unsplash_jpg.rf.6c1ab55978b97afa0971c52a40e6f3d4.jpg,black,0.55,0.001,0.0,0.231,0.07,0.183,0.318
inna-nasonova-WHr8mOIiJpQ-unsplash_jpg.rf.775969a31cb8aafac3c3513c3a357b8f.jpg,black,0.296,0.0,0.043,0.247,0.064,0.008,0.043
isolated-white-cat-transparent-background_jpg.rf.9a6079d5a68f3faf114c7326738a8dd3.jpg,orange,0.262,0.0,0.265,0.062,0.056,0.262,0.448
istockphoto-1006641076-640x640_jpg.rf.d3c1264740b95278e6bc6f49b8d51c80.jpg,black,0.909,0.0,0.0,0.121,0.0,0.0,0.0
istockphoto-1018076384-612x612_jpg.rf.f84840ad68d091b154450638320bb8e7.jpg,orange,0.025,0.001,0.993,0.0,0.006,0.044,0.016
istockphoto-1023732798-612x612_jpg.rf.b7c547b6e1e357963e296257816c883c.jpg,orange,0.003,0.0,0.967,0.0,0.027,0.011,0.228
istockphoto-1039895216-612x612_jpg.rf.1ab3c65b6c8a32598097c03f5cb50e7e.jpg,black,0.432,0.0,0.001,0.217,0.053,0.134,0.423
istockphoto-1051219344-612x612_jpg.rf.9f3bea0847c2bdb67fab311a5b1b54fa.jpg,orange,0.25,0.001,0.356,0.005,0.132,0.263,0.404
istockphoto-1064686288-612x612_jpg.rf.5f77e8f7f168f68498c4b7fb13800dcd.jpg,black,0.965,0.0,0.0,0.0,0.0,0.042,0.002
istockphoto-1126981164-612x612_jpg.rf.5e7e3e6c9e8ce5b66f37094b8abd9e8a.jpg,other,0.091,0.007,0.002,0.056,0.0,0.0,0.0
istockphoto-1134051610-612x612_jpg.rf.0900bf41f4952065cb56ad8f09a67e8b.jpg,orange,0.062,0.002,0.965,0.001,0.029,0.103,0.212
istockphoto-1136170582-612x612_jpg.rf.cdbfa3bcb10dffb1d3a2b21f19cda9f1.jpg,orange,0.053,0.0,0.995,0.0,0.002,0.094,0.016
istockphoto-1168111658-612x612_jpg.rf.2e39a118341e9e81f58c92ea791bfabf.jpg,black,0.662,0.0,0.0,0.001,0.0,0.0,0.0
istockphoto-1174852053-612x612_jpg.rf.908940e514443cb357d98aadeecebf3b.jpg,orange,0.256,0.0,0.589,0.0,0.067,0.326,0.414
istockphoto-1186146841-612x612_jpg.rf.d1215b28fd3c09310d06c37ffad0af71.jpg,orange,0.212,0.0,0.946,0.0,0.0,0.267,0.008
istockphoto-1200306427-612x612_jpg.rf.0af6b49e8cadbcce5e83915428bb74ac.jpg,black,0.278,0.007,0.116,0.023,0.229,0.324,0.601
istockphoto-1217549170-612x612_jpg.rf.02b9b6f8c930584021a5b601df7a67f8.jpg,orange,0.254,0.0,0.956,0.0,0.006,0.314,0.135
istockphoto-122179924-612x612_jpg.rf.15532ea87f38859a661aa13e341f1743.jpg,black,0.515,0.003,0.055,0.051,0.141,0.525,0.338
istockphoto-122960935-612x612_jpg.rf.f76d6a2643a48b86cfaa2b513a98d64f.jpg,orange,0.0,0.038,0.478,0.03,0.463,0.006,0.807
istockphoto-1247388574-612x612_jpg.rf.962dccf72c142622e4b4091eea85b099.jpg,black,0.989,0.0,0.0,0.009,0.0,0.0,0.0
istockphoto-1266742047-612x612_jpg.rf.fbcf7408e7aeabf091fe61bbe6dd6732.jpg,gray,0.0,0.078,0.0,0.257,0.999,0.0,0.771
istockphoto-1290700634-612x612_jpg.rf.ffba4c58e8662156b4bd2c7bae568114.jpg,black,0.902,0.0,0.0,0.005,0.0,0.0,0.0
istockphoto-1330574169-612x612_jpg.rf.90c59b0d6b4072151db1487a96116e46.jpg,orange,0.202,0.001,0.327,0.029,0.128,0.214,0.46
istockphoto-1335109711-612x612_jpg.rf.90603a3fad669746d3948a9e744249e6.jpg,orange,0.005,0.001,0.99,0.0,0.01,0.021,0.021
istockphoto-1345480009-612x612_jpg.rf.fdc219adbe1768e6b0c36a78ac23df21.jpg,orange,0.004,0.0,0.997,0.0,0.003,0.013,0.008
istockphoto-1358719970-612x612_jpg.rf.cfbe4c6e4d3fe805e9b88d7675b43885.jpg,other,0.0,0.234,0.0,0.043,0.458,0.0,0.46
istockphoto-137858785-612x612_jpg.rf.9998272b3161a34d5a5af0dd62fdb418.jpg,orange,0.029,0.012,0.907,0.018,0.059,0.047,0.08
istockphoto-1387560549-612x612_jpg.rf.928d631c1f5dfbe2f645bd2d252eaa5d.jpg,black,0.305,0.001,0.259,0.069,0.076,0.25,0.437
istockphoto-1390081398-612x612_jpg.rf.9c48c7795324be0fc27272e2904b0a5b.jpg,black,0.284,0.011,0.049,0.118,0.239,0.214,0.59
istockphoto-1402898753-612x612_jpg.rf.b82470288639eb49fb727475b01fba2d.jpg,orange,0.228,0.001,0.958,0.002,0.022,0.279,0.082
istockphoto-1413833075-612x612_jpg.rf.1545ac964e36c37a049400ec7bc6a91e.jpg,black,0.918,0.0,0.0,0.138,0.0,0.0,0.01
istockphoto-1413872758-612x612_jpg.rf.ee0b91d318bd98c374af74d4528c43fd.jpg,black,0.931,0.0,0.0,0.107,0.001,0.006,0.007
istockphoto-1430962919-612x612_jpg.rf.226ba3cefe24b2d1a9c6497ecb26bcb7.jpg,orange,0.298,0.001,0.762,0.001,0.004,0.308,0.089
istockphoto-175008876-612x612_jpg.rf.9b46bf2600192cdc041ff7a6af4015ab.jpg,gray,0.309,0.001,0.0,0.477,0.15,0.055,0.57
istockphoto-183418580-612x612_jpg.rf.c9abab5ab63462ee4a1069463dfe91f0.jpg,black,0.628,0.0,0.019,0.15,0.002,0.188,0.037
istockphoto-186087364-612x612_jpg.rf.a6910ac9e3fe82832db01ad64f611d9e.jpg,orange,0.0,0.0,1.0,0.0,0.0,0.001,0.0
istockphoto-186087377-612x612_jpg.rf.55923214a3b22d80bcf467bf97b8ef60.jpg,orange,0.0,0.0,1.0,0.0,0.0,0.0,0.0
istockphoto-2071849816-612x612_jpg.rf.fe70dca094cf75f8c80f517b4fc64ce6.jpg,black,0.327,0.01,0.055,0.279,0.181,0.112,0.503
istockphoto-2165205135-612x612_jpg.rf.bcf37f76bc50547d9c4eda11cf6d0edf.jpg,black,0.773,0.0,0.0,0.132,0.0,0.0,0.0
istockphoto-2166288571-612x612_jpg.rf.f342c884a0da2e11e66139cd20f38fe4.jpg,orange,0.013,0.0,1.0,0.0,0.0,0.04,0.0
istockphoto-2166425371-612x612_jpg.rf.c1dc0e9bc597b34e5abb382f9227f928.jpg,black,0.431,0.005,0.019,0.283,0.139,0.121,0.404
istockphoto-2177912263-640x640_jpg.rf.00bee5de269c1837e63b89ad1e5cfb67.jpg,gray,0.023,0.0,0.0,0.454,0.024,0.0,0.328
istockphoto-2190386531-612x612_jpg.rf.0bcea9f61d30829fc0e600b10c927756.jpg,orange,0.152,0.0,0.983,0.0,0.0,0.183,0.001
istockphoto-2202125435-612x612_jpg.rf.ec988161dbec2c14201d4982979a7cbc.jpg,black,0.27,0.004,0.018,0.053,0.163,0.16,0.437
istockphoto-2204312761-612x612_jpg.rf.699041e26bb2e0fde8d1cfd8871ee05c.jpg,black,0.679,0.0,0.0,0.155,0.0,0.151,0.152
istockphoto-2207213572-612x612_jpg.rf.633779683228abb9e20dedd92c2caf7c.jpg,orange,0.076,0.0,0.993,0.0,0.0,0.084,0.0
istockphoto-2213742614-612x612_jpg.rf.030a59ab16b2c3721f09ef80cf653d9a.jpg,orange,0.197,0.0,0.543,0.018,0.099,0.213,0.52
istockphoto-2214072075-612x612_jpg.rf.5ccd176411f9f34e9ac0517f978f0893.jpg,black,0.35,0.009,0.065,0.28,0.175,0.139,0.477
istockphoto-2214407323-612x612_jpg.rf.26132f693eba0ba51ebccbb80323c31d.jpg,black,0.679,0.012,0.0,0.299,0.062,0.003,0.115
istockphoto-2217940366-612x612_jpg.rf.4aee9f567d4bfe3d0eb1dd71ee7aa67f.jpg,other,0.0,0.183,0.0,0.132,0.0,0.0,0.0
istockphoto-2220211383-612x612_jpg.rf.a33025ae0155fd7e7efc6ae1568c199a.jpg,other,0.228,0.002,0.14,0.101,0.029,0.011,0.118
istockphoto-2231828960-612x612_jpg.rf.07a6ff0c9505f313c6c634d7ea72bce9.jpg,other,0.0,0.027,0.248,0.094,0.738,0.0,0.893
istockphoto-2235557512-612x612_jpg.rf.5f66c1c5fa8398d830bfa04e7b3ea33f.jpg,white,0.0,0.548,0.055,0.015,0.944,0.0,0.915
istockphoto-2240140681-612x612_jpg.rf.fedafcdabe4fc7e3be864781455575b5.jpg,orange,0.315,0.0,0.649,0.012,0.008,0.112,0.046
istockphoto-2242286811-612x612_jpg.rf.4866bc4abc02e3e71ca5b831385f394f.jpg,orange,0.14,0.004,0.523,0.013,0.141,0.16,0.443
istockphoto-2242286822-612x612_jpg.rf.0a3f86fc42fad825c2b67148bbfe8a42.jpg,orange,0.0,0.0,0.904,0.003,0.069,0.001,0.35
istockphoto-2242286849-612x612_jpg.rf.0a0fe813a2f7d4f1078951bcd8c35cd0.jpg,black,0.26,0.017,0.02,0.201,0.276,0.163,0.571
istockphoto-2242286864-612x612_jpg.rf.4dc43ac472053377b95d8334b9f18538.jpg,black,0.409,0.003,0.002,0.298,0.126,0.136,0.395
istockphoto-2242549594-612x612_jpg.rf.d474d50223f331356ca144090d3fe9d6.jpg,gray,0.167,0.0,0.0,0.749,0.0,0.0,0.051
istockphoto-2243554450-612x612_jpg.rf.e47b95b29afd7698b87adbd1f4be9af6.jpg,other,0.099,0.026,0.002,0.148,0.38,0.075,0.648
istockphoto-2247566388-612x612_jpg.rf.824835971393585b8a4996eb43750a23.jpg,orange,0.3,0.0,0.762,0.073,0.027,0.378,0.209
istockphoto-2250216290-612x612_jpg.rf.5cc69a6d056fdae7abdd445508d65485.jpg,other,0.079,0.007,0.094,0.057,0.034,0.028,0.114
istockphoto-2250216291-612x612_jpg.rf.bc4894ba67458211aece815793adb31e.jpg,other,0.128,0.008,0.157,0.132,0.175,0.023,0.192
istockphoto-461086239-612x612_jpg.rf.2f18e9dc815f2d7b92c517bc8ea7c3cf.jpg,black,0.654,0.001,0.0,0.367,0.002,0.0,0.002
istockphoto-466435120-612x612_jpg.rf.12643752b4c3f1f91ac07440c5602d55.jpg,orange,0.0,0.0,0.999,0.0,0.0,0.001,0.002
istockphoto-468972950-612x612_jpg.rf.1d52b7c918e944e8e84328441f26482f.jpg,other,0.169,0.003,0.023,0.089,0.0,0.01,0.002
istockphoto-483661929-612x612_jpg.rf.ce988a56ef757f7bfcecf527daa43df7.jpg,orange,0.366,0.017,0.475,0.006,0.103,0.336,0.185
istockphoto-495519624-612x612_jpg.rf.6ec6ff88be1b16c6b1488d808be96111.jpg,orange,0.003,0.0,0.994,0.0,0.003,0.012,0.02
istockphoto-509057526-612x612_jpg.rf.d4b9fce1a915f2cb34cbefb2ddd00fb3.jpg,black,0.674,0.0,0.0,0.23,0.0,0.084,0.139
istockphoto-529986986-612x612_jpg.rf.30e0e637f78c2ce3ffaab1d791e7f0f3.jpg,black,0.939,0.0,0.0,0.117,0.0,0.0,0.0
istockphoto-533151727-612x612_jpg.rf.71fcddb3a155ea9952bec76e8567833b.jpg,black,0.339,0.008,0.0,0.329,0.032,0.007,0.045
istockphoto-543680414-612x612_jpg.rf.e8f0949284eb23bf8b876f3211870178.jpg,black,0.433,0.0,0.343,0.096,0.016,0.401,0.187
istockphoto-645923644-612x612_jpg.rf.cb869a2c2e988320dfbe78fec2e9175f.jpg,orange,0.243,0.0,0.987,0.0,0.0,0.287,0.0
istockphoto-660315940-612x612_jpg.rf.b5667ca3385b6bcb81d1988fc3c54e8f.jpg,black,0.996,0.0,0.0,0.009,0.0,0.0,0.0
istockphoto-874732302-612x612_jpg.rf.6ac3f669ddb7c8cb9ffbe97f200fd4b5.jpg,orange,0.222,0.0,0.897,0.004,0.017,0.267,0.107
istockphoto-93213714-612x612_jpg.rf.b866f10007dcc1842a4425e68c3b43ea.jpg,black,0.745,0.0,0.0,0.234,0.0,0.06,0.094
istockphoto-956130728-612x612_jpg.rf.d54c4c520fd4f4a8fa6e2677e05718f5.jpg,black,1.0,0.0,0.0,0.1,0.0,0.0,0.0
istockphoto-976158518-612x612_jpg.rf.4526a0eaf37cf9ce0a64db69258f63cc.jpg,orange,0.132,0.012,0.628,0.018,0.182,0.175,0.483
izzaldin-sagda-hs1QbWg7c3w-unsplash_jpg.rf.df6737ac5f3782cf3b35465149047735.jpg,orange,0.129,0.0,0.994,0.0,0.0,0.14,0.002
jack-blueberry-F9tCrAAvXww-unsplash_jpg.rf.a2ba4b1dd8858ac03c58d2c001b42361.jpg,black,0.348,0.006,0.125,0.158,0.155,0.1,0.379
jack-blueberry-ysP56SeSPu4-unsplash_jpg.rf.565a489537b260a6b4889e015f83d433.jpg,black,0.328,0.0,0.152,0.151,0.128,0.112,0.383
jack-prommel-UePxBaua454-unsplash_jpg.rf.a9c2d55483c79a09cf473573b5ae6ee0.jpg,black,0.281,0.002,0.246,0.049,0.19,0.173,0.524
jakub-neskora-Gv1DdtgjGBA-unsplash_jpg.rf.45bb8a87f361fa124239fedef6c54014.jpg,orange,0.293,0.0,0.655,0.035,0.02,0.148,0.117
johan-milson-kamaong-klOVRI-WDQM-unsplash_jpg.rf.47dff7bbfb6e0aeeb1ab2f84718ae806.jpg,orange,0.383,0.002,0.472,0.07,0.07,0.133,0.172
jonathan-cooper-PyRgBhbkLI-unsplash-1-_jpg.rf.66103483fb04055efdcf5b23f43dceea.jpg,black,0.884,0.0,0.0,0.143,0.0,0.0,0.027
joseph-lee-9VPER69pdKY-unsplash_jpg.rf.acdeb66d9e89af7660ee4e7e81c5014a.jpg,orange,0.171,0.001,0.727,0.024,0.046,0.157,0.178
jundy-ardy-MOlyyPQp5KE-unsplash_jpg.rf.82298ca3e467dd53f779e8a996be9c30.jpg,gray,0.309,0.007,0.0,0.425,0.0,0.0,0.0
junliang-deng-eTdXQIwU2a4-unsplash_jpg.rf.e433b7967b8cf9d39b99e0af05e73505.jpg,other,0.0,0.023,0.176,0.084,0.668,0.001,0.062
karina-g-SoVLZCNDweA-unsplash_jpg.rf.5c68b6dd8125817a97b3578f57a432d6.jpg,orange,0.011,0.0,0.999,0.0,0.0,0.029,0.0
keytion-ybJnrHmKEaQ-unsplash_jpg.rf.f4c7a9e21ce67952a7a451e635c832a1.jpg,other,0.0,0.0,0.0,0.04,0.0,0.0,0.0
kitten-1075168_640_jpg.rf.9e128086f0d5614aee60b4e5a3b5cc1d.jpg,orange,0.0,0.0,1.0,0.0,0.0,0.0,0.0
kitten-street_jpg.rf.08e0fbcc443664cbd132fcce10284a05.jpg,black,0.969,0.0,0.0,0.096,0.0,0.002,0.0
kitten-white-background-gray-kitten_jpg.rf.badf05d13f9a9010e3916f78138443d8.jpg,gray,0.373,0.0,0.0,0.623,0.0,0.0,0.002
kotor-cats-2-_jpg.rf.cd43cb759e489258069587434fc8449c.jpg,orange,0.023,0.001,0.993,0.0,0.005,0.052,0.052
kris-tian-Mp74n-X9GQ-unsplash_jpg.rf.2f595a17c397b94a539b44a701b7fe48.jpg,orange,0.095,0.0,0.777,0.0,0.097,0.117,0.384
kseniia-poroshkova-UQeAkPfrrnQ-unsplash_jpg.rf.8c2bd5f262a8f867549e061f7284b01e.jpg,other,0.007,0.015,0.026,0.191,0.001,0.0,0.004
kyle-johnson-ZgcB6XB4moQ-unsplash_jpg.rf.e90e4c53c53eb8c8ccd2898a2d80b97e.jpg,other,0.206,0.0,0.0,0.0,0.0,0.0,0.0
leonardo-cirimbelli-M8GUx8MtcWM-unsplash_jpg.rf.d876673c59d8164a6c698670a7996ad8.jpg,black,0.292,0.02,0.005,0.153,0.215,0.137,0.453
