frame,kpt_id,conf,dx,dy,disp,norm_disp,ema_disp,accel,body_scale,frame_gap,tracking_quality
297,10,0.9995117,3.3359375,-1.167572,3.5343604,0.019396754,0.01429238,1.525865077972412,182.21402,1,1.0
297,11,0.9995117,1.6679688,1.3343506,2.1360269,0.011722626,0.015492669,-3.1385536193847656,182.21402,1,1.0
297,12,1.0,5.0039062,0.16680908,5.0066857,0.027476951,0.01747762,3.9517600536346436,182.21402,1,1.0
297,13,0.9995117,6.0046997,0.0,6.0046997,0.032954104,0.017961629,6.00469970703125,182.21402,1,1.0
297,14,1.0,2.6687622,-3.1691437,4.143159,0.022737872,0.017500913,1.9748051166534424,182.21402,1,1.0
297,15,1.0,4.6703033,6.338257,7.8730702,0.043207817,0.022951525,6.528303146362305,182.21402,1,1.0
297,16,0.9921875,5.1707,4.6703186,6.9676404,0.03823877,0.026770666,2.8649864196777344,182.21402,1,1.0
298,0,0.8774414,5.0039062,-8.256447,9.6544285,0.052220326,0.037880458,-2.2411794662475586,184.87875,1,1.0
298,1,0.99316406,4.0031433,-6.0046883,7.216747,0.039035026,0.033891875,-4.1208415031433105,184.87875,1,1.0
298,2,0.98876953,2.001587,-5.8378906,6.1714926,0.0333813,0.04145182,-10.226405143737793,184.87875,1,1.0
298,3,0.99560547,2.3351746,-3.5027313,4.2097707,0.02277044,0.021436831,-4.171667575836182,184.87875,1,1.0
298,4,0.9975586,1.6679688,-1.167572,2.036012,0.011012687,0.018735293,-4.977402687072754,184.87875,1,1.0
298,5,0.9995117,0.33358765,-0.8339844,0.8982264,0.0048584617,0.012192901,-2.952570915222168,184.87875,1,1.0
298,6,1.0,0.0,-0.5003967,0.5003967,0.002706621,0.008151387,-1.8584845066070557,184.87875,1,1.0
298,7,0.99902344,-1.3343811,0.6671753,1.4918766,0.008069486,0.012698213,-2.1164677143096924,184.87875,1,1.0
298,8,1.0,0.6671753,-1.5011597,1.6427426,0.008885513,0.015147867,-3.8590221405029297,184.87875,1,1.0
298,9,0.99902344,-0.6672058,1.0007935,1.2028097,0.006505938,0.01080563,-4.38926362991333,184.87875,1,1.0
298,10,0.9995117,0.33358765,-0.33358765,0.47176418,0.002551749,0.0107701905,-3.062596321105957,184.87875,1,1.0
298,11,0.9995117,-0.33358765,0.33361816,0.47178575,0.0025518658,0.011610429,-1.664241075515747,184.87875,1,1.0
298,12,1.0,0.33358765,-0.33361816,0.47178575,0.0025518658,0.012999894,-4.534900188446045,184.87875,1,1.0
298,13,0.9995117,0.6671753,-0.6671753,0.94352835,0.005103498,0.014104189,-5.061171531677246,184.87875,1,1.0
298,14,1.0,0.33358765,-1.1675873,1.2143067,0.0065681245,0.014221076,-2.928852081298828,184.87875,1,1.0
298,15,1.0,0.5003967,-0.16677856,0.527458,0.0028529943,0.016921965,-7.345612049102783,184.87875,1,1.0
298,16,0.9926758,1.0007782,1.6679688,1.9451675,0.010521315,0.02189586,-5.022472858428955,184.87875,1,1.0
299,0,0.85546875,-4.0031433,5.7544937,7.0099463,0.037838243,0.037867792,-2.644482135772705,185.26088,1,1.0
299,1,0.99316406,-8.673462,6.3382835,10.742569,0.05798617,0.041120164,3.525822162628174,185.26088,1,1.0
299,2,0.98828125,-4.336731,8.339844,9.400012,0.050739326,0.044238072,3.2285194396972656,185.26088,1,1.0
299,3,0.9951172,-4.336731,4.6703186,6.3733125,0.034401827,0.02532633,2.163541793823242,185.26088,1,1.0
299,4,0.9975586,-4.6703186,4.837097,6.7237926,0.036293644,0.024002798,4.687780380249023,185.26088,1,1.0
299,5,0.9995117,-5.1707153,3.1691437,6.064633,0.03273564,0.018355723,5.166406631469727,185.26088,1,1.0
299,6,1.0,-3.0023499,2.1683655,3.7035003,0.019990731,0.01170319,3.203103542327881,185.26088,1,1.0
299,7,0.99902344,0.0,2.0015564,2.0015564,0.010803988,0.012129945,0.5096797943115234,185.26088,1,1.0
299,8,1.0,-2.6687317,4.5035095,5.234857,0.028256679,0.01908051,3.5921144485473633,185.26088,1,1.0
299,9,0.99902344,0.0,-0.6672058,0.6672058,0.0036014393,0.008644373,-0.5356038808822632,185.26088,1,1.0
299,10,0.9995117,-4.6703186,1.5011597,4.9056454,0.026479661,0.015483031,4.4338812828063965,185.26088,1,1.0
299,11,0.9995117,-3.0023499,-0.33361816,3.0208287,0.01630581,0.013019043,2.5490429401397705,185.26088,1,1.0
299,12,1.0,-5.337494,1.8347778,5.644046,0.030465394,0.018239545,5.172260284423828,185.26088,1,1.0
299,13,0.9995117,-3.8363342,1.3343811,4.061777,0.021924635,0.016450323,3.118248701095581,185.26088,1,1.0
299,14,1.0,-5.170685,2.835556,5.8971486,0.031831592,0.01950423,4.682841777801514,185.26088,1,1.0
299,15,1.0,-4.169922,0.33358765,4.1832438,0.022580286,0.018619461,3.6557857990264893,185.26088,1,1.0
299,16,0.9926758,-2.668747,-1.6679688,3.1471145,0.016987475,0.020423345,1.2019469738006592,185.26088,1,1.0
300,0,0.86816406,-7.672638,8.506645,11.45567,0.06308078,0.04543169,4.445724010467529,181.60318,1,1.0
300,1,0.9946289,-6.338257,6.4216766,9.022828,0.04968431,0.043689407,-1.719740867614746,181.60318,1,1.0
300,2,0.9902344,-12.342957,6.338272,13.875239,0.07640416,0.0538879,4.475227355957031,181.60318,1,1.0
300,3,0.99560547,-5.337494,2.8355408,6.0439334,0.033280987,0.027712729,-0.3293790817260742,181.60318,1,1.0
300,4,0.9970703,-7.339081,1.3343811,7.459402,0.04107528,0.029124543,0.7356095314025879,181.60318,1,1.0
300,5,0.99902344,-1.3343506,3.5027313,3.7482822,0.02063996,0.019040994,-2.3163506984710693,181.60318,1,1.0
300,6,1.0,-2.335144,-0.33358765,2.3588512,0.012989041,0.012088945,-1.344649076461792,181.60318,1,1.0
300,7,0.99902344,1.3343811,4.0031433,4.2196836,0.023235736,0.015461682,2.2181272506713867,181.60318,1,1.0
300,8,1.0,-4.6703186,-0.33358765,4.682217,0.025782682,0.021091161,-0.5526399612426758,181.60318,1,1.0
300,9,0.99902344,-5.337494,-1.0007629,5.4305034,0.029903129,0.015022,4.7632975578308105,181.60318,1,1.0
300,10,0.9995117,-1.6679688,1.167572,2.036012,0.011211324,0.014201518,-2.869633436203003,181.60318,1,1.0
300,11,0.99902344,-1.6679688,-2.0015564,2.6054459,0.014346917,0.013417406,-0.41538286209106445,181.60318,1,1.0
300,12,1.0,-3.3359375,-1.3343811,3.592917,0.01978444,0.018703014,-2.05112886428833,181.60318,1,1.0
300,13,0.99902344,-5.0039062,0.33358765,5.015013,0.027615229,0.019799795,0.9532361030578613,181.60318,1,1.0
300,14,1.0,-2.5019531,3.836319,4.5800776,0.02522025,0.021219036,-1.3170709609985352,181.60318,1,1.0
300,15,0.9995117,-5.504303,-1.0007935,5.5945454,0.030806428,0.022275552,1.411301612854004,181.60318,1,1.0
300,16,0.99121094,-8.339844,2.0015564,8.576667,0.047227513,0.028464597,5.42955207824707,181.60318,1,1.0
301,0,0.87597656,1.6679688,-4.086525,4.41382,0.023965454,0.038991816,-7.041850566864014,184.17427,1,1.0
301,1,0.9946289,1.0007629,-4.4201126,4.5319886,0.024607068,0.037964705,-4.49083948135376,184.17427,1,1.0
301,2,0.9902344,-2.001587,-3.3359299,3.8903444,0.021123169,0.04405848,-9.984894752502441,184.17427,1,1.0
301,3,0.99560547,0.33358765,-1.3343658,1.3754319,0.0074681,0.02163934,-4.668501377105713,184.17427,1,1.0
301,4,0.9975586,-1.6679688,-2.3351593,2.8696845,0.015581354,0.025061587,-4.589717864990234,184.17427,1,1.0
301,5,0.99902344,-2.001587,-0.16680908,2.0085256,0.010905571,0.016600367,-1.7397565841674805,184.17427,1,1.0
301,6,1.0,-1.3343811,0.5003967,1.425121,0.0077378936,0.0107836295,-0.9337302446365356,184.17427,1,1.0
301,7,0.99902344,-0.33361816,0.6671753,0.7459383,0.0040501766,0.01203823,-3.473745346069336,184.17427,1,1.0
301,8,1.0,-0.6671753,1.167572,1.344748,0.0073014977,0.016954262,-3.3374691009521484,184.17427,1,1.0
301,9,0.99853516,0.6671753,-1.0007935,1.2027928,0.006530732,0.01247462,-4.227710723876953,184.17427,1,1.0
301,10,0.9995117,-1.3343506,0.8339844,1.5735378,0.008543744,0.0125041865,-0.46247410774230957,184.17427,1,1.0
301,11,0.99902344,-0.6671753,1.3343811,1.4918766,0.008100353,0.011822291,-1.1135692596435547,184.17427,1,1.0
301,12,1.0,-2.335144,1.3343811,2.6895113,0.014603078,0.017473033,-0.9034056663513184,184.17427,1,1.0
301,13,0.99902344,-2.335144,1.3343811,2.6895113,0.014603078,0.01824078,-2.3255019187927246,184.17427,1,1.0
301,14,1.0,-3.0023499,0.6672058,3.0755923,0.016699359,0.019863132,-1.5044853687286377,184.17427,1,1.0
301,15,0.9995117,-1.8347626,2.3351746,2.9697466,0.016124655,0.020430282,-2.6247987747192383,184.17427,1,1.0
301,16,0.99121094,-1.0007782,1.6679688,1.9451675,0.010561559,0.023093686,-6.631499290466309,184.17427,1,1.0
302,0,0.8300781,1.6679688,-6.004692,6.23205,0.033291817,0.037281815,1.818230152130127,187.19464,1,1.0
302,1,0.99316406,-3.3359375,-3.1691437,4.601299,0.02458029,0.033949383,0.06931018829345703,187.19464,1,1.0
302,2,0.9863281,9.674225,-2.1683578,9.914252,0.052962266,0.046729617,6.023907661437988,187.19464,1,1.0
302,3,0.99560547,2.3351746,-1.0007935,2.540596,0.013571949,0.019219123,1.1651641130447388,187.19464,1,1.0
302,4,0.9970703,5.0039062,3.3359375,6.013947,0.032126706,0.027181122,3.1442625522613525,187.19464,1,1.0
302,5,0.9995117,-0.6671753,-0.5003662,0.83395994,0.0044550416,0.012956768,-1.1745656728744507,187.19464,1,1.0
302,6,1.0,1.6679688,1.3343506,2.1360269,0.011410726,0.0109717585,0.710905909538269,187.19464,1,1.0
302,7,0.99902344,0.0,-2.0015564,2.0015564,0.010692381,0.011634476,1.2556180953979492,187.19464,1,1.0
302,8,1.0,3.3359375,2.6687622,4.272092,0.022821657,0.01871448,2.9273438453674316,187.19464,1,1.0
302,9,0.99902344,3.3359375,1.0007935,3.4828246,0.018605364,0.014313843,2.280031681060791,187.19464,1,1.0
302,10,0.9995117,-1.6679688,0.16680908,1.6762891,0.008954792,0.011439368,0.10275125503540039,187.19464,1,1.0
302,11,0.9995117,-3.6695557,0.33358765,3.6846871,0.01968372,0.01418072,2.192810535430908,187.19464,1,1.0
302,12,1.0,3.6695251,1.6679688,4.030823,0.021532793,0.01869096,1.3413119316101074,187.19464,1,1.0
302,13,0.9995117,8.506653,0.0,8.506653,0.045442823,0.026401393,5.817141532897949,187.19464,1,1.0
302,14,1.0,0.33358765,-1.0007935,1.0549257,0.0056354483,0.015594827,-2.0206665992736816,187.19464,1,1.0
302,15,1.0,1.6679688,2.1683655,2.735677,0.014614077,0.01868542,-0.2340695858001709,187.19464,1,1.0
302,16,0.9926758,3.1691437,-1.3343811,3.4386108,0.018369174,0.021676332,1.493443250656128,187.19464,1,1.0
303,0,0.8457031,-6.671875,6.254883,9.145352,0.04840659,0.040619247,2.913302421569824,188.92784,1,1.0
303,1,0.9941406,-5.337494,0.5003891,5.3608985,0.028375376,0.03227718,0.7595996856689453,188.92784,1,1.0
303,2,0.98828125,-13.34375,2.001564,13.493032,0.07141897,0.054136425,3.578780174255371,188.92784,1,1.0
303,3,0.99560547,-3.6695557,3.8363342,5.308776,0.02809949,0.021883234,2.7681798934936523,188.92784,1,1.0
303,4,0.9970703,-9.674194,2.3351593,9.952035,0.05267638,0.0348297,3.9380879402160645,188.92784,1,1.0
303,5,0.99902344,-5.6710815,3.1691284,6.4965024,0.034386158,0.019385586,5.662542343139648,188.92784,1,1.0
303,6,1.0,-1.6679688,1.1676025,2.0360293,0.010776756,0.0109132575,-0.09999752044677734,188.92784,1,1.0
303,7,0.99902344,4.0031433,3.0023499,5.0039244,0.026485903,0.016089905,3.0023679733276367,188.92784,1,1.0
303,8,1.0,-6.0046997,-0.16680908,6.007016,0.031795293,0.022638723,1.73492431640625,188.92784,1,1.0
303,9,0.99853516,-5.337494,0.33358765,5.347908,0.028306616,0.018511675,1.8650834560394287,188.92784,1,1.0
303,10,0.9995117,-4.6703186,0.6671753,4.7177324,0.024971081,0.015498882,3.041443347930908,188.92784,1,1.0
303,11,0.99902344,-4.670288,-2.335144,5.221541,0.027637752,0.018217828,1.5368537902832031,188.92784,1,1.0
303,12,1.0,-6.671875,-0.8339844,6.723797,0.035589233,0.023760442,2.6929736137390137,188.92784,1,1.0
303,13,0.99902344,-6.838684,-0.33361816,6.846817,0.03624038,0.02935309,-1.6598358154296875,188.92784,1,1.0
303,14,1.0,-6.671875,2.5019531,7.1255655,0.037715804,0.02223112,6.070639610290527,188.92784,1,1.0
303,15,0.9995117,-4.5035095,-2.3351746,5.072932,0.02685116,0.021135142,2.337254762649536,188.92784,1,1.0
303,16,0.9916992,-2.835556,4.003113,4.905638,0.025965672,0.022963135,1.4670274257659912,188.92784,1,1.0
304,0,0.8413086,2.335144,0.4169922,2.3720834,0.012717328,0.032248672,-6.773268699645996,186.52373,1,1.0
304,1,0.99365234,3.3359375,2.001564,3.890339,0.020857073,0.02885115,-1.4705595970153809,186.52373,1,1.0
304,2,0.98828125,4.6703186,0.4169922,4.6888976,0.025138345,0.045437,-8.804134368896484,186.52373,1,1.0
304,3,0.9951172,1.3343811,-1.0007782,1.6679717,0.00894241,0.018000986,-3.6408042907714844,186.52373,1,1.0
304,4,0.9970703,3.0023193,0.0,3.0023193,0.016096178,0.029209642,-6.949715614318848,186.52373,1,1.0
304,5,0.99902344,4.3367004,0.6671753,4.387721,0.023523662,0.020627009,-2.108781337738037,186.52373,1,1.0
304,6,1.0,1.3343811,-0.5003967,1.425121,0.007640427,0.009931408,-0.6109083890914917,186.52373,1,1.0
304,7,0.99902344,-1.0007935,-0.6672058,1.2028097,0.0064485613,0.013197502,-3.801114559173584,186.52373,1,1.0
304,8,1.0,1.6679688,-1.6679688,2.358864,0.012646455,0.019641042,-3.6481521129608154,186.52373,1,1.0
304,9,0.99853516,-0.6671753,0.33358765,0.74592465,0.003999087,0.014157899,-4.601983547210693,186.52373,1,1.0
304,10,0.9995117,2.6687317,0.5003967,2.7152395,0.014557073,0.015216339,-2.002492904663086,186.52373,1,1.0
304,11,0.99902344,2.6687317,2.6687317,3.7741566,0.02023419,0.018822737,-1.4473843574523926,186.52373,1,1.0
304,12,1.0,2.6687317,0.33358765,2.6894999,0.014419076,0.020958032,-4.034296989440918,186.52373,1,1.0
304,13,0.99902344,0.16680908,2.001587,2.0085256,0.010768204,0.023777625,-4.838291168212891,186.52373,1,1.0
304,14,1.0,4.003113,0.8339844,4.0890636,0.021922486,0.02213853,-3.036501884460449,186.52373,1,1.0
304,15,0.9995117,2.1683502,0.5003967,2.2253404,0.011930602,0.01837378,-2.8475914001464844,186.52373,1,1.0
304,16,0.99121094,1.0007782,1.0007935,1.4153249,0.0075879083,0.018350566,-3.4903132915496826,186.52373,1,1.0
305,0,0.875,-1.6679688,-3.8363266,4.183243,0.021808576,0.029116644,1.811159372329712,191.8164,1,1.0
305,1,0.9946289,1.0007935,-1.3343735,1.667975,0.008695684,0.02280451,-2.2223639488220215,191.8164,1,1.0
305,2,0.9897461,-9.340637,0.5003891,9.354031,0.04876554,0.04643556,4.665132999420166,191.8164,1,1.0
305,3,0.99658203,0.33358765,1.167572,1.214292,0.006330491,0.0144998375,-0.4536796808242798,191.8164,1,1.0
305,4,0.9975586,-2.0015564,1.0007782,2.237808,0.011666406,0.02394667,-0.7645113468170166,191.8164,1,1.0
305,5,0.99902344,-5.337494,0.6672058,5.379034,0.028042616,0.02285169,0.9913129806518555,191.8164,1,1.0
305,6,1.0,-0.6672058,2.1683655,2.268694,0.011827424,0.010500213,0.8435729742050171,191.8164,1,1.0
305,7,0.99902344,0.6672058,3.0023499,3.0755923,0.016034042,0.014048465,1.872782588005066,191.8164,1,1.0
305,8,1.0,-1.6679688,3.0023499,3.4345632,0.017905472,0.019120371,1.0756990909576416,191.8164,1,1.0
305,9,0.99853516,0.33358765,2.6687622,2.6895301,0.014021377,0.014116942,1.9436054229736328,191.8164,1,1.0
305,10,0.9995117,-3.0023193,2.1683655,3.7034755,0.019307397,0.016443657,0.9882359504699707,191.8164,1,1.0
305,11,0.99902344,-0.6671753,0.6672058,0.94354993,0.004919026,0.014651624,-2.830606698989868,191.8164,1,1.0
305,12,1.0,-3.3359375,1.167572,3.5343604,0.018425746,0.020198347,0.8448605537414551,191.8164,1,1.0
305,13,0.99902344,-1.6679688,-0.33361816,1.7010058,0.008867885,0.019304702,-0.307519793510437,191.8164,1,1.0
305,14,1.0,-5.6710815,-1.8347778,5.960501,0.031073991,0.02481917,1.8714375495910645,191.8164,1,1.0
305,15,1.0,-6.1714783,0.6671753,6.207436,0.03236134,0.022570048,3.982095718383789,191.8164,1,1.0
305,16,0.99316406,-6.671875,1.0007935,6.7465177,0.035171743,0.02339692,5.331192970275879,191.8164,1,1.0
306,0,0.9238281,-4.336731,1.1675797,4.4911556,0.023099564,0.027311519,0.30791282653808594,194.426,1,1.0
306,1,0.99609375,4.3367004,-1.1675797,4.491126,0.023099411,0.02289298,2.823151111602783,194.426,1,1.0
306,2,0.9921875,-11.342163,-0.08339691,11.34247,0.05833824,0.050006367,1.9884395599365234,194.426,1,1.0
306,3,0.9980469,1.6679688,0.16679382,1.6762875,0.008621725,0.012736403,0.4619954824447632,194.426,1,1.0
306,4,0.9975586,0.0,-1.3343658,1.3343658,0.006863104,0.0188216,-0.9034421443939209,194.426,1,1.0
306,5,0.99902344,-1.0007935,0.33358765,1.0549257,0.0054258467,0.017623937,-4.324108123779297,194.426,1,1.0
306,6,1.0,1.6679688,-0.16680908,1.6762891,0.008621734,0.00993667,-0.592404842376709,194.426,1,1.0
306,7,0.99902344,-1.3343811,2.6687622,2.9837668,0.015346543,0.014437888,-0.09182548522949219,194.426,1,1.0
306,8,1.0,-1.3343811,0.33358765,1.3754467,0.007074397,0.015506579,-2.0591163635253906,194.426,1,1.0
306,9,0.99853516,-1.0007935,1.6679688,1.9451754,0.010004709,0.012883272,-0.7443547248840332,194.426,1,1.0
306,10,0.9995117,-1.0007935,-0.16680908,1.0145998,0.005218437,0.01307609,-2.688875675201416,194.426,1,1.0
306,11,0.9995117,-1.0007935,0.33358765,1.0549257,0.0054258467,0.011883891,0.11137574911117554,194.426,1,1.0
306,12,1.0,-2.6687317,0.33361816,2.6895037,0.013833046,0.018288758,-0.8448567390441895,194.426,1,1.0
306,13,0.99902344,-2.001587,1.0007935,2.237842,0.011509994,0.016966289,0.5368362665176392,194.426,1,1.0
306,14,1.0,-2.0015717,2.001587,2.8306606,0.014559064,0.021741137,-3.129840612411499,194.426,1,1.0
306,15,1.0,-1.167572,1.5011902,1.9017878,0.009781551,0.018733498,-4.305648326873779,194.426,1,1.0
306,16,0.99365234,-2.335144,2.6687317,3.5461283,0.018238962,0.021849532,-3.2003893852233887,194.426,1,1.0
307,0,0.92285156,-4.3367004,-0.33359528,4.349512,0.022438621,0.02584965,-0.14164352416992188,193.84044,1,1.0
307,1,0.99609375,0.0,2.3351593,2.3351593,0.012046812,0.019639129,-2.1559667587280273,193.84044,1,1.0
307,2,0.9921875,1.0007629,0.08339691,1.0042318,0.0051807137,0.03655867,-10.338238716125488,193.84044,1,1.0
307,3,0.9980469,0.33361816,-0.6671753,0.7459383,0.0038482079,0.010069945,-0.9303492307662964,193.84044,1,1.0
307,4,0.9975586,2.0015564,2.668747,3.3359315,0.017209679,0.018338025,2.00156569480896,193.84044,1,1.0
307,5,0.99902344,1.3343811,0.6671753,1.4918766,0.0076964158,0.01464568,0.4369509220123291,193.84044,1,1.0
307,6,1.0,-1.3343811,0.5003967,1.425121,0.0073520313,0.009161279,-0.2511681318283081,193.84044,1,1.0
307,7,0.99902344,-1.6679688,0.0,1.6679688,0.008604854,0.012687978,-1.315798044204712,193.84044,1,1.0
307,8,1.0,0.33358765,0.5003967,0.6013964,0.003102533,0.011785365,-0.7740502953529358,193.84044,1,1.0
307,9,0.99853516,0.6672058,1.0007629,1.2027843,0.006205023,0.010879797,-0.7423911094665527,193.84044,1,1.0
307,10,0.9995117,-0.6671753,1.6679688,1.7964528,0.009267689,0.011933569,0.7818529605865479,193.84044,1,1.0
307,11,0.9995117,-1.3343811,0.33358765,1.3754467,0.0070957677,0.010447455,0.3205209970474243,193.84044,1,1.0
307,12,1.0,1.5011597,0.33358765,1.537778,0.007933216,0.015182096,-1.1517256498336792,193.84044,1,1.0
307,13,0.99902344,1.5011902,-0.6671753,1.6427705,0.008474859,0.014418861,-0.59507155418396,193.84044,1,1.0
307,14,1.0,1.3343811,0.16677856,1.3447632,0.006937475,0.017300038,-1.485897421836853,193.84044,1,1.0
307,15,1.0,1.167572,1.167572,1.6511961,0.008518326,0.015668947,-0.2505916357040405,193.84044,1,1.0
307,16,0.9941406,1.8347626,1.0007935,2.089962,0.010781868,0.018529233,-1.4561662673950195,193.84044,1,1.0
308,0,0.92285156,2.6687317,-2.084961,3.3866193,0.017409462,0.023317592,-0.9628927707672119,194.5275,1,1.0
308,1,0.99609375,4.0031433,0.6671829,4.0583606,0.020862658,0.020006187,1.7232012748718262,194.5275,1,1.0
308,2,0.9926758,4.336731,-1.1675797,4.4911556,0.02308751,0.03251732,3.4869236946105957,194.5275,1,1.0
308,3,0.9980469,0.0,0.33358765,0.33358765,0.0017148611,0.0075634196,-0.4123506546020508,194.5275,1,1.0
308,4,0.9975586,0.33361816,-2.3351593,2.3588705,0.012126154,0.016474463,-0.9770610332489014,194.5275,1,1.0
308,5,0.99902344,-0.6671753,0.5003967,0.83397824,0.0042871996,0.011538136,-0.6578983664512634,194.5275,1,1.0
308,6,1.0,0.33361816,-1.167572,1.2143004,0.0062423074,0.008285588,-0.21082055568695068,194.5275,1,1.0
308,7,0.99902344,3.6695251,-2.3351746,4.349535,0.022359487,0.015589431,2.6815662384033203,194.5275,1,1.0
308,8,1.0,0.0,-2.1683655,2.1683655,0.011146833,0.011593806,1.5669691562652588,194.5275,1,1.0
308,9,0.99853516,0.6671753,0.0,0.6671753,0.0034297223,0.008644775,-0.5356090068817139,194.5275,1,1.0
308,10,0.9995117,1.6679688,-0.5003662,1.7414035,0.008951966,0.011039088,-0.05504930019378662,194.5275,1,1.0
308,11,0.9995117,4.0031433,0.0,4.0031433,0.020578805,0.01348686,2.6276965141296387,194.5275,1,1.0
308,12,1.0,3.169159,-0.8339844,3.2770565,0.016846238,0.015681338,1.7392784357070923,194.5275,1,1.0
308,13,0.9995117,4.5035095,-0.6672058,4.552665,0.02340371,0.017114315,2.9098947048187256,194.5275,1,1.0
308,14,1.0,0.0,1.0007935,1.0007935,0.0051447405,0.013653449,-0.3439697027206421,194.5275,1,1.0
308,15,1.0,0.8339844,3.0023499,3.1160288,0.016018448,0.015773797,1.4648326635360718,194.5275,1,1.0
308,16,0.9941406,1.8347626,4.6703186,5.0177913,0.025794767,0.020708892,2.9278292655944824,194.5275,1,1.0
309,0,0.9272461,-0.33358765,2.58535,2.6067827,0.01339161,0.020339798,-0.7798366546630859,194.6579,1,1.0
309,1,0.99658203,0.6671753,1.0007858,1.2027863,0.006178975,0.015858024,-2.855574131011963,194.6579,1,1.0
309,2,0.99316406,-0.6672058,1.0007782,1.2027969,0.0061790296,0.024615834,-3.288358688354492,194.6579,1,1.0
309,3,0.9980469,-1.3343811,1.8347626,2.268684,0.011654723,0.008790811,1.935096263885498,194.6579,1,1.0
309,4,0.9975586,-2.001587,-0.16679382,2.0085244,0.010318227,0.014627593,-0.35034608840942383,194.6579,1,1.0
309,5,0.99902344,-2.3351746,-1.167572,2.6107976,0.013412236,0.012100366,1.7768194675445557,194.6579,1,1.0
309,6,1.0,0.33358765,-0.33361816,0.47178575,0.0024236662,0.0065270113,-0.7425146102905273,194.6579,1,1.0
309,7,0.99902344,2.6687622,-1.3343811,2.9837668,0.015328259,0.01551108,-1.3657681941986084,194.6579,1,1.0
309,8,1.0,-1.6679688,-0.33358765,1.7009999,0.008738407,0.010737186,-0.4673656225204468,194.6579,1,1.0
309,9,0.99902344,-1.0007629,0.0,1.0007629,0.005141137,0.007593683,0.333587646484375,194.6579,1,1.0
309,10,0.9995117,0.0,-1.8347778,1.8347778,0.009425653,0.010555057,0.09337437152862549,194.6579,1,1.0
309,11,0.9995117,2.335144,-1.3343811,2.6895113,0.013816605,0.013585784,-1.3136320114135742,194.6579,1,1.0
309,12,1.0,-3.6695557,-0.5003967,3.7035167,0.019025771,0.016684666,0.42646026611328125,194.6579,1,1.0
309,13,0.9995117,-5.504303,-1.3343811,5.663738,0.029095855,0.020708777,1.1110725402832031,194.6579,1,1.0
309,14,1.0,-2.0015564,-1.167572,2.3172078,0.011904001,0.013128614,1.3164143562316895,194.6579,1,1.0
309,15,1.0,1.167572,-1.6679688,2.036012,0.010459436,0.014179489,-1.080016851425171,194.6579,1,1.0
309,16,0.9941406,2.8355408,1.0007629,3.0069616,0.015447416,0.01913045,-2.0108296871185303,194.6579,1,1.0
310,0,0.93408203,-1.0007629,-0.9173813,1.3576137,0.006915864,0.016312618,-1.2491689920425415,196.30428,1,1.0
310,1,0.99658203,1.6679688,4.3367157,4.6464205,0.023669481,0.018201463,3.443634033203125,196.30428,1,1.0
310,2,0.99365234,-2.335144,3.6695251,4.349519,0.022157025,0.02387819,3.146721839904785,196.30428,1,1.0
310,3,0.9980469,-0.33358765,0.3336029,0.47177497,0.0024032842,0.0068745525,-1.796908974647522,196.30428,1,1.0
310,4,0.9975586,-0.33358765,2.3351593,2.3588662,0.012016377,0.013844227,0.350341796875,196.30428,1,1.0
310,5,0.99902344,-1.6679688,1.6679688,2.358864,0.012016366,0.012075166,-0.25193357467651367,196.30428,1,1.0
310,6,1.0,-1.6679688,0.8339844,1.8648458,0.0094997715,0.0074188393,1.3930599689483643,196.30428,1,1.0
310,7,0.99902344,0.33358765,0.33361816,0.47178575,0.0024033391,0.011578757,-2.5119810104370117,196.30428,1,1.0
310,8,1.0,-2.6687317,0.16680908,2.67394,0.013621405,0.011602452,0.9729400873184204,196.30428,1,1.0
310,9,0.99902344,-3.3359375,1.6679688,3.7296915,0.018999543,0.011015441,2.728928565979004,196.30428,1,1.0
310,10,0.9995117,0.0,0.8339844,0.8339844,0.0042484268,0.008663068,-1.00079345703125,196.30428,1,1.0
310,11,0.9995117,2.6687622,0.0,2.6687622,0.013595029,0.013588557,-0.02074909210205078,196.30428,1,1.0
310,12,1.0,-0.6671753,0.0,0.6671753,0.0033986794,0.01269887,-3.036341428756714,196.30428,1,1.0
310,13,0.9995117,0.0,0.0,0.0,0.0,0.014496144,-5.663737773895264,196.30428,1,1.0
310,14,1.0,-1.3343811,0.5003662,1.4251102,0.0072597004,0.011367939,-0.8920975923538208,196.30428,1,1.0
310,15,1.0,-1.5011597,0.0,1.5011597,0.0076471064,0.012219774,-0.5348522663116455,196.30428,1,1.0
310,16,0.9951172,-0.33358765,-1.0007629,1.0548967,0.005373784,0.01500345,-1.952064871788025,196.30428,1,1.0
311,0,0.9003906,0.6671753,-4.753708,4.800298,0.024982478,0.018913576,3.4426846504211426,192.14659,1,1.0
311,1,0.99560547,-8.006256,-3.6695328,8.807134,0.04583549,0.026491672,4.160713195800781,192.14659,1,1.0
311,2,0.9902344,7.3390503,-1.9181595,7.585578,0.03947808,0.028558157,3.2360591888427734,192.14659,1,1.0
311,3,0.9975586,0.6671753,-1.1675873,1.3447613,0.0069986214,0.0069117732,0.8729863166809082,192.14659,1,1.0
311,4,0.9970703,7.0054626,2.8355408,7.5575657,0.039332293,0.021490648,5.198699474334717,192.14659,1,1.0
