model,behavior,video_name,frames,frames_with_cat,frames_without_cat,mean_confidence,std_confidence,mean_jitter_px,std_jitter_px,p95_jitter_px,max_jitter_px,missing_ratio,nose_missing_ratio,paw_missing_ratio,tail_missing_ratio
new,scratch,7月3日 (2).mp4,177,177,0,0.9949,0.0018,5.360,9.295,16.710,197.517,0.0000,0.0000,0.0000,0.0000
new,shake,7月3日(1).mp4,34,34,0,0.9967,0.0022,12.100,17.936,49.930,121.716,0.0000,0.0000,0.0000,0.0000
new,shake,7月3日(2).mp4,19,19,0,0.9975,0.0008,13.810,19.314,45.606,146.837,0.0000,0.0000,0.0000,0.0000
new,shake,7月3日(3).mp4,20,20,0,0.9526,0.0341,19.666,31.788,106.737,167.129,0.0000,0.0000,0.0000,0.0000
new,shake,7月3日(4).mp4,33,33,0,0.9957,0.0018,8.022,10.373,26.316,71.361,0.0000,0.0000,0.0000,0.0000
new,shake,7月3日(5).mp4,34,34,0,0.9877,0.0060,10.863,16.124,45.642,120.903,0.0000,0.0000,0.0000,0.0000
new,shake,7月3日.mp4,26,26,0,0.9980,0.0016,14.686,23.736,67.558,154.008,0.0000,0.0000,0.0000,0.0000
new,stop,stop_2.mp4,397,397,0,0.9737,0.0152,4.598,9.926,17.502,274.143,0.0000,0.4685,0.0000,0.0378
new,stop,stop_3.mp4,248,248,0,0.9634,0.0094,2.258,3.783,6.630,107.182,0.0000,0.0000,0.0000,0.0000
new,stop,stop_36.mp4,50,50,0,0.9978,0.0001,0.685,1.429,2.092,18.677,0.0000,0.0000,0.0000,0.0000
new,stop,stop_48.mp4,55,55,0,0.9950,0.0006,2.436,6.472,9.299,87.244,0.0000,0.0000,0.0000,0.0000
new,stop,stop_6.mp4,285,285,0,0.9965,0.0003,0.514,0.497,1.412,6.714,0.0000,0.0000,0.0000,0.0000
new,stop,stop_71.mp4,92,92,0,0.9949,0.0003,1.332,2.191,4.504,25.214,0.0000,0.0000,0.0000,0.0000
new,stop,stop_75.mp4,230,230,0,0.7666,0.0197,2.567,5.020,9.796,83.595,0.0000,0.0000,0.0022,0.0014
