frame,kp0_x,kp0_y,kp0_disp,kp1_x,kp1_y,kp1_disp,kp2_x,kp2_y,kp2_disp,kp3_x,kp3_y,kp3_disp,kp4_x,kp4_y,kp4_disp,kp5_x,kp5_y,kp5_disp,kp6_x,kp6_y,kp6_disp,kp7_x,kp7_y,kp7_disp,kp8_x,kp8_y,kp8_disp,kp9_x,kp9_y,kp9_disp,kp10_x,kp10_y,kp10_disp,kp11_x,kp11_y,kp11_disp,kp12_x,kp12_y,kp12_disp,kp13_x,kp13_y,kp13_disp,kp14_x,kp14_y,kp14_disp,kp15_x,kp15_y,kp15_disp,kp16_x,kp16_y,kp16_disp
122,825.0000,529.5000,12.3977,809.2500,389.2500,12.5779,825.0000,385.5000,19.6866,927.7500,544.1250,16.9415,839.2500,360.0000,16.6527,739.1250,591.3750,10.8167,929.2500,621.7500,11.7693,927.7500,850.5000,5.2500,867.0000,669.0000,15.1678,926.2500,849.0000,27.1869,936.0000,652.8750,9.2770,963.0000,849.7500,13.9508,789.0000,635.6250,14.8492,793.5000,823.5000,23.2983,,,,,,,,,
123,834.7500,509.2500,22.4750,810.0000,373.5000,15.7678,832.5000,375.7500,12.3009,936.0000,538.8750,9.7788,834.0000,360.7500,5.3033,729.0000,592.5000,10.1873,930.0000,622.5000,1.0607,936.0000,845.2500,9.7788,883.5000,673.5000,17.1026,953.2500,850.5000,27.0416,924.7500,657.7500,12.2608,952.5000,850.5000,10.5268,783.0000,636.7500,6.1046,783.0000,816.0000,12.9035,,,,,,,,,
124,,,,850.5000,381.7500,41.3317,907.5000,366.3750,75.5837,966.0000,546.0000,30.8345,847.5000,376.5000,20.7440,730.1250,612.0000,19.5324,936.0000,637.8750,16.5043,920.2500,827.2500,23.9178,927.7500,678.3750,44.5177,1012.5000,833.2500,61.7100,870.0000,674.2500,57.1823,857.2500,873.0000,97.8714,819.0000,659.2500,42.4529,843.0000,843.7500,66.1064,,,,,,,,,
125,859.5000,498.7500,,846.0000,373.8750,9.0700,881.2500,374.2500,27.4058,963.0000,553.5000,8.0777,849.0000,381.7500,5.4601,720.7500,596.6250,18.0078,947.2500,629.2500,14.1758,937.5000,827.2500,17.2500,915.7500,695.2500,20.7067,994.5000,868.5000,39.5798,882.0000,660.7500,18.0624,878.2500,852.0000,29.6985,799.5000,652.8750,20.5156,826.5000,836.2500,18.1246,,,,,,,,,
126,,,,861.7500,387.7500,20.9900,912.0000,375.0000,30.7591,966.0000,560.2500,7.3866,855.0000,388.1250,8.7545,724.5000,607.8750,11.8585,947.2500,643.5000,14.2500,934.5000,831.0000,4.8023,913.5000,692.2500,3.7500,990.7500,854.2500,14.7352,867.0000,667.5000,16.4488,848.2500,862.5000,31.7844,807.7500,660.7500,11.4052,823.5000,844.5000,8.7785,,,,,,,,,
127,,,,862.5000,417.7500,30.0094,917.2500,397.5000,23.1044,959.2500,565.5000,8.5513,867.0000,381.0000,13.9558,737.6250,595.5000,18.0390,951.7500,640.1250,5.6250,922.5000,827.2500,12.5723,910.5000,693.0000,3.0923,983.2500,849.0000,9.1549,885.0000,661.1250,19.0956,864.7500,852.0000,19.5576,812.2500,663.0000,5.0312,839.2500,852.0000,17.4446,,,,,,,,,
128,,,,867.0000,400.1250,18.1904,920.2500,379.8750,17.8785,966.0000,548.2500,18.5236,864.7500,373.5000,7.8302,743.6250,586.5000,10.8167,962.2500,630.0000,14.5865,961.5000,828.7500,39.0288,908.2500,679.8750,13.3165,969.0000,852.0000,14.5624,903.7500,654.0000,20.0581,905.2500,847.5000,40.7492,822.7500,652.1250,15.1167,849.7500,842.2500,14.3287,,,,,,,,,
129,904.5000,511.5000,,876.0000,387.0000,15.9143,924.0000,372.7500,8.0516,968.2500,544.5000,4.3732,859.5000,363.0000,11.7394,729.7500,587.6250,13.9205,946.5000,634.8750,16.4872,943.5000,841.5000,22.0582,919.5000,678.7500,11.3061,1005.7500,832.5000,41.6030,884.2500,652.5000,19.5576,870.7500,846.0000,34.5326,814.5000,656.2500,9.2238,837.7500,848.2500,13.4164,,,,,,,,,
130,,,,879.0000,386.2500,3.0923,929.2500,371.6250,5.3692,963.0000,539.2500,7.4246,849.0000,362.2500,10.5268,723.3750,591.0000,7.2133,938.2500,630.7500,9.2238,939.0000,828.7500,13.5208,921.7500,679.1250,2.2810,1030.5000,831.7500,24.7614,,,,879.7500,843.7500,9.2770,819.0000,656.6250,4.5156,854.2500,849.0000,16.5170,,,,,,,,,
131,,,,856.5000,367.5000,29.2884,916.5000,347.6250,27.1765,971.2500,529.8750,12.4881,861.0000,357.0000,13.0982,737.2500,593.2500,14.0562,937.5000,629.6250,1.3521,921.0000,826.5000,18.1401,934.5000,667.1250,17.5089,1019.2500,827.2500,12.1166,872.2500,665.6250,,860.2500,876.7500,38.3308,831.7500,658.5000,12.8871,877.5000,863.2500,27.2695,,,,,,,,,
132,,,,857.2500,367.8750,0.8385,916.5000,348.0000,0.3750,970.5000,530.2500,0.8385,861.0000,357.0000,0.0000,736.8750,592.8750,0.5303,936.7500,629.2500,0.8385,921.0000,826.5000,0.0000,933.0000,667.1250,1.5000,1018.5000,828.0000,1.0607,873.0000,664.8750,1.0607,861.7500,876.0000,1.6771,831.0000,658.1250,0.8385,876.7500,862.5000,1.0607,,,,,,,,,
133,,,,873.7500,399.0000,35.2281,927.7500,377.6250,31.6892,966.0000,549.0000,19.2824,864.7500,370.8750,14.3728,726.0000,586.5000,12.6058,953.2500,636.3750,17.9726,957.7500,832.5000,37.2366,905.2500,685.8750,33.4907,975.7500,858.7500,52.6605,884.2500,664.5000,11.2562,875.2500,872.2500,14.0112,815.2500,660.0000,15.8612,849.0000,861.7500,27.7601,,,,,,,,,
134,,,,871.5000,388.5000,10.7384,937.5000,367.1250,14.3287,969.7500,541.5000,8.3853,865.5000,366.0000,4.9324,732.0000,591.7500,7.9726,936.7500,634.8750,16.5680,909.0000,827.2500,49.0319,930.7500,680.2500,26.1130,1010.2500,840.0000,39.2659,871.5000,665.6250,12.7995,843.0000,868.5000,32.4673,822.0000,667.8750,10.3720,863.2500,870.7500,16.8542,,,,,,,,,
135,897.0000,562.5000,,879.0000,420.7500,33.1106,916.5000,396.7500,36.3131,957.7500,555.7500,18.6296,866.2500,369.7500,3.8243,732.3750,582.0000,9.7572,950.2500,638.6250,14.0112,929.2500,825.7500,20.3055,901.5000,690.7500,31.0775,989.2500,855.0000,25.8070,894.7500,654.7500,25.6676,870.7500,847.5000,34.8003,811.5000,663.0000,11.5765,855.0000,858.0000,15.1863,,,,,,,,,
136,888.7500,567.3750,9.5827,867.0000,436.8750,20.1001,899.2500,409.5000,21.4505,962.2500,550.5000,6.9147,862.5000,363.0000,7.7217,726.7500,582.7500,5.6748,938.2500,639.0000,12.0059,924.0000,832.5000,8.5513,911.2500,681.7500,13.2689,999.7500,841.5000,17.1026,891.0000,663.7500,9.7500,867.0000,855.0000,8.3853,811.5000,672.3750,9.3750,854.2500,867.0000,9.0312,,,,,,,,,
137,892.5000,591.7500,24.6618,876.7500,436.5000,9.7572,899.2500,415.5000,6.0000,945.7500,563.6250,21.0835,864.0000,370.1250,7.2812,729.7500,574.8750,8.4271,942.7500,644.2500,6.9147,930.7500,843.0000,12.4825,873.7500,693.0000,39.1511,933.0000,858.0000,68.7591,906.7500,658.5000,16.6020,882.0000,848.2500,16.4488,793.5000,666.0000,19.0956,823.5000,860.2500,31.4821,,,,,,,,,
138,892.5000,591.7500,0.0000,876.0000,437.2500,1.0607,899.2500,415.5000,0.0000,946.5000,563.6250,0.7500,864.0000,370.5000,0.3750,729.7500,575.2500,0.3750,942.7500,644.6250,0.3750,930.7500,843.0000,0.0000,874.5000,693.7500,1.0607,935.2500,858.0000,2.2500,906.0000,658.5000,0.7500,881.2500,847.5000,1.0607,794.2500,667.1250,1.3521,824.2500,861.0000,1.0607,,,,,,,,,
139,910.5000,544.1250,50.9131,874.5000,413.6250,23.6726,927.7500,393.3750,36.0800,957.0000,557.6250,12.0934,856.5000,376.1250,9.3750,719.2500,585.3750,14.5865,934.5000,649.5000,9.5827,929.2500,849.0000,6.1847,897.0000,696.7500,22.6991,965.2500,862.5000,30.3356,878.2500,663.0000,28.1125,846.0000,853.5000,35.7570,802.5000,677.2500,13.0606,831.7500,870.7500,12.3009,,,,,,,,,
140,,,,875.2500,408.0000,5.6748,940.5000,381.3750,17.5089,973.5000,555.0000,16.7075,862.5000,372.7500,6.8841,724.5000,589.5000,6.6767,937.5000,646.1250,4.5156,921.0000,831.7500,19.1213,927.0000,694.8750,30.0585,1000.5000,858.7500,35.4489,865.5000,670.5000,14.7923,828.0000,864.0000,20.8387,821.2500,679.5000,18.8845,869.2500,879.0000,38.3968,,,,,,,,,
141,,,,876.0000,407.2500,1.0607,933.7500,382.5000,6.8431,969.0000,555.0000,4.5000,870.7500,370.1250,8.6575,732.3750,583.8750,9.6776,939.0000,641.6250,4.7434,912.7500,829.5000,8.5513,923.2500,691.1250,5.3033,1004.2500,856.5000,4.3732,876.7500,664.8750,12.5779,843.7500,858.0000,16.8542,820.5000,675.7500,3.8243,872.2500,874.5000,5.4083,,,,,,,,,
142,910.5000,568.5000,,880.5000,425.6250,18.9180,924.0000,399.7500,19.8148,960.0000,561.0000,10.8167,864.7500,369.0000,6.1046,728.2500,576.7500,8.2329,940.5000,645.7500,4.3893,923.2500,838.5000,13.8293,906.0000,691.8750,17.2663,986.2500,856.5000,18.0000,891.7500,655.5000,17.6887,858.7500,841.5000,22.2991,811.5000,671.6250,9.9003,857.2500,867.0000,16.7705,,,,,,,,,
143,917.2500,540.7500,28.5591,882.7500,394.5000,31.2062,927.0000,372.7500,27.1662,960.7500,550.8750,10.1527,864.0000,358.5000,10.5268,724.5000,570.0000,7.7217,930.7500,643.5000,10.0062,927.7500,851.2500,13.5208,896.2500,682.1250,13.7886,960.0000,849.0000,27.3004,898.5000,654.0000,6.9147,870.0000,841.5000,11.2500,801.7500,671.2500,9.7572,825.7500,866.2500,31.5089,,,,,,,,,
144,917.2500,537.7500,3.0000,882.0000,393.0000,1.6771,927.0000,370.8750,1.8750,961.5000,549.7500,1.3521,864.0000,358.5000,0.0000,724.5000,570.7500,0.7500,930.0000,643.1250,0.8385,926.2500,850.5000,1.6771,897.7500,681.7500,1.5462,963.7500,849.0000,3.7500,897.7500,654.3750,0.8385,869.2500,842.2500,1.0607,802.5000,671.6250,0.8385,827.2500,867.0000,1.6771,,,,,,,,,
145,885.0000,645.0000,111.9939,874.5000,476.6250,83.9606,869.2500,458.2500,104.7352,928.5000,577.5000,43.1168,870.0000,369.0000,12.0934,753.0000,557.6250,31.3770,946.5000,650.2500,17.9726,938.2500,857.2500,13.7682,844.5000,692.2500,54.2753,851.2500,861.0000,113.1382,945.7500,660.0000,48.3285,912.7500,834.0000,44.2754,787.5000,663.7500,16.9415,804.7500,847.5000,29.7741,,,,,,,,,
146,873.7500,626.2500,21.8661,852.7500,473.2500,22.0103,862.5000,448.5000,11.8585,933.7500,580.1250,5.8697,871.5000,371.2500,2.7042,756.7500,566.2500,9.4050,940.5000,654.7500,7.5000,918.0000,852.0000,20.9195,856.5000,692.6250,12.0059,859.5000,861.7500,8.2840,943.5000,669.3750,9.6412,905.2500,843.0000,11.7154,790.5000,676.8750,13.4635,803.2500,859.5000,12.0934,,,,,,,,,
147,862.5000,678.7500,53.6918,843.0000,541.1250,68.5717,852.7500,514.1250,66.3453,942.7500,597.3750,19.4567,875.2500,386.2500,15.4616,767.6250,576.0000,14.6058,951.0000,665.2500,14.8492,950.2500,841.5000,33.9163,862.5000,705.3750,14.0912,870.7500,881.2500,22.5125,937.5000,679.1250,11.4483,885.0000,843.7500,20.2639,802.5000,694.5000,21.3223,828.7500,874.5000,29.5846,,,,,,,,,
148,853.5000,677.2500,9.1241,823.5000,534.7500,20.5156,843.7500,507.0000,11.4789,928.5000,600.3750,14.5624,877.5000,387.3750,2.5156,783.0000,577.1250,15.4161,960.0000,672.0000,11.2500,956.2500,856.5000,16.1555,844.5000,704.6250,18.0156,804.0000,890.2500,67.3540,946.5000,688.1250,12.7279,870.7500,855.0000,18.1556,783.0000,695.6250,19.5324,765.0000,874.5000,63.7500,,,,,,,,,
149,850.5000,665.6250,12.0059,802.5000,522.7500,24.1868,853.5000,489.0000,20.4710,909.7500,599.6250,18.7650,861.7500,391.5000,16.2812,801.7500,600.7500,30.1613,942.7500,674.6250,17.4486,934.5000,860.2500,22.0709,840.0000,691.8750,13.5208,804.7500,882.0000,8.2840,927.7500,705.3750,25.4779,847.5000,885.0000,37.9547,775.5000,699.7500,8.5595,744.7500,885.0000,22.8104,,,,,,,,,
150,846.7500,669.7500,5.5748,798.7500,526.5000,5.3033,849.0000,492.7500,5.8577,907.5000,601.5000,2.9288,861.7500,392.6250,1.1250,804.0000,601.1250,2.2810,942.7500,675.3750,0.7500,930.7500,860.2500,3.7500,840.0000,692.6250,0.7500,803.2500,880.5000,2.1213,928.5000,705.0000,0.8385,847.5000,884.2500,0.7500,776.2500,699.0000,1.0607,746.6250,883.5000,2.4012,,,,,,,,,
151,898.5000,580.5000,103.1679,840.0000,435.3750,100.0266,906.7500,405.0000,105.0482,946.5000,570.3750,49.8976,853.5000,376.8750,17.7799,756.7500,595.5000,47.5836,948.7500,657.7500,18.6183,981.7500,854.2500,51.3517,859.5000,667.8750,31.5089,843.7500,868.5000,42.2404,895.5000,692.2500,35.3774,819.7500,888.0000,28.0022,774.0000,683.2500,15.9099,730.1250,876.0000,18.1246,,,,,,,,,
152,851.2500,646.1250,80.8653,793.5000,493.5000,74.4363,817.5000,463.1250,106.5086,927.7500,584.6250,23.5505,867.7500,372.7500,14.8350,788.2500,582.3750,34.1250,969.7500,671.6250,25.1697,952.5000,846.7500,30.1962,837.0000,676.5000,24.0965,760.5000,844.5000,86.6404,930.7500,692.6250,35.2520,826.5000,853.5000,35.1541,770.2500,684.7500,4.0389,721.1250,852.0000,25.6320,,,,,,,,,
153,783.0000,741.0000,116.8731,711.0000,600.7500,135.3101,744.0000,572.2500,131.5694,877.5000,620.2500,61.5971,837.7500,397.1250,38.6541,855.0000,597.7500,68.4978,937.5000,686.2500,35.4112,885.0000,841.5000,67.7039,820.5000,675.0000,16.5680,742.5000,828.7500,23.9178,924.7500,707.2500,15.8079,839.2500,867.0000,18.5691,794.2500,676.1250,25.5028,781.5000,838.5000,61.8659,,,,,,,,,
154,704.6250,787.5000,91.1312,642.0000,643.1250,80.9731,630.3750,637.5000,131.0275,849.0000,652.8750,43.3202,816.0000,423.7500,34.3795,886.5000,617.6250,37.2460,915.7500,719.2500,39.5229,860.2500,858.0000,29.7458,785.2500,720.7500,57.7549,672.3750,868.5000,80.6076,,,,861.0000,819.0000,52.6978,,,,,,,,,,,,,,,
155,633.0000,857.2500,99.9760,555.7500,729.3750,121.9759,542.2500,719.6250,120.4597,781.5000,685.8750,75.1349,800.2500,420.7500,16.0332,972.0000,580.1250,93.3622,867.7500,746.2500,55.0727,743.6250,902.2500,124.7375,741.0000,746.2500,51.0716,612.0000,909.0000,72.7007,,,,896.2500,813.0000,35.7570,,,,856.5000,810.7500,,,,,,,,,,
156,631.5000,859.5000,2.7042,554.2500,731.2500,2.4012,540.7500,721.5000,2.4012,780.7500,686.2500,0.8385,801.0000,420.7500,0.7500,974.2500,579.3750,2.3717,867.0000,747.0000,1.0607,741.7500,903.0000,2.0194,741.0000,747.0000,0.7500,611.6250,909.0000,0.3750,,,,897.0000,812.2500,1.0607,,,,858.0000,810.0000,1.6771,,,,,,,,,
157,579.0000,895.5000,63.6573,512.6250,767.2500,55.0331,486.7500,755.2500,63.6794,733.1250,711.7500,54.0221,770.2500,421.5000,30.7591,990.0000,543.7500,38.9513,831.0000,756.7500,37.2970,673.5000,930.0000,73.3966,724.5000,761.2500,21.8017,612.3750,947.2500,38.2574,946.5000,676.1250,,905.2500,810.7500,8.3853,859.5000,670.1250,,915.7500,802.5000,58.2350,,,,,,,,,
158,571.8750,888.7500,9.8147,491.6250,762.0000,21.6463,501.0000,741.0000,20.1525,702.7500,708.3750,30.5619,737.2500,416.2500,33.4150,945.7500,538.8750,44.5177,814.5000,739.5000,23.8707,667.5000,928.5000,6.1847,723.7500,732.7500,28.5099,613.1250,930.0000,17.2663,918.0000,691.5000,32.3827,862.5000,860.2500,65.4050,827.2500,648.3750,38.8989,867.0000,809.2500,49.2151,,,,,,,,,
159,549.0000,904.5000,27.7728,475.1250,771.7500,19.1654,450.7500,766.5000,56.3499,699.7500,708.7500,3.0233,746.2500,412.5000,9.7500,975.7500,532.8750,30.5941,796.5000,755.2500,23.9178,620.2500,942.0000,49.1407,720.3750,751.5000,19.0513,610.5000,934.5000,5.2097,931.5000,673.1250,22.8011,887.2500,821.2500,46.1905,849.7500,661.8750,26.2393,900.0000,810.7500,33.0341,,,,,,,,,
160,548.2500,895.5000,9.0312,453.3750,768.0000,22.0709,440.2500,769.5000,10.9202,702.3750,692.6250,16.3373,748.8750,403.5000,9.3750,978.0000,534.3750,2.7042,799.5000,744.0000,11.6431,599.2500,927.0000,25.8070,728.6250,739.5000,14.5624,600.3750,911.2500,25.3590,935.2500,673.8750,3.8243,883.5000,815.2500,7.0755,837.7500,657.0000,12.9524,885.0000,795.7500,21.2132,,,,,,,,,
161,537.0000,894.0000,11.3496,442.1250,773.2500,12.4147,422.2500,775.5000,18.9737,696.0000,691.1250,6.5491,744.3750,409.5000,7.5000,967.5000,538.1250,11.1496,795.7500,738.0000,7.0755,617.6250,908.2500,26.2527,723.7500,746.2500,8.3264,600.3750,912.0000,0.7500,920.2500,683.2500,17.6887,866.2500,828.7500,21.9046,825.7500,662.2500,13.0982,867.0000,804.0000,19.8006,,,,,,,,,
162,537.3750,894.0000,0.3750,443.2500,773.2500,1.1250,422.6250,774.7500,0.8385,696.3750,691.1250,0.3750,744.3750,409.5000,0.0000,966.7500,537.7500,0.8385,795.7500,738.0000,0.0000,618.7500,908.2500,1.1250,724.1250,746.2500,0.3750,600.7500,912.0000,0.3750,920.2500,683.2500,0.0000,867.0000,828.7500,0.7500,825.7500,661.8750,0.3750,866.2500,804.0000,0.7500,,,,,,,,,
163,533.2500,897.0000,5.1006,433.1250,774.7500,10.2355,417.3750,777.0000,5.7118,697.5000,690.7500,1.1859,745.1250,409.8750,0.8385,972.7500,539.2500,6.1847,802.5000,738.0000,6.7500,626.2500,906.0000,7.8302,716.6250,751.5000,9.1549,585.7500,908.2500,15.4616,928.5000,684.3750,8.3264,880.5000,817.5000,17.5731,826.5000,667.5000,5.6748,868.5000,798.7500,5.7118,,,,,,,,,
164,508.8750,905.2500,25.7333,437.6250,783.0000,9.3975,414.3750,771.7500,6.0467,688.5000,704.2500,16.2250,744.3750,415.5000,5.6748,973.5000,524.6250,14.6442,791.2500,726.7500,15.9099,634.5000,909.7500,9.0623,732.3750,744.0000,17.4446,616.8750,901.5000,31.8485,927.7500,672.7500,11.6492,888.7500,818.2500,8.2840,837.7500,661.1250,12.9307,868.5000,811.5000,12.7500,,,,,,,,,
165,505.5000,899.2500,6.8841,429.0000,781.5000,8.7545,415.5000,771.0000,1.3521,682.5000,703.5000,6.0467,746.6250,416.6250,2.5156,975.0000,525.7500,1.8750,783.7500,726.3750,7.5094,631.8750,913.5000,4.5775,727.5000,745.5000,5.1006,613.5000,903.7500,4.0562,930.7500,670.1250,3.9863,895.5000,812.2500,9.0312,837.0000,662.2500,1.3521,868.5000,810.7500,0.7500,,,,,,,,,
166,501.3750,900.7500,4.3893,420.3750,778.5000,9.1318,411.7500,769.5000,4.0389,676.5000,704.6250,6.1046,744.3750,413.2500,4.0562,978.7500,523.5000,4.3732,776.2500,731.6250,9.1549,599.2500,924.0000,34.2730,742.1250,738.7500,16.1075,638.2500,903.0000,24.7614,932.2500,671.6250,2.1213,897.7500,814.5000,3.1820,844.5000,659.2500,8.0777,882.0000,805.5000,14.4849,,,,,,,,,
167,496.1250,908.2500,9.1549,420.7500,778.5000,0.3750,399.0000,769.5000,12.7500,678.0000,701.6250,3.3541,745.8750,405.0000,8.3853,980.2500,516.7500,6.9147,777.0000,726.7500,4.9324,594.0000,924.7500,5.3033,750.0000,734.2500,9.0700,650.6250,906.7500,12.9307,932.2500,671.2500,0.3750,893.2500,825.7500,12.1166,841.5000,652.1250,7.7308,876.0000,808.5000,6.7082,,,,,,,,,
168,495.7500,908.2500,0.3750,420.7500,778.5000,0.0000,399.0000,769.5000,0.0000,677.6250,702.3750,0.8385,745.5000,405.0000,0.3750,980.2500,516.0000,0.7500,777.0000,726.3750,0.3750,594.3750,924.7500,0.3750,750.7500,733.5000,1.0607,652.1250,906.0000,1.6771,932.2500,670.8750,0.3750,894.0000,825.7500,0.7500,842.2500,651.7500,0.8385,876.0000,808.5000,0.0000,,,,,,,,,
169,486.7500,902.2500,10.8167,409.1250,774.0000,12.4656,400.8750,772.5000,3.5377,668.6250,704.6250,9.2770,733.5000,396.7500,14.5624,968.2500,514.5000,12.0934,761.2500,729.7500,16.1075,589.8750,927.0000,5.0312,710.2500,733.5000,40.5000,590.6250,928.5000,65.4866,919.5000,659.6250,17.0037,870.7500,819.7500,24.0117,807.7500,647.2500,34.7922,826.5000,806.2500,49.5511,,,,,,,,,
170,484.1250,909.0000,7.2425,409.5000,780.7500,6.7604,393.0000,775.5000,8.4271,663.7500,705.0000,4.8894,728.6250,393.3750,5.9293,955.5000,522.0000,14.7923,763.5000,731.2500,2.7042,586.5000,925.5000,3.6933,694.8750,733.5000,15.3750,568.8750,934.5000,22.5624,900.0000,656.6250,19.7294,840.7500,822.7500,30.1496,788.2500,646.5000,19.5144,810.0000,808.5000,16.6527,,,,,,,,,
171,471.0000,906.0000,13.4635,396.3750,783.0000,13.3165,380.2500,774.7500,12.7720,648.0000,707.2500,15.9099,715.5000,398.6250,14.1361,938.2500,539.2500,24.3952,753.0000,730.5000,10.5268,592.5000,915.0000,12.0934,673.8750,741.0000,22.2991,551.2500,928.5000,18.6183,879.0000,670.5000,25.1697,810.7500,848.2500,39.3732,769.5000,662.2500,24.4872,789.0000,837.0000,35.4013,,,,,,,,,
172,450.7500,909.0000,20.4710,391.8750,783.7500,4.5621,380.4375,766.5000,8.2521,639.0000,715.1250,11.9589,711.0000,406.5000,9.0700,931.5000,534.0000,8.5513,741.0000,723.7500,13.7682,584.2500,903.7500,13.9508,692.2500,729.3750,21.7435,580.8750,918.0000,31.4307,861.0000,665.6250,18.6485,802.5000,869.2500,22.5624,784.5000,655.8750,16.2985,796.5000,852.7500,17.4446,,,,,,,,,
173,447.0000,899.2500,10.4463,387.3750,773.2500,11.4237,373.6875,759.7500,9.5459,640.8750,708.7500,6.6450,718.1250,398.2500,10.9008,939.0000,520.5000,15.4434,740.2500,705.3750,18.3903,588.3750,886.5000,17.7364,703.1250,715.5000,17.6290,587.2500,903.0000,16.2985,867.7500,657.0000,10.9523,804.0000,867.7500,2.1213,783.7500,641.2500,14.6442,775.5000,847.5000,21.6463,,,,,,,,,
174,447.0000,900.0000,0.7500,387.0000,773.2500,0.3750,373.8750,759.7500,0.1875,640.1250,709.1250,0.8385,717.7500,398.2500,0.3750,939.0000,519.7500,0.7500,739.5000,705.3750,0.7500,586.5000,887.2500,2.0194,704.2500,715.1250,1.1859,588.3750,903.0000,1.1250,868.5000,657.3750,0.8385,805.5000,868.5000,1.6771,783.7500,640.8750,0.3750,775.5000,847.5000,0.0000,,,,,,,,,
175,442.5000,894.0000,7.5000,377.6250,771.7500,9.4942,370.3125,757.5000,4.2135,637.5000,703.1250,6.5491,714.0000,393.7500,5.8577,934.5000,520.1250,4.5156,736.1250,699.7500,6.5598,580.8750,876.7500,11.9118,708.0000,707.2500,8.7223,589.5000,891.0000,12.0526,861.0000,657.7500,7.5094,787.5000,868.5000,18.0000,785.2500,636.7500,4.3893,782.2500,840.7500,9.5459,,,,,,,,,
176,441.0000,892.5000,2.1213,375.3750,763.5000,8.5513,365.2500,739.5000,18.6984,630.0000,713.6250,12.9035,706.5000,385.8750,10.8750,918.0000,504.0000,23.0709,730.8750,692.6250,8.8503,597.0000,888.0000,19.6616,690.3750,719.2500,21.3223,590.6250,888.7500,2.5156,852.0000,661.5000,9.7500,811.5000,877.5000,25.6320,754.5000,633.0000,30.9778,745.5000,840.7500,36.7500,,,,,,,,,
177,438.7500,890.2500,3.1820,380.6250,759.0000,6.9147,370.5000,733.5000,7.9726,616.5000,729.0000,20.4607,700.5000,387.0000,6.1046,927.0000,500.6250,9.6120,726.3750,698.2500,7.2035,593.2500,894.7500,7.7217,667.5000,730.8750,25.6594,555.7500,905.2500,38.5813,849.7500,655.8750,6.0583,809.2500,885.7500,8.5513,756.0000,634.8750,2.4012,735.0000,854.2500,17.1026,,,,,,,,,
178,433.5000,897.0000,8.5513,385.5000,762.7500,6.1505,372.0000,732.0000,2.1213,628.1250,724.8750,12.3352,714.7500,367.1250,24.4556,957.0000,490.5000,31.6625,734.2500,696.7500,8.0166,599.2500,891.0000,7.0755,686.2500,722.6250,20.4848,573.0000,897.0000,19.1213,868.5000,644.2500,22.0613,818.2500,882.7500,9.4868,795.7500,623.2500,41.4150,768.7500,852.0000,33.8249,,,,,,,,,
179,439.5000,891.0000,8.4853,393.7500,754.5000,11.6673,384.0000,720.7500,16.4488,632.2500,719.6250,6.6767,716.6250,369.7500,3.2259,963.0000,483.0000,9.6047,744.0000,695.2500,9.8647,594.0000,901.5000,11.7394,690.7500,721.5000,4.6385,568.8750,899.2500,4.6987,873.7500,631.8750,13.4426,832.5000,880.5000,14.4265,799.5000,615.7500,8.3853,768.7500,853.5000,1.5000,,,,,,,,,
180,439.5000,891.0000,0.0000,393.7500,754.5000,0.0000,384.7500,720.3750,0.8385,631.8750,719.6250,0.3750,716.6250,370.1250,0.3750,963.0000,482.6250,0.3750,743.6250,695.6250,0.5303,592.5000,901.5000,1.5000,691.1250,721.5000,0.3750,570.0000,899.2500,1.1250,873.0000,631.5000,0.8385,832.5000,880.5000,0.0000,799.5000,615.3750,0.3750,768.0000,853.5000,0.7500,,,,,,,,,
181,448.5000,883.5000,11.7154,395.6250,738.7500,15.8612,392.2500,715.5000,8.9451,636.7500,714.0000,7.4435,715.8750,369.0000,1.3521,960.7500,476.2500,6.7604,743.6250,687.3750,8.2500,596.2500,905.2500,5.3033,698.6250,710.2500,13.5208,582.3750,894.7500,13.1678,880.5000,620.2500,13.5208,852.0000,861.0000,27.5772,805.5000,613.1250,6.4080,777.0000,848.2500,10.4193,,,,,,,,,
182,466.5000,869.2500,22.9578,381.7500,723.7500,20.4332,394.1250,704.6250,11.0355,653.6250,679.8750,38.0694,745.8750,351.7500,34.6058,977.2500,483.0000,17.8273,771.7500,673.5000,31.3613,627.3750,883.5000,37.9714,715.5000,699.0000,20.2812,608.6250,866.2500,38.7468,897.7500,633.7500,21.9046,866.2500,861.7500,14.2697,812.2500,610.5000,7.2425,798.0000,831.0000,27.1765,,,,,,,,,
183,477.0000,858.0000,15.3887,392.2500,711.7500,15.9452,438.0000,684.3750,48.3226,664.1250,688.1250,13.3534,763.8750,354.3750,18.1904,993.7500,484.8750,16.6062,768.7500,690.0000,16.7705,618.7500,895.5000,14.7780,745.5000,681.7500,34.6058,669.0000,841.5000,65.2511,908.2500,633.0000,10.5268,894.7500,859.5000,28.5887,852.0000,617.6250,40.3835,834.7500,828.0000,36.8722,,,,,,,,,
184,480.3750,853.5000,5.6250,401.2500,709.5000,9.2770,453.0000,678.0000,16.2985,669.3750,697.1250,10.4193,784.5000,357.7500,20.8993,1018.5000,494.2500,26.4661,783.0000,690.7500,14.2697,645.3750,886.5000,28.1050,744.3750,698.2500,16.5383,660.0000,852.7500,14.4070,922.5000,640.8750,16.2812,920.2500,870.7500,27.8714,861.7500,627.7500,14.0562,835.5000,838.5000,10.5268,,,,,,,,,
