video_index,video_name,behavior,frame,time_sec,midback_offset_ratio,midback_angle,body_axis_score_jitter
2,7月7日 (8)(5),stop,82,2.733,0.44688713550567627,97.05386560679503,3.1232890517522804
2,7月7日 (8)(5),stop,84,2.8,0.44799286127090454,96.57207739306274,3.171817386635851
2,7月7日 (8)(5),stop,86,2.867,0.44824135303497314,97.9937151261639,2.2416877968160946
2,7月7日 (8)(5),stop,88,2.933,0.4477663040161133,97.51314940398449,1.235638453523336
2,7月7日 (8)(5),stop,90,3.0,0.4460570216178894,97.71952842394649,1.235638453523336
2,7月7日 (8)(5),stop,92,3.067,0.4440581798553467,98.93035183601577,1.235638453523336
2,7月7日 (8)(5),stop,94,3.133,0.44080549478530884,100.65772784650605,2.663652550725274
2,7月7日 (8)(5),stop,96,3.2,0.4352729320526123,102.78929073353514,2.663652550725274
2,7月7日 (8)(5),stop,98,3.267,0.42958229780197144,103.22452277478585,3.191858751480737
2,7月7日 (8)(5),stop,100,3.333,0.42408835887908936,102.19879542305002,3.191858751480737
2,7月7日 (8)(5),stop,102,3.4,0.4191836714744568,102.97308125340467,3.191858751480737
2,7月7日 (8)(5),stop,104,3.467,0.4141456186771393,102.70366877867929,3.191858751480737
2,7月7日 (8)(5),stop,106,3.533,0.4081742763519287,104.17354584176952,3.191858751480737
2,7月7日 (8)(5),stop,108,3.6,0.40296342968940735,104.75172908894983,3.191858751480737
2,7月7日 (8)(5),stop,110,3.667,0.398770809173584,105.54868433203208,3.177817029379142
2,7月7日 (8)(5),stop,112,3.733,0.39589986205101013,105.39874127917949,3.1758060918866704
2,7月7日 (8)(5),stop,114,3.8,0.39271703362464905,106.47652300593727,3.1758060918866704
2,7月7日 (8)(5),stop,116,3.867,0.389139324426651,107.13284260874312,3.1758060918866704
2,7月7日 (8)(5),stop,118,3.933,0.3852274417877197,107.26819686976864,2.7633359224757186
2,7月7日 (8)(5),stop,120,4.0,0.382405549287796,105.9808128304775,1.9422204859924648
2,7月7日 (8)(5),stop,122,4.067,0.38073164224624634,105.7758864021528,1.6391492045749914
2,7月7日 (8)(5),stop,124,4.133,0.38026636838912964,104.99142103400553,1.8973211816922344
2,7月7日 (8)(5),stop,126,4.2,0.37976449728012085,105.94923821415574,2.3074872245659748
2,7月7日 (8)(5),stop,128,4.267,0.37888503074645996,105.98153041253487,1.7865602446591282
2,7月7日 (8)(5),stop,130,4.333,0.37697112560272217,108.77291957697092,1.7865602446591282
2,7月7日 (8)(5),stop,132,4.4,0.37508851289749146,107.54266643568664,2.1025108471395697
2,7月7日 (8)(5),stop,134,4.467,0.3739777207374573,109.38996180775277,2.1025108471395697
2,7月7日 (8)(5),stop,136,4.533,0.37112388014793396,108.69663654980837,2.1025108471395697
2,7月7日 (8)(5),stop,138,4.6,0.36971843242645264,107.90246062994986,2.1025108471395697
2,7月7日 (8)(5),stop,140,4.667,0.36556336283683777,110.30443014564325,2.2488447684886665
2,7月7日 (8)(5),stop,142,4.733,0.36094439029693604,111.86674097325206,2.7146741276836224
2,7月7日 (8)(5),stop,144,4.8,0.3554212749004364,113.79079557721113,3.0257221358432815
2,7月7日 (8)(5),stop,146,4.867,0.3524615466594696,112.14722533038986,3.0257221358432815
2,7月7日 (8)(5),stop,148,4.933,0.3502843677997589,109.54459033797278,3.375215653846894
2,7月7日 (8)(5),stop,150,5.0,0.34751781821250916,111.92051555992262,3.375215653846894
2,7月7日 (8)(5),stop,152,5.067,0.34566637873649597,112.15430481379448,3.375215653846894
2,7月7日 (8)(5),stop,154,5.133,0.34212011098861694,112.17318517797294,3.375215653846894
2,7月7日 (8)(5),stop,156,5.2,0.340397447347641,112.27940504107193,3.375215653846894
2,7月7日 (8)(5),stop,158,5.267,0.34015172719955444,111.93119155159751,3.375215653846894
2,7月7日 (8)(5),stop,160,5.333,0.3406912684440613,112.38225233389802,3.023545604268591
2,7月7日 (8)(5),stop,162,5.4,0.3408694565296173,112.16078174691177,3.023545604268591
2,7月7日 (8)(5),stop,164,5.467,0.3405846953392029,111.9584576204929,0.6173582224092797
2,7月7日 (8)(5),stop,166,5.533,0.34196725487709045,109.78276629308156,0.8642382649693872
2,7月7日 (8)(5),stop,168,5.6,0.3434191346168518,110.73979572261143,1.0230440244478132
2,7月7日 (8)(5),stop,170,5.667,0.3446471691131592,110.83201003859774,1.0230440244478132
2,7月7日 (8)(5),stop,172,5.733,0.3475761115550995,107.42613126789202,1.4138156815518386
2,7月7日 (8)(5),stop,174,5.8,0.35193246603012085,105.42213034805835,3.8641852517729234
2,7月7日 (8)(5),stop,176,5.867,0.358722448348999,103.64764052418704,5.072686768612414
2,7月7日 (8)(5),stop,178,5.933,0.3664659261703491,103.37381662399353,5.958084014977771
2,7月7日 (8)(5),stop,180,6.0,0.37575018405914307,98.82116404503049,10.697567474058019
2,7月7日 (8)(5),stop,182,6.067,0.38610580563545227,97.7033999210378,10.697567474058019
2,7月7日 (8)(5),stop,184,6.133,0.3976483941078186,95.97656415938313,10.414874060162958
2,7月7日 (8)(5),stop,186,6.2,0.4090469479560852,98.02579357463081,10.414874060162958
2,7月7日 (8)(5),stop,188,6.267,0.4166789650917053,100.103062340787,7.9870826684477265
2,7月7日 (8)(5),stop,190,6.333,0.4220620095729828,98.89247803148288,7.100788512867837
2,7月7日 (8)(5),stop,192,6.4,0.42553097009658813,100.18117030062535,5.985226044539701
2,7月7日 (8)(5),stop,194,6.467,0.4273078441619873,101.54974262938735,4.140632215544116
2,7月7日 (8)(5),stop,196,6.533,0.42723286151885986,100.69862226948199,3.4445938206738447
2,7月7日 (8)(5),stop,198,6.6,0.4251782298088074,100.89191033700847,3.4445938206738447
2,7月7日 (8)(5),stop,200,6.667,0.421968936920166,99.73016538760604,2.2473377998140904
2,7月7日 (8)(5),stop,202,6.733,0.42260414361953735,95.04827865942114,3.8543547091427683
2,7月7日 (8)(5),stop,204,6.8,0.42748725414276123,94.29692058620199,3.8543547091427683
2,7月7日 (8)(5),stop,206,6.867,0.4342091679573059,92.46161931652965,3.3222001539902237
2,7月7日 (8)(5),stop,208,6.933,0.4393951892852783,92.40169276792278,2.813404581840345
2,7月7日 (8)(5),stop,210,7.0,0.4464992582798004,91.00449566083788,2.713587288905515
2,7月7日 (8)(5),stop,212,7.067,0.45640888810157776,90.75013953862377,2.2316270155768763
2,7月7日 (8)(5),stop,214,7.133,0.46656134724617004,89.9820345444606,3.079721539967295
2,7月7日 (8)(5),stop,216,7.2,0.4768320918083191,89.3660560776229,4.473543687507316
2,7月7日 (8)(5),stop,218,7.267,0.483672559261322,90.09845067528722,5.495374899840812
2,7月7日 (8)(5),stop,220,7.333,0.4881899356842041,90.11486012653305,5.02993802739293
2,7月7日 (8)(5),stop,222,7.4,0.4910816550254822,90.44180756080151,5.262639862670881
2,7月7日 (8)(5),stop,224,7.467,0.49475327134132385,90.81002717463761,5.262639862670881
2,7月7日 (8)(5),stop,226,7.533,0.49723169207572937,91.39613448118999,4.280136165853165
2,7月7日 (8)(5),stop,228,7.6,0.49667030572891235,91.23430264701734,3.4439418890485882
2,7月7日 (8)(5),stop,230,7.667,0.49520373344421387,91.64701082529076,3.1356454943254164
2,7月7日 (8)(5),stop,232,7.733,0.4932115972042084,91.55209054682973,1.9352215162709285
2,7月7日 (8)(5),stop,234,7.8,0.49146294593811035,91.25371776705921,1.88888574227542
2,7月7日 (8)(5),stop,236,7.867,0.48983702063560486,91.47629262285916,4.378570433567532
2,7月7日 (8)(5),stop,238,7.933,0.48893463611602783,90.63104176892482,5.207234165233018
2,7月7日 (8)(5),stop,240,8.0,0.48971229791641235,89.93940921382679,5.874355156160405
2,7月7日 (8)(5),stop,242,8.067,0.4905383586883545,90.52772324460068,6.277537509819851
2,7月7日 (8)(5),stop,244,8.133,0.49136775732040405,90.2747207592838,6.277537509819851
2,7月7日 (8)(5),stop,246,8.2,0.4928077757358551,90.42782045136038,6.277537509819851
2,7月7日 (8)(5),stop,248,8.267,0.4938002824783325,90.51352707080812,4.5465941996871635
2,7月7日 (8)(5),stop,250,8.333,0.4956449568271637,89.5418781092586,2.6698261252358577
2,7月7日 (8)(5),stop,252,8.4,0.498699426651001,88.07293189842233,4.045257020211082
2,7月7日 (8)(5),stop,254,8.467,0.5023934841156006,87.2582945016921,7.712322146823098
2,7月7日 (8)(5),stop,256,8.533,0.505312442779541,87.52940839082366,7.712322146823098
2,7月7日 (8)(5),stop,258,8.6,0.5077934265136719,88.096078469857,7.6432935878734725
2,7月7日 (8)(5),stop,260,8.667,0.5097081661224365,88.80452588911187,7.071612696000088
2,7月7日 (8)(5),stop,262,8.733,0.5112248063087463,88.7009922832043,7.071612696000088
2,7月7日 (8)(5),stop,264,8.8,0.5122631788253784,89.7019690345351,7.071612696000088
2,7月7日 (8)(5),stop,266,8.867,0.512786865234375,89.07199861324999,5.837421338492447
2,7月7日 (8)(5),stop,268,8.933,0.5120919942855835,89.45594767350192,6.722380071946915
2,7月7日 (8)(5),stop,270,9.0,0.5097694993019104,89.80089188764427,6.137870406911233
2,7月7日 (8)(5),stop,272,9.067,0.5065166354179382,90.57533891414764,5.425480365791287
2,7月7日 (8)(5),stop,274,9.133,0.5043556690216064,89.7477910886762,3.1406815003494444
2,7月7日 (8)(5),stop,276,9.2,0.501872181892395,91.26733405610103,2.660314812548833
2,7月7日 (8)(5),stop,278,9.267,0.5001200437545776,90.21094906816728,2.660314812548833
2,7月7日 (8)(5),stop,280,9.333,0.49936220049858093,90.29028209376493,2.3280581175671813
2,7月7日 (8)(5),stop,282,9.4,0.49807581305503845,90.50430104228371,2.3280581175671813
2,7月7日 (8)(5),stop,284,9.467,0.49778318405151367,88.92114298097037,2.2863120277062166
2,7月7日 (8)(5),stop,286,9.533,0.4978119730949402,90.00308959942866,2.2863120277062166
2,7月7日 (8)(5),stop,288,9.6,0.49753665924072266,90.93459210925369,2.2863120277062166
2,7月7日 (8)(5),stop,290,9.667,0.49656012654304504,91.27524322755407,2.2863120277062166
2,7月7日 (8)(5),stop,292,9.733,0.49742454290390015,89.8101025308633,2.331221870611003
2,7月7日 (8)(5),stop,294,9.8,0.5017250180244446,86.5053170763544,2.5734802342748395
2,7月7日 (8)(5),stop,296,9.867,0.5040672421455383,87.96902285643893,4.658821796681394
2,7月7日 (8)(5),stop,298,9.933,0.5059036612510681,89.03352508909909,4.658821796681394
2,7月7日 (8)(5),stop,300,10.0,0.5061234831809998,89.63511031178645,4.658821796681394
2,7月7日 (8)(5),stop,302,10.067,0.5049163699150085,91.68686551749752,4.658821796681394
2,7月7日 (8)(5),stop,304,10.133,0.502461314201355,93.75197413694171,4.477362339939887
2,7月7日 (8)(5),stop,306,10.2,0.4982064664363861,95.77978254815119,4.477362339939887
