frame,kp0_x,kp0_y,kp0_disp,kp1_x,kp1_y,kp1_disp,kp2_x,kp2_y,kp2_disp,kp3_x,kp3_y,kp3_disp,kp4_x,kp4_y,kp4_disp,kp5_x,kp5_y,kp5_disp,kp6_x,kp6_y,kp6_disp,kp7_x,kp7_y,kp7_disp,kp8_x,kp8_y,kp8_disp,kp9_x,kp9_y,kp9_disp,kp10_x,kp10_y,kp10_disp,kp11_x,kp11_y,kp11_disp,kp12_x,kp12_y,kp12_disp,kp13_x,kp13_y,kp13_disp,kp14_x,kp14_y,kp14_disp,kp15_x,kp15_y,kp15_disp,kp16_x,kp16_y,kp16_disp
118,1416.7500,484.8750,2.5156,1575.0000,276.9375,1.5117,1303.5000,245.2500,7.2812,1407.7500,616.1250,7.6944,1002.7500,426.7500,4.0389,708.7500,520.1250,5.3033,1411.5000,721.8750,5.2634,1722.0000,780.0000,9.0000,1239.0000,735.7500,3.7500,1645.5000,841.5000,4.5621,872.2500,660.3750,8.2585,869.2500,880.5000,13.5831,871.5000,627.3750,5.7118,894.7500,876.0000,5.7118,,,,,,,,,
119,1417.5000,485.2500,0.8385,1575.0000,277.1250,0.1875,1303.5000,246.7500,1.5000,1407.0000,616.8750,1.0607,1002.7500,426.7500,0.0000,709.5000,521.2500,1.3521,1411.5000,721.5000,0.3750,1722.0000,778.5000,1.5000,1239.0000,735.7500,0.0000,1645.5000,841.5000,0.0000,875.2500,661.5000,3.2040,873.7500,882.0000,4.7434,870.7500,629.2500,2.0194,893.2500,879.0000,3.3541,,,,,,,,,
120,1417.5000,485.2500,0.0000,1575.0000,278.4375,1.3125,1305.0000,247.5000,1.6771,1410.0000,618.3750,3.3541,1002.0000,430.1250,3.4573,711.0000,521.2500,1.5000,1414.5000,722.6250,3.2040,1728.0000,778.5000,6.0000,1239.7500,736.5000,1.0607,1644.0000,843.0000,2.1213,879.0000,663.0000,4.0389,875.2500,884.2500,2.7042,873.0000,629.2500,2.2500,892.5000,882.7500,3.8243,,,,,,,,,
121,1417.5000,485.2500,0.0000,1575.0000,279.0000,0.5625,1305.7500,248.2500,1.0607,1411.5000,619.1250,1.6771,1006.5000,429.7500,4.5156,712.5000,522.0000,1.6771,1413.7500,723.3750,1.0607,1725.0000,780.7500,3.7500,1241.2500,738.0000,2.1213,1645.5000,843.0000,1.5000,875.2500,664.8750,4.1926,872.2500,883.5000,3.0923,873.7500,627.0000,2.3717,901.5000,871.5000,14.4070,,,,,,,,,
122,1419.7500,486.7500,2.7042,1576.5000,279.3750,1.5462,1305.7500,249.0000,0.7500,1410.0000,619.1250,1.5000,1005.0000,429.0000,1.6771,712.5000,522.7500,0.7500,1413.7500,724.1250,0.7500,1726.5000,782.2500,2.1213,1241.2500,738.7500,0.7500,1647.0000,844.5000,2.1213,875.2500,665.6250,0.7500,870.7500,885.0000,2.1213,873.0000,627.7500,1.0607,898.5000,873.0000,3.3541,,,,,,,,,
123,1421.2500,487.5000,1.6771,1576.5000,279.5625,0.1875,1305.7500,249.7500,0.7500,1409.2500,619.5000,0.8385,1004.2500,429.7500,1.0607,711.7500,523.5000,1.0607,1413.7500,724.5000,0.3750,1728.0000,783.0000,1.6771,1241.2500,738.7500,0.0000,1647.0000,843.7500,0.7500,874.5000,666.7500,1.3521,870.7500,885.7500,0.7500,873.0000,629.2500,1.5000,897.7500,876.0000,3.0923,,,,,,,,,
124,1423.5000,488.2500,2.3717,1576.5000,279.7500,0.1875,1306.5000,250.5000,1.0607,1410.7500,621.0000,2.1213,1008.0000,430.8750,3.9151,713.2500,523.5000,1.5000,1414.5000,725.6250,1.3521,1728.0000,784.5000,1.5000,1240.5000,739.5000,1.0607,1647.0000,844.5000,0.7500,873.0000,667.5000,1.6771,866.2500,885.0000,4.5621,874.5000,627.7500,2.1213,902.2500,870.7500,6.9147,,,,,,,,,
125,1423.5000,489.7500,1.5000,1578.0000,279.5625,1.5117,1306.5000,250.5000,0.0000,1412.2500,621.7500,1.6771,1009.5000,432.7500,2.4012,714.7500,524.2500,1.6771,1415.2500,727.5000,2.0194,1731.0000,785.2500,3.0923,1239.0000,742.5000,3.3541,1647.0000,846.0000,1.5000,873.7500,669.0000,1.6771,867.7500,885.0000,1.5000,874.5000,627.0000,0.7500,904.5000,866.2500,5.0312,,,,,,,,,
126,1425.0000,490.5000,1.6771,1578.0000,279.5625,0.0000,1306.5000,250.8750,0.3750,1411.5000,622.5000,1.0607,1008.7500,432.7500,0.7500,714.0000,525.3750,1.3521,1415.2500,727.5000,0.0000,1729.5000,785.2500,1.5000,1240.5000,743.2500,1.6771,1647.0000,845.2500,0.7500,874.5000,668.6250,0.8385,870.7500,883.5000,3.3541,874.5000,628.8750,1.8750,903.7500,868.5000,2.3717,,,,,,,,,
127,1425.0000,492.0000,1.5000,1578.0000,279.9375,0.3750,1306.5000,252.0000,1.1250,1413.0000,624.0000,2.1213,1007.2500,433.5000,1.6771,714.0000,528.3750,3.0000,1417.5000,728.6250,2.5156,1729.5000,783.0000,2.2500,1241.2500,745.5000,2.3717,1648.5000,845.2500,1.5000,876.0000,671.6250,3.3541,873.0000,885.0000,2.7042,874.5000,632.2500,3.3750,903.7500,870.0000,1.5000,,,,,,,,,
128,1425.0000,492.7500,0.7500,1578.0000,281.0625,1.1250,1305.7500,252.1875,0.7731,1413.0000,624.7500,0.7500,1010.2500,434.2500,3.0923,715.5000,528.3750,1.5000,1417.5000,730.1250,1.5000,1732.5000,786.0000,4.2426,1243.5000,747.0000,2.7042,1650.0000,847.5000,2.7042,873.7500,673.5000,2.9288,872.2500,885.0000,0.7500,876.7500,632.6250,2.2810,911.2500,867.7500,7.8302,,,,,,,,,
129,1425.0000,493.1250,0.3750,1578.0000,281.4375,0.3750,1306.5000,252.3750,0.7731,1414.5000,624.0000,1.6771,1011.7500,435.0000,1.6771,717.0000,528.0000,1.5462,1417.5000,729.7500,0.3750,1732.5000,786.7500,0.7500,1243.5000,746.2500,0.7500,1650.0000,848.2500,0.7500,873.7500,672.3750,1.1250,870.7500,887.2500,2.7042,876.7500,631.5000,1.1250,912.7500,868.5000,1.6771,,,,,,,,,
130,1425.0000,493.5000,0.3750,1578.0000,282.3750,0.9375,1306.5000,253.5000,1.1250,1416.0000,625.1250,1.8750,1013.2500,436.1250,1.8750,718.5000,529.5000,2.1213,1419.0000,730.5000,1.6771,1731.0000,786.7500,1.5000,1244.2500,747.0000,1.0607,1650.0000,849.7500,1.5000,876.0000,673.5000,2.5156,871.5000,889.5000,2.3717,876.7500,634.1250,2.6250,908.2500,873.0000,6.3640,,,,,,,,,
131,1425.0000,494.2500,0.7500,1578.0000,282.7500,0.3750,1306.5000,254.0625,0.5625,1416.0000,626.2500,1.1250,1011.7500,437.2500,1.8750,719.2500,531.3750,2.0194,1419.0000,730.1250,0.3750,1731.0000,784.5000,2.2500,1245.0000,747.0000,0.7500,1650.0000,849.7500,0.0000,878.2500,674.2500,2.3717,874.5000,890.2500,3.0923,876.7500,637.1250,3.0000,905.2500,877.5000,5.4083,,,,,,,,,
132,1425.0000,496.1250,1.8750,1578.0000,283.1250,0.3750,1305.7500,254.6250,0.9375,1415.2500,627.0000,1.0607,1011.7500,438.0000,0.7500,718.5000,532.1250,1.0607,1419.0000,730.8750,0.7500,1732.5000,785.2500,1.6771,1244.2500,748.5000,1.6771,1650.0000,851.2500,1.5000,876.0000,675.3750,2.5156,870.7500,891.0000,3.8243,876.7500,637.5000,0.3750,906.7500,877.5000,1.5000,,,,,,,,,
133,1425.0000,496.5000,0.3750,1578.0000,282.9375,0.1875,1305.7500,255.0000,0.3750,1415.2500,627.7500,0.7500,1011.7500,438.3750,0.3750,719.2500,532.1250,0.7500,1419.0000,732.0000,1.1250,1732.5000,787.5000,2.2500,1242.7500,749.2500,1.6771,1650.0000,850.5000,0.7500,876.7500,675.7500,0.8385,870.7500,890.2500,0.7500,877.5000,636.7500,1.0607,908.2500,874.5000,3.3541,,,,,,,,,
134,1424.2500,495.7500,1.0607,1579.5000,283.3125,1.5462,1306.5000,255.7500,1.0607,1416.7500,627.7500,1.5000,1011.7500,438.7500,0.3750,719.2500,534.0000,1.8750,1418.2500,732.7500,1.0607,1732.5000,787.5000,0.0000,1242.7500,748.5000,0.7500,1650.0000,850.5000,0.0000,876.0000,677.6250,2.0194,867.7500,893.2500,4.2426,878.2500,637.8750,1.3521,911.2500,876.0000,3.3541,,,,,,,,,
135,1423.5000,496.5000,1.0607,1578.0000,285.1875,2.4012,1305.7500,257.0625,1.5117,1413.7500,627.7500,3.0000,1009.5000,439.5000,2.3717,718.5000,535.5000,1.6771,1418.2500,732.7500,0.0000,1734.0000,787.5000,1.5000,1242.7500,748.5000,0.0000,1650.0000,852.0000,1.5000,878.2500,678.3750,2.3717,872.2500,895.5000,5.0312,877.5000,638.6250,1.0607,910.5000,879.7500,3.8243,,,,,,,,,
136,1423.5000,496.5000,0.0000,1578.0000,286.1250,0.9375,1305.0000,258.3750,1.5117,1413.0000,628.8750,1.3521,1008.7500,441.3750,2.0194,719.2500,536.2500,1.0607,1418.2500,734.2500,1.5000,1734.0000,788.2500,0.7500,1242.7500,750.0000,1.5000,1650.0000,852.7500,0.7500,879.0000,679.8750,1.6771,873.0000,896.2500,1.0607,878.2500,639.7500,1.3521,910.5000,881.2500,1.5000,,,,,,,,,
137,1423.5000,497.2500,0.7500,1578.0000,287.0625,0.9375,1305.7500,259.1250,1.0607,1412.2500,629.6250,1.0607,1009.5000,441.3750,0.7500,719.2500,536.6250,0.3750,1415.2500,735.7500,3.3541,1734.0000,790.5000,2.2500,1242.7500,751.5000,1.5000,1650.0000,852.7500,0.0000,875.2500,680.6250,3.8243,872.2500,894.7500,1.6771,879.7500,641.2500,2.1213,915.7500,882.0000,5.3033,,,,,,,,,
138,1423.5000,497.6250,0.3750,1578.0000,288.0000,0.9375,1305.7500,259.8750,0.7500,1413.0000,630.0000,0.8385,1009.5000,441.7500,0.3750,718.5000,536.6250,0.7500,1416.7500,736.5000,1.6771,1734.0000,790.5000,0.0000,1242.7500,750.7500,0.7500,1650.0000,853.5000,0.7500,876.0000,682.1250,1.6771,868.5000,897.7500,4.8023,879.0000,639.3750,2.0194,915.0000,880.5000,1.6771,,,,,,,,,
139,1423.5000,497.6250,0.0000,1578.0000,288.9375,0.9375,1305.7500,261.0000,1.1250,1413.7500,629.6250,0.8385,1011.7500,442.5000,2.3717,720.0000,536.6250,1.5000,1417.5000,735.7500,1.0607,1734.0000,791.2500,0.7500,1243.5000,750.0000,1.0607,1647.0000,852.7500,3.0923,876.0000,681.7500,0.3750,867.7500,900.0000,2.3717,879.7500,638.6250,1.0607,915.0000,882.0000,1.5000,,,,,,,,,
140,1423.5000,498.7500,1.1250,1578.0000,289.5000,0.5625,1305.0000,261.3750,0.8385,1413.0000,630.0000,0.8385,1011.0000,443.2500,1.0607,719.2500,537.0000,0.8385,1419.0000,736.5000,1.6771,1735.5000,791.2500,1.5000,1243.5000,750.0000,0.0000,1647.0000,852.0000,0.7500,876.7500,682.5000,1.0607,868.5000,901.5000,1.6771,879.0000,638.6250,0.7500,913.5000,882.0000,1.5000,,,,,,,,,
141,1422.0000,501.0000,2.7042,1578.0000,289.5000,0.0000,1305.0000,262.1250,0.7500,1412.2500,631.1250,1.3521,1012.5000,443.6250,1.5462,719.2500,537.0000,0.0000,1417.5000,738.0000,2.1213,1735.5000,793.5000,2.2500,1242.0000,752.2500,2.7042,1645.5000,853.5000,2.1213,873.7500,684.0000,3.3541,864.0000,901.5000,4.5000,879.0000,637.8750,0.7500,915.0000,878.2500,4.0389,,,,,,,,,
142,1422.0000,501.7500,0.7500,1578.0000,289.5000,0.0000,1305.0000,263.0625,0.9375,1413.0000,631.1250,0.7500,1014.0000,444.0000,1.5462,719.2500,536.6250,0.3750,1417.5000,738.0000,0.0000,1735.5000,793.5000,0.0000,1240.5000,752.2500,1.5000,1644.0000,855.0000,2.1213,873.0000,684.3750,0.8385,861.0000,902.2500,3.0923,878.2500,635.6250,2.3717,916.5000,876.0000,2.7042,,,,,,,,,
143,1422.0000,501.7500,0.0000,1578.0000,289.8750,0.3750,1304.2500,263.6250,0.9375,1412.2500,631.1250,0.7500,1013.2500,444.3750,0.8385,719.2500,537.7500,1.1250,1416.0000,738.0000,1.5000,1734.0000,795.7500,2.7042,1239.7500,751.5000,1.0607,1644.0000,855.0000,0.0000,871.5000,684.3750,1.5000,859.5000,903.0000,1.6771,879.0000,637.1250,1.6771,918.0000,879.0000,3.3541,,,,,,,,,
144,1422.0000,501.3750,0.3750,1578.0000,289.5000,0.3750,1303.5000,264.0000,0.8385,1413.0000,631.5000,0.8385,1012.5000,444.7500,0.8385,718.5000,539.2500,1.6771,1416.7500,738.0000,0.7500,1734.0000,795.0000,0.7500,1240.5000,752.2500,1.0607,1645.5000,854.2500,1.6771,873.0000,685.5000,1.8750,862.5000,904.5000,3.3541,879.0000,638.2500,1.1250,917.2500,879.7500,1.0607,,,,,,,,,
145,1422.0000,501.7500,0.3750,1578.0000,289.1250,0.3750,1302.7500,264.1875,0.7731,1413.0000,631.8750,0.3750,1011.7500,445.5000,1.0607,719.2500,540.7500,1.6771,1416.7500,738.7500,0.7500,1734.0000,796.5000,1.5000,1242.0000,753.0000,1.6771,1647.0000,855.0000,1.6771,873.7500,686.2500,1.0607,865.5000,904.5000,3.0000,879.7500,641.2500,3.0923,916.5000,883.5000,3.8243,,,,,,,,,
146,1422.0000,501.7500,0.0000,1578.0000,289.5000,0.3750,1302.0000,264.9375,1.0607,1413.7500,632.6250,1.0607,1012.5000,447.0000,1.6771,720.0000,539.6250,1.3521,1418.2500,738.7500,1.5000,1734.0000,796.5000,0.0000,1243.5000,752.2500,1.6771,1645.5000,856.5000,2.1213,874.5000,685.8750,0.8385,864.0000,906.0000,2.1213,879.7500,640.8750,0.3750,915.0000,888.0000,4.7434,,,,,,,,,
147,1422.0000,501.3750,0.3750,1578.0000,289.8750,0.3750,1302.0000,264.9375,0.0000,1413.7500,632.6250,0.0000,1013.2500,447.7500,1.0607,719.2500,540.0000,0.8385,1417.5000,738.7500,0.7500,1735.5000,796.5000,1.5000,1243.5000,752.2500,0.0000,1645.5000,858.0000,1.5000,872.2500,686.6250,2.3717,864.0000,907.5000,1.5000,879.7500,640.5000,0.3750,919.5000,886.5000,4.7434,,,,,,,,,
148,1422.0000,501.7500,0.3750,1578.0000,290.2500,0.3750,1302.0000,265.3125,0.3750,1413.7500,633.7500,1.1250,1011.0000,448.8750,2.5156,718.5000,541.5000,1.6771,1419.0000,739.5000,1.6771,1735.5000,795.7500,0.7500,1242.7500,752.2500,0.7500,1644.0000,858.0000,1.5000,874.5000,687.0000,2.2810,866.2500,909.0000,2.7042,879.0000,642.0000,1.6771,916.5000,889.5000,4.2426,,,,,,,,,
149,1422.0000,501.0000,0.7500,1578.0000,289.8750,0.3750,1301.2500,265.8750,0.9375,1416.0000,634.1250,2.2810,1011.7500,450.0000,1.3521,718.5000,541.5000,0.0000,1419.0000,738.7500,0.7500,1734.0000,795.7500,1.5000,1242.7500,751.5000,0.7500,1644.0000,858.7500,0.7500,876.7500,687.0000,2.2500,867.7500,909.7500,1.6771,879.0000,642.0000,0.0000,915.0000,891.0000,2.1213,,,,,,,,,
150,1422.0000,501.0000,0.0000,1578.0000,290.6250,0.7500,1300.5000,266.4375,0.9375,1416.0000,634.1250,0.0000,1012.5000,450.0000,0.7500,718.5000,541.8750,0.3750,1419.0000,738.7500,0.0000,1734.0000,795.0000,0.7500,1242.7500,751.5000,0.0000,1645.5000,858.7500,1.5000,876.0000,687.0000,0.7500,867.7500,909.7500,0.0000,879.7500,641.6250,0.8385,917.2500,891.0000,2.2500,,,,,,,,,
151,1420.5000,501.0000,1.5000,1576.5000,291.0000,1.5462,1299.7500,267.0000,0.9375,1416.7500,633.7500,0.8385,1013.2500,450.0000,0.7500,720.0000,541.5000,1.5462,1420.5000,738.0000,1.6771,1734.0000,795.0000,0.0000,1244.2500,751.5000,1.5000,1647.0000,859.5000,1.6771,876.0000,686.6250,0.3750,864.7500,912.0000,3.7500,879.7500,640.5000,1.1250,916.5000,891.7500,1.0607,,,,,,,,,
152,1419.7500,501.0000,0.7500,1575.0000,291.5625,1.6020,1299.0000,267.5625,0.9375,1416.0000,634.5000,1.0607,1011.7500,451.1250,1.8750,720.0000,542.2500,0.7500,1419.0000,739.5000,2.1213,1734.0000,795.7500,0.7500,1243.5000,753.0000,1.6771,1647.0000,860.2500,0.7500,874.5000,688.8750,2.7042,860.2500,912.0000,4.5000,880.5000,641.2500,1.0607,917.2500,891.0000,1.0607,,,,,,,,,
153,1419.7500,501.3750,0.3750,1575.0000,291.1875,0.3750,1298.2500,267.3750,0.7731,1414.5000,634.8750,1.5462,1011.0000,451.8750,1.0607,718.5000,542.6250,1.5462,1418.2500,739.5000,0.7500,1735.5000,795.7500,1.5000,1243.5000,753.0000,0.0000,1648.5000,861.0000,1.6771,873.0000,689.2500,1.5462,861.0000,911.2500,1.0607,880.5000,642.3750,1.1250,918.0000,892.5000,1.6771,,,,,,,,,
154,1419.7500,501.7500,0.3750,1575.0000,291.7500,0.5625,1298.2500,267.7500,0.3750,1414.5000,635.6250,0.7500,1008.7500,452.2500,2.2810,717.0000,544.8750,2.7042,1420.5000,739.5000,2.2500,1735.5000,795.0000,0.7500,1245.0000,753.7500,1.6771,1650.0000,861.0000,1.5000,873.7500,690.3750,1.3521,861.7500,912.0000,1.0607,879.7500,644.6250,2.3717,917.2500,894.0000,1.6771,,,,,,,,,
155,1419.7500,501.7500,0.0000,1575.0000,291.3750,0.3750,1298.2500,267.7500,0.0000,1414.5000,636.0000,0.3750,1008.0000,452.6250,0.8385,716.2500,545.2500,0.8385,1419.7500,740.2500,1.0607,1735.5000,795.0000,0.0000,1243.5000,753.7500,1.5000,1648.5000,861.0000,1.5000,875.2500,690.3750,1.5000,865.5000,912.0000,3.7500,879.7500,645.3750,0.7500,917.2500,895.5000,1.5000,,,,,,,,,
156,1419.7500,501.7500,0.0000,1575.0000,291.1875,0.1875,1297.5000,267.5625,0.7731,1414.5000,636.3750,0.3750,1006.5000,453.7500,1.8750,715.5000,546.0000,1.0607,1420.5000,739.5000,1.0607,1735.5000,794.2500,0.7500,1243.5000,753.0000,0.7500,1650.0000,860.2500,1.6771,876.7500,689.6250,1.6771,869.2500,912.0000,3.7500,879.0000,647.2500,2.0194,915.7500,899.2500,4.0389,,,,,,,,,
157,1420.5000,501.7500,0.7500,1575.0000,290.8125,0.3750,1297.5000,267.3750,0.1875,1414.5000,636.7500,0.3750,1006.5000,453.7500,0.0000,715.5000,546.0000,0.0000,1419.0000,740.2500,1.6771,1735.5000,794.2500,0.0000,1243.5000,753.0000,0.0000,1650.0000,859.5000,0.7500,876.0000,689.6250,0.7500,871.5000,910.5000,2.7042,880.5000,648.7500,2.1213,916.5000,901.5000,2.3717,,,,,,,,,
158,1419.7500,501.7500,0.7500,1575.0000,290.8125,0.0000,1296.7500,267.5625,0.7731,1415.2500,637.1250,0.8385,1005.7500,454.5000,1.0607,715.5000,546.0000,0.0000,1421.2500,740.2500,2.2500,1735.5000,794.2500,0.0000,1243.5000,753.7500,0.7500,1650.0000,860.2500,0.7500,878.2500,688.8750,2.3717,873.0000,911.2500,1.6771,879.0000,647.6250,1.8750,914.2500,900.7500,2.3717,,,,,,,,,
159,1419.7500,502.5000,0.7500,1575.0000,291.0000,0.1875,1296.7500,267.7500,0.1875,1414.5000,637.8750,1.0607,1005.0000,455.2500,1.0607,715.5000,547.1250,1.1250,1420.5000,741.0000,1.0607,1735.5000,794.2500,0.0000,1242.7500,753.7500,0.7500,1648.5000,859.5000,1.6771,878.2500,690.0000,1.1250,873.0000,910.5000,0.7500,879.7500,649.5000,2.0194,913.5000,903.0000,2.3717,,,,,,,,,
160,1419.0000,503.2500,1.0607,1575.0000,291.3750,0.3750,1296.7500,268.5000,0.7500,1413.7500,637.1250,1.0607,1003.5000,455.2500,1.5000,714.7500,548.6250,1.6771,1420.5000,741.0000,0.0000,1734.0000,793.5000,1.6771,1242.7500,753.7500,0.0000,1648.5000,860.2500,0.7500,879.0000,691.1250,1.3521,873.0000,913.5000,3.0000,880.5000,650.6250,1.3521,913.5000,906.0000,3.0000,,,,,,,,,
161,1419.0000,504.0000,0.7500,1575.0000,291.7500,0.3750,1297.5000,268.3125,0.7731,1414.5000,637.8750,1.0607,1004.2500,455.2500,0.7500,715.5000,549.0000,0.8385,1420.5000,741.0000,0.0000,1734.0000,794.2500,0.7500,1242.0000,754.5000,1.0607,1647.0000,860.2500,1.5000,879.0000,691.5000,0.3750,872.2500,913.5000,0.7500,879.7500,650.6250,0.7500,913.5000,903.7500,2.2500,,,,,,,,,
162,1419.0000,504.3750,0.3750,1575.0000,291.7500,0.0000,1297.5000,268.3125,0.0000,1414.5000,638.2500,0.3750,1005.7500,455.2500,1.5000,716.2500,549.0000,0.7500,1420.5000,741.7500,0.7500,1734.0000,795.0000,0.7500,1242.0000,754.5000,0.0000,1648.5000,860.2500,1.5000,879.0000,690.7500,0.7500,872.2500,912.7500,0.7500,880.5000,650.2500,0.8385,915.0000,903.0000,1.6771,,,,,,,,,
163,1419.0000,504.7500,0.3750,1575.0000,292.1250,0.3750,1297.5000,268.6875,0.3750,1413.7500,638.2500,0.7500,1006.5000,455.2500,0.7500,716.2500,549.3750,0.3750,1419.0000,742.5000,1.6771,1734.0000,796.5000,1.5000,1242.7500,755.2500,1.0607,1647.0000,861.0000,1.6771,877.5000,691.5000,1.6771,872.2500,912.0000,0.7500,880.5000,651.7500,1.5000,916.5000,903.7500,1.6771,,,,,,,,,
164,1419.0000,504.7500,0.0000,1575.0000,292.5000,0.3750,1297.5000,268.8750,0.1875,1413.7500,639.0000,0.7500,1007.2500,455.6250,0.8385,716.2500,549.7500,0.3750,1419.0000,744.0000,1.5000,1734.0000,797.2500,0.7500,1242.7500,756.7500,1.5000,1650.0000,861.0000,3.0000,876.0000,692.6250,1.8750,871.5000,911.2500,1.0607,880.5000,651.7500,0.0000,918.0000,901.5000,2.7042,,,,,,,,,
165,1419.7500,504.7500,0.7500,1575.0000,293.4375,0.9375,1297.5000,269.8125,0.9375,1413.7500,639.3750,0.3750,1006.5000,455.6250,0.7500,716.2500,550.1250,0.3750,1418.2500,744.0000,0.7500,1734.0000,797.2500,0.0000,1242.7500,756.7500,0.0000,1650.0000,861.0000,0.0000,876.0000,692.6250,0.0000,872.2500,910.5000,1.0607,880.5000,651.7500,0.0000,918.7500,900.0000,1.6771,,,,,,,,,
166,1420.5000,504.7500,0.7500,1576.5000,293.0625,1.5462,1297.5000,269.6250,0.1875,1414.5000,639.7500,0.8385,1005.7500,456.0000,0.8385,715.5000,550.5000,0.8385,1418.2500,744.0000,0.0000,1734.0000,796.5000,0.7500,1242.0000,756.7500,0.7500,1650.0000,861.0000,0.0000,878.2500,693.0000,2.2810,875.2500,911.2500,3.0923,880.5000,652.1250,0.3750,918.7500,900.7500,0.7500,,,,,,,,,
167,1420.5000,504.7500,0.0000,1576.5000,293.4375,0.3750,1298.2500,270.1875,0.9375,1413.7500,639.3750,0.8385,1005.7500,456.0000,0.0000,715.5000,550.8750,0.3750,1418.2500,743.2500,0.7500,1732.5000,796.5000,1.5000,1242.7500,756.7500,0.7500,1650.0000,861.0000,0.0000,878.2500,693.3750,0.3750,873.7500,912.7500,2.1213,880.5000,652.5000,0.3750,916.5000,903.0000,3.1820,,,,,,,,,
168,1420.5000,504.0000,0.7500,1576.5000,293.4375,0.0000,1298.2500,269.8125,0.3750,1413.0000,639.0000,0.8385,1005.7500,456.0000,0.0000,715.5000,550.1250,0.7500,1417.5000,743.2500,0.7500,1732.5000,795.7500,0.7500,1242.0000,755.2500,1.6771,1650.0000,861.0000,0.0000,879.0000,692.6250,1.0607,875.2500,914.2500,2.1213,879.0000,651.7500,1.6771,915.0000,904.5000,2.1213,,,,,,,,,
169,1420.5000,504.0000,0.0000,1576.5000,293.2500,0.1875,1298.2500,270.0000,0.1875,1413.0000,639.0000,0.0000,1005.7500,456.3750,0.3750,714.7500,550.1250,0.7500,1417.5000,743.2500,0.0000,1732.5000,798.0000,2.2500,1242.0000,754.5000,0.7500,1648.5000,861.0000,1.5000,877.5000,691.8750,1.6771,875.2500,913.5000,0.7500,879.7500,652.5000,1.0607,915.0000,906.0000,1.5000,,,,,,,,,
170,1420.5000,503.6250,0.3750,1576.5000,293.6250,0.3750,1298.2500,270.3750,0.3750,1412.2500,638.6250,0.8385,1006.5000,456.0000,0.8385,715.5000,550.1250,0.7500,1416.7500,743.2500,0.7500,1734.0000,798.0000,1.5000,1242.0000,755.2500,0.7500,1648.5000,861.0000,0.0000,877.5000,692.6250,0.7500,876.0000,915.0000,1.6771,879.7500,651.7500,0.7500,916.5000,904.5000,2.1213,,,,,,,,,
171,1420.5000,504.0000,0.3750,1576.5000,293.2500,0.3750,1297.5000,270.1875,0.7731,1413.0000,639.0000,0.8385,1006.5000,456.7500,0.7500,716.2500,550.5000,0.8385,1417.5000,744.0000,1.0607,1734.0000,798.7500,0.7500,1242.0000,756.0000,0.7500,1650.0000,861.0000,1.5000,877.5000,693.7500,1.1250,874.5000,914.2500,1.6771,880.5000,652.1250,0.8385,918.0000,903.0000,2.1213,,,,,,,,,
172,1420.5000,504.0000,0.0000,1575.0000,293.8125,1.6020,1297.5000,270.3750,0.1875,1413.0000,639.3750,0.3750,1007.2500,456.7500,0.7500,714.7500,550.5000,1.5000,1418.2500,743.2500,1.0607,1734.0000,798.0000,0.7500,1242.0000,756.7500,0.7500,1650.0000,861.0000,0.0000,877.5000,693.7500,0.0000,874.5000,915.0000,0.7500,879.0000,651.0000,1.8750,917.2500,901.5000,1.6771,,,,,,,,,
173,1420.5000,503.6250,0.3750,1575.0000,294.3750,0.5625,1297.5000,270.5625,0.1875,1413.0000,639.7500,0.3750,1007.2500,456.7500,0.0000,714.7500,550.5000,0.0000,1419.0000,744.0000,1.0607,1734.0000,798.7500,0.7500,1242.0000,757.5000,0.7500,1650.0000,861.7500,0.7500,877.5000,693.7500,0.0000,874.5000,915.0000,0.0000,879.0000,651.0000,0.0000,918.0000,900.0000,1.6771,,,,,,,,,
174,1420.5000,504.3750,0.7500,1575.0000,293.2500,1.1250,1296.7500,270.9375,0.8385,1414.5000,640.5000,1.6771,1007.2500,457.5000,0.7500,715.5000,550.8750,0.8385,1419.7500,744.0000,0.7500,1734.0000,798.7500,0.0000,1242.0000,757.5000,0.0000,1650.0000,861.7500,0.0000,878.2500,694.5000,1.0607,873.0000,915.0000,1.5000,879.0000,650.2500,0.7500,918.0000,898.5000,1.5000,,,,,,,,,
175,1420.5000,504.0000,0.3750,1575.0000,293.6250,0.3750,1296.7500,271.1250,0.1875,1414.5000,640.8750,0.3750,1008.0000,457.8750,0.8385,716.2500,552.0000,1.3521,1419.7500,744.7500,0.7500,1734.0000,799.5000,0.7500,1242.0000,758.2500,0.7500,1650.0000,862.5000,0.7500,877.5000,695.2500,1.0607,873.0000,915.0000,0.0000,880.5000,651.3750,1.8750,919.5000,899.2500,1.6771,,,,,,,,,
176,1421.2500,504.3750,0.8385,1575.0000,293.8125,0.1875,1296.7500,270.9375,0.1875,1414.5000,641.2500,0.3750,1006.5000,457.8750,1.5000,716.2500,552.7500,0.7500,1419.7500,745.5000,0.7500,1734.0000,800.2500,0.7500,1242.7500,758.2500,0.7500,1650.0000,862.5000,0.0000,879.0000,696.0000,1.6771,875.2500,915.7500,2.3717,881.2500,653.2500,2.0194,919.5000,902.2500,3.0000,,,,,,,,,
