date,time,behavior_id,behavior_name,duration_sec,activity
2026-05-05,23:21:37,1,舔舐,2.0,3
2026-05-05,23:21:39,1,舔舐,2.0,12
2026-05-05,23:21:41,1,舔舐,2.0,4
2026-05-05,23:21:43,1,舔舐,2.0,16
2026-05-05,23:21:45,1,舔舐,2.0,11
2026-05-05,23:21:47,1,舔舐,2.0,12
2026-05-05,23:21:49,1,舔舐,2.0,14
2026-05-05,23:21:51,1,舔舐,2.0,13
2026-05-05,23:21:53,1,舔舐,2.1,10
2026-05-05,23:21:55,1,舔舐,2.0,14
2026-05-05,23:21:57,1,舔舐,2.0,6
2026-05-05,23:21:59,1,舔舐,2.0,7
2026-05-05,23:22:01,1,舔舐,2.0,8
2026-05-05,23:22:03,1,舔舐,2.0,8
2026-05-05,23:22:05,1,舔舐,2.0,7
2026-05-05,23:22:07,1,舔舐,2.0,5
2026-05-05,23:22:09,1,舔舐,2.0,9
2026-05-05,23:22:11,1,舔舐,2.0,8
2026-05-05,23:22:13,1,舔舐,2.0,8
2026-05-05,23:22:15,1,舔舐,2.0,19
2026-05-05,23:22:17,1,舔舐,2.0,15
2026-05-05,23:22:19,1,舔舐,2.0,7
2026-05-05,23:22:21,1,舔舐,2.0,11
2026-05-05,23:22:23,1,舔舐,2.0,9
2026-05-05,23:22:25,1,舔舐,2.1,13
2026-05-05,23:22:27,1,舔舐,2.0,7
2026-05-05,23:22:29,1,舔舐,2.0,3
2026-05-05,23:22:31,1,舔舐,2.0,14
2026-05-05,23:22:33,1,舔舐,2.1,12
2026-05-05,23:22:35,1,舔舐,2.1,20
2026-05-05,23:22:37,1,舔舐,2.0,10
2026-05-05,23:22:40,1,舔舐,2.0,8
2026-05-05,23:22:42,1,舔舐,2.0,6
2026-05-05,23:22:44,1,舔舐,2.0,9
2026-05-05,23:22:46,1,舔舐,2.0,11
2026-05-05,23:22:48,1,舔舐,2.0,13
2026-05-05,23:22:50,1,舔舐,2.1,22
2026-05-05,23:22:52,1,舔舐,2.0,5
2026-05-05,23:22:54,1,舔舐,2.0,11
2026-05-05,23:22:56,1,舔舐,2.0,7
2026-05-05,23:22:58,1,舔舐,2.0,4
2026-05-05,23:23:00,1,舔舐,2.0,12
2026-05-05,23:23:02,1,舔舐,2.0,10
2026-05-05,23:23:04,1,舔舐,2.0,8
2026-05-05,23:23:06,1,舔舐,2.0,17
2026-05-05,23:23:08,1,舔舐,2.0,7
2026-05-05,23:23:10,1,舔舐,2.0,9
2026-05-05,23:23:12,1,舔舐,2.0,11
2026-05-05,23:23:14,1,舔舐,2.0,11
2026-05-05,23:23:16,1,舔舐,2.0,16
2026-05-05,23:23:18,1,舔舐,2.1,7
2026-05-05,23:23:20,1,舔舐,2.0,9
2026-05-05,23:23:22,1,舔舐,2.0,14
2026-05-05,23:23:24,1,舔舐,2.0,7
2026-05-05,23:23:26,1,舔舐,2.0,27
2026-05-05,23:23:28,1,舔舐,2.0,14
2026-05-05,23:23:30,1,舔舐,2.0,9
2026-05-05,23:23:32,1,舔舐,2.0,19
2026-05-05,23:23:34,1,舔舐,2.0,6
2026-05-05,23:23:36,1,舔舐,2.0,10
2026-05-05,23:23:38,1,舔舐,2.1,13
2026-05-05,23:23:40,1,舔舐,2.0,5
2026-05-05,23:23:42,1,舔舐,2.0,13
2026-05-05,23:23:45,1,舔舐,2.1,4
2026-05-05,23:23:47,1,舔舐,2.0,6
2026-05-05,23:23:49,1,舔舐,2.0,19
2026-05-05,23:23:51,1,舔舐,2.0,4
2026-05-05,23:23:53,1,舔舐,2.0,9
2026-05-05,23:23:55,1,舔舐,2.0,6
2026-05-05,23:23:57,1,舔舐,2.0,12
2026-05-05,23:23:59,1,舔舐,2.0,6
2026-05-05,23:24:01,1,舔舐,2.0,21
2026-05-05,23:24:03,1,舔舐,2.0,7
2026-05-05,23:24:05,1,舔舐,2.0,4
2026-05-05,23:24:07,1,舔舐,2.0,16
2026-05-05,23:24:09,1,舔舐,2.0,8
2026-05-05,23:24:11,1,舔舐,2.0,9
2026-05-05,23:24:13,1,舔舐,2.1,20
2026-05-05,23:24:15,1,舔舐,2.0,15
2026-05-05,23:24:17,1,舔舐,2.0,7
2026-05-05,23:24:19,1,舔舐,2.0,10
2026-05-05,23:24:21,1,舔舐,2.0,16
2026-05-05,23:24:23,1,舔舐,2.0,8
2026-05-05,23:24:25,1,舔舐,2.0,11
2026-05-05,23:24:27,1,舔舐,2.0,4
2026-05-05,23:24:29,1,舔舐,2.0,10
2026-05-05,23:24:31,1,舔舐,2.1,21
2026-05-05,23:24:33,1,舔舐,2.0,14
2026-05-05,23:24:35,1,舔舐,2.0,15
2026-05-05,23:24:37,1,舔舐,2.0,7
2026-05-05,23:24:39,1,舔舐,2.0,11
2026-05-05,23:24:41,1,舔舐,2.0,6
2026-05-05,23:24:43,1,舔舐,2.0,20
2026-05-05,23:24:45,1,舔舐,2.0,17
2026-05-05,23:24:47,1,舔舐,2.0,8
2026-05-05,23:24:49,1,舔舐,2.1,3
2026-05-05,23:24:51,1,舔舐,2.1,10
2026-05-05,23:24:54,1,舔舐,2.0,7
2026-05-05,23:24:56,1,舔舐,2.0,14
2026-05-05,23:24:58,1,舔舐,2.1,11
2026-05-05,23:25:00,1,舔舐,2.1,5
2026-05-05,23:25:02,1,舔舐,2.0,13
2026-05-05,23:25:04,1,舔舐,2.0,6
2026-05-05,23:25:06,1,舔舐,2.0,21
2026-05-05,23:25:08,1,舔舐,2.0,16
2026-05-05,23:25:10,1,舔舐,2.0,6
2026-05-05,23:25:12,1,舔舐,2.0,5
2026-05-05,23:25:14,1,舔舐,2.0,9
2026-05-05,23:25:16,1,舔舐,2.1,11
2026-05-05,23:25:18,1,舔舐,2.0,7
2026-05-05,23:25:20,1,舔舐,2.0,3
2026-05-05,23:25:22,1,舔舐,2.0,12
2026-05-05,23:25:24,1,舔舐,2.1,7
2026-05-05,23:25:26,1,舔舐,2.0,13
2026-05-05,23:25:28,1,舔舐,2.0,5
2026-05-05,23:25:30,1,舔舐,2.0,8
2026-05-05,23:25:32,1,舔舐,2.0,6
2026-05-05,23:25:34,1,舔舐,2.0,12
2026-05-05,23:25:36,1,舔舐,2.0,20
2026-05-05,23:25:38,1,舔舐,2.0,17
2026-05-05,23:25:40,1,舔舐,2.0,20
2026-05-05,23:25:42,1,舔舐,2.0,6
2026-05-05,23:25:44,1,舔舐,2.0,5
2026-05-05,23:25:46,1,舔舐,2.0,4
2026-05-05,23:25:48,1,舔舐,2.0,11
2026-05-05,23:25:50,1,舔舐,2.0,8
2026-05-05,23:25:52,1,舔舐,2.0,21
2026-05-05,23:25:54,1,舔舐,2.0,4
2026-05-05,23:25:57,1,舔舐,2.0,12
2026-05-05,23:25:59,1,舔舐,2.0,13
2026-05-05,23:26:01,1,舔舐,2.0,10
2026-05-05,23:26:03,1,舔舐,2.0,5
2026-05-05,23:26:05,1,舔舐,2.0,7
2026-05-05,23:26:07,1,舔舐,2.1,10
2026-05-05,23:26:09,1,舔舐,2.1,8
2026-05-05,23:26:11,1,舔舐,2.0,15
2026-05-05,23:26:13,1,舔舐,2.1,20
2026-05-05,23:26:15,1,舔舐,2.0,9
2026-05-05,23:26:17,1,舔舐,2.0,13
2026-05-05,23:26:19,1,舔舐,2.0,6
2026-05-05,23:26:21,1,舔舐,2.0,3
2026-05-05,23:26:23,1,舔舐,2.0,8
2026-05-05,23:26:25,1,舔舐,2.0,3
2026-05-05,23:26:27,1,舔舐,2.0,13
2026-05-05,23:26:29,1,舔舐,2.0,4
2026-05-05,23:26:31,1,舔舐,2.0,6
2026-05-05,23:26:33,1,舔舐,2.0,3
2026-05-05,23:26:35,1,舔舐,2.0,6
2026-05-05,23:26:37,1,舔舐,2.0,8
2026-05-05,23:26:39,1,舔舐,2.0,4
2026-05-05,23:26:41,1,舔舐,2.0,10
2026-05-05,23:26:43,1,舔舐,2.1,29
2026-05-05,23:26:45,1,舔舐,2.0,9
2026-05-05,23:26:47,1,舔舐,2.1,7
2026-05-05,23:26:49,1,舔舐,2.0,10
2026-05-05,23:26:51,1,舔舐,2.0,16
2026-05-05,23:26:54,1,舔舐,2.0,6
2026-05-05,23:26:56,1,舔舐,2.0,10
2026-05-05,23:26:58,1,舔舐,2.0,13
2026-05-05,23:27:00,1,舔舐,2.0,13
2026-05-05,23:27:02,1,舔舐,2.0,7
2026-05-05,23:27:04,1,舔舐,2.0,16
2026-05-05,23:27:06,1,舔舐,2.0,12
2026-05-05,23:27:08,1,舔舐,2.0,8
2026-05-05,23:27:10,1,舔舐,2.0,11
2026-05-05,23:27:12,1,舔舐,2.0,10
2026-05-05,23:27:14,1,舔舐,2.0,14
2026-05-05,23:27:16,1,舔舐,2.1,20
2026-05-05,23:27:18,1,舔舐,2.0,20
2026-05-05,23:27:20,1,舔舐,2.0,17
2026-05-05,23:27:22,1,舔舐,2.0,16
2026-05-05,23:27:24,1,舔舐,2.0,13
2026-05-05,23:27:26,1,舔舐,2.0,13
2026-05-05,23:27:28,1,舔舐,2.0,17
2026-05-05,23:27:30,1,舔舐,2.0,17
2026-05-05,23:27:32,1,舔舐,2.0,6
2026-05-05,23:27:34,1,舔舐,2.0,13
2026-05-05,23:27:36,1,舔舐,2.0,3
2026-05-05,23:27:38,1,舔舐,2.0,8
2026-05-05,23:27:40,1,舔舐,2.1,10
2026-05-05,23:27:42,1,舔舐,2.0,10
2026-05-05,23:27:44,1,舔舐,2.0,4
2026-05-05,23:27:46,1,舔舐,2.0,21
2026-05-05,23:27:48,1,舔舐,2.0,19
2026-05-05,23:27:50,1,舔舐,2.0,9
2026-05-05,23:27:52,1,舔舐,2.0,7
2026-05-05,23:27:54,1,舔舐,2.0,8
2026-05-05,23:27:56,1,舔舐,2.0,9
2026-05-05,23:27:58,1,舔舐,2.1,17
2026-05-05,23:28:00,1,舔舐,2.0,18
2026-05-05,23:28:02,1,舔舐,2.0,9
2026-05-05,23:28:04,1,舔舐,2.0,20
2026-05-05,23:28:06,1,舔舐,2.0,9
2026-05-05,23:28:08,1,舔舐,2.0,10
2026-05-05,23:28:10,1,舔舐,2.0,6
2026-05-05,23:28:12,1,舔舐,2.0,12
2026-05-05,23:28:15,1,舔舐,2.1,7
2026-05-05,23:28:17,1,舔舐,2.0,27
2026-05-05,23:28:19,1,舔舐,2.0,14
2026-05-05,23:28:21,1,舔舐,2.1,9
2026-05-05,23:28:23,1,舔舐,2.0,8
2026-05-05,23:28:25,1,舔舐,2.0,12
2026-05-05,23:28:27,1,舔舐,2.0,7
2026-05-05,23:28:29,1,舔舐,2.0,14
2026-05-05,23:28:31,1,舔舐,2.0,16
2026-05-05,23:28:33,1,舔舐,2.0,9
2026-05-05,23:28:35,1,舔舐,2.0,13
2026-05-05,23:28:37,1,舔舐,2.0,9
2026-05-05,23:28:39,1,舔舐,2.0,14
2026-05-05,23:28:41,1,舔舐,2.0,7
2026-05-05,23:28:43,1,舔舐,2.0,11
2026-05-05,23:28:45,1,舔舐,2.1,13
2026-05-06,00:03:38,2,搔抓,2.1,5
2026-05-06,00:03:40,2,搔抓,2.0,3
2026-05-06,00:03:42,2,搔抓,2.0,18
2026-05-06,00:03:44,2,搔抓,2.1,16
2026-05-06,00:03:46,2,搔抓,2.1,9
2026-05-06,00:03:48,2,搔抓,2.0,5
2026-05-06,00:03:50,3,甩頭,1.5,5
2026-05-06,00:03:52,3,甩頭,2.0,26
2026-05-06,00:03:54,3,甩頭,2.0,2
2026-05-06,00:03:56,3,甩頭,2.0,39
2026-05-06,00:03:56,0,走動,0.5,38
2026-05-06,00:03:57,3,甩頭,0.7,58
2026-05-06,00:03:59,3,甩頭,2.0,35
2026-05-06,00:04:01,3,甩頭,2.1,85
2026-05-06,00:04:03,2,搔抓,1.9,38
2026-05-06,00:04:03,0,走動,0.6,100
2026-05-06,00:04:05,0,走動,2.0,36
2026-05-06,00:04:06,3,甩頭,0.4,79
2026-05-06,00:04:08,3,甩頭,2.0,73
2026-05-06,00:04:10,3,甩頭,2.0,16
2026-05-06,00:04:11,0,走動,1.0,38
2026-05-06,00:04:12,3,甩頭,1.5,4
2026-05-06,00:04:14,3,甩頭,2.0,13
2026-05-06,00:04:16,1,舔舐,1.7,5
2026-05-06,00:04:18,3,甩頭,1.5,37
2026-05-06,00:04:19,0,走動,0.9,71
2026-05-06,00:04:21,0,走動,2.1,47
2026-05-06,00:04:23,0,走動,2.1,46
2026-05-06,00:04:25,0,走動,2.0,90
2026-05-06,00:04:27,0,走動,2.0,40
2026-05-06,00:04:29,0,走動,2.0,23
2026-05-06,00:04:31,0,走動,2.0,32
2026-05-06,00:04:33,0,走動,2.1,67
2026-05-06,00:04:35,2,搔抓,2.0,73
2026-05-06,00:04:35,3,甩頭,0.2,46
2026-05-06,00:04:35,1,舔舐,0.2,25
2026-05-06,00:04:37,1,舔舐,2.1,4
2026-05-06,00:04:38,3,甩頭,0.3,0
2026-05-06,00:04:38,1,舔舐,0.1,5
2026-05-06,00:04:38,3,甩頭,0.1,4
2026-05-06,00:04:38,1,舔舐,0.6,3
2026-05-06,00:04:38,3,甩頭,0.1,100
2026-05-06,00:04:39,2,搔抓,0.7,3
2026-05-06,00:04:41,1,舔舐,1.5,11
2026-05-06,00:04:43,1,舔舐,2.1,6
2026-05-06,00:04:45,1,舔舐,2.1,4
2026-05-06,00:04:47,1,舔舐,2.0,10
2026-05-06,00:04:49,1,舔舐,2.1,0
2026-05-06,00:04:51,1,舔舐,2.0,7
2026-05-06,00:04:53,1,舔舐,2.1,4
2026-05-06,00:04:55,1,舔舐,2.1,11
2026-05-06,00:04:57,1,舔舐,2.0,9
2026-05-06,00:04:59,1,舔舐,2.0,10
2026-05-06,00:05:01,1,舔舐,2.0,12
2026-05-06,00:05:03,1,舔舐,2.0,21
2026-05-06,00:05:05,1,舔舐,2.0,7
2026-05-06,00:05:07,1,舔舐,2.0,7
2026-05-06,00:05:09,1,舔舐,2.0,5
2026-05-06,00:05:11,1,舔舐,2.0,5
2026-05-06,00:05:13,1,舔舐,2.1,6
2026-05-06,00:05:15,1,舔舐,2.1,9
2026-05-06,00:05:17,1,舔舐,2.1,14
2026-05-06,00:05:20,1,舔舐,2.1,13
2026-05-06,00:05:22,1,舔舐,2.0,7
2026-05-06,00:05:24,1,舔舐,2.0,15
2026-05-06,00:05:26,1,舔舐,2.0,6
2026-05-06,00:05:26,2,搔抓,0.2,100
2026-05-06,00:05:28,2,搔抓,2.1,6
2026-05-06,00:05:30,2,搔抓,2.0,6
2026-05-06,00:05:32,2,搔抓,2.0,10
2026-05-06,00:05:34,2,搔抓,2.0,12
2026-05-06,00:05:36,2,搔抓,2.0,16
2026-05-06,00:05:38,2,搔抓,2.0,3
2026-05-06,00:05:39,3,甩頭,0.6,5
2026-05-06,00:05:41,3,甩頭,2.0,39
2026-05-06,00:05:43,3,甩頭,2.0,7
2026-05-06,00:05:45,0,走動,2.0,38
2026-05-06,00:05:45,3,甩頭,0.7,58
2026-05-06,00:05:47,3,甩頭,2.0,44
2026-05-06,00:05:49,3,甩頭,2.1,85
2026-05-06,00:05:51,2,搔抓,2.0,38
2026-05-06,00:05:52,0,走動,0.6,100
2026-05-06,00:05:54,0,走動,2.0,36
2026-05-06,00:05:54,3,甩頭,0.4,79
2026-05-06,00:05:56,3,甩頭,2.1,73
2026-05-06,00:05:58,3,甩頭,2.0,16
2026-05-06,00:05:59,0,走動,1.0,38
2026-05-06,00:06:01,3,甩頭,1.5,4
2026-05-06,00:06:03,3,甩頭,2.0,13
2026-05-06,00:06:05,1,舔舐,1.7,5
2026-05-06,00:06:06,3,甩頭,1.4,37
2026-05-06,00:06:07,0,走動,0.8,71
2026-05-06,00:06:09,0,走動,2.0,24
2026-05-06,00:06:11,0,走動,2.1,23
2026-05-06,00:06:13,0,走動,2.1,90
2026-05-06,00:06:15,0,走動,2.0,80
2026-05-06,00:06:17,0,走動,2.1,70
2026-05-06,00:06:19,0,走動,2.1,59
2026-05-06,00:06:21,0,走動,2.0,72
2026-05-06,00:06:23,0,走動,2.1,44
2026-05-06,00:06:24,2,搔抓,0.5,73
2026-05-06,00:06:24,3,甩頭,0.2,46
2026-05-06,00:06:24,1,舔舐,0.2,25
2026-05-06,00:06:26,1,舔舐,2.1,4
2026-05-06,00:06:27,3,甩頭,0.3,0
2026-05-06,00:06:27,1,舔舐,0.1,5
2026-05-06,00:06:27,3,甩頭,0.1,4
2026-05-06,00:06:27,1,舔舐,0.7,3
2026-05-06,00:06:27,3,甩頭,0.1,100
2026-05-06,00:06:28,2,搔抓,0.7,3
2026-05-06,00:06:30,1,舔舐,1.5,11
2026-05-06,00:06:32,1,舔舐,2.0,10
2026-05-06,00:06:34,1,舔舐,2.0,16
2026-05-06,00:06:36,1,舔舐,2.0,10
2026-05-06,00:06:38,1,舔舐,2.0,12
2026-05-06,00:06:40,1,舔舐,2.1,10
2026-05-06,00:06:42,1,舔舐,2.1,6
2026-05-06,00:06:44,1,舔舐,2.1,5
2026-05-06,00:06:46,1,舔舐,2.0,10
2026-05-06,00:06:48,1,舔舐,2.0,5
2026-05-06,00:06:50,1,舔舐,2.0,21
2026-05-06,00:06:52,1,舔舐,2.0,13
2026-05-06,00:06:54,1,舔舐,2.0,10
2026-05-06,00:06:56,1,舔舐,2.0,6
2026-05-06,00:06:58,1,舔舐,2.1,14
2026-05-06,00:07:00,1,舔舐,2.0,10
2026-05-06,00:07:02,1,舔舐,2.0,6
2026-05-06,00:07:04,1,舔舐,2.0,5
2026-05-06,00:07:06,1,舔舐,2.1,10
2026-05-06,00:07:08,1,舔舐,2.0,17
2026-05-06,00:07:10,1,舔舐,2.1,5
2026-05-06,00:07:12,1,舔舐,2.0,14
2026-05-06,00:07:14,1,舔舐,2.0,5
2026-05-06,00:07:15,2,搔抓,0.8,100
2026-05-06,00:07:17,2,搔抓,2.0,5
2026-05-06,00:07:19,2,搔抓,2.0,4
2026-05-06,00:07:21,2,搔抓,2.0,7
2026-05-06,00:07:23,2,搔抓,2.0,7
2026-05-06,00:07:25,2,搔抓,2.1,16
2026-05-06,00:07:28,2,搔抓,2.1,3
2026-05-06,00:07:29,3,甩頭,1.1,5
2026-05-06,00:07:31,3,甩頭,2.1,53
2026-05-06,00:07:33,3,甩頭,2.0,4
2026-05-06,00:07:35,0,走動,2.0,38
2026-05-06,00:07:35,3,甩頭,0.6,58
2026-05-06,00:07:37,3,甩頭,2.0,32
2026-05-06,00:07:39,3,甩頭,2.1,100
2026-05-06,00:07:41,2,搔抓,1.5,38
2026-05-06,00:07:41,0,走動,0.6,100
2026-05-06,00:07:44,0,走動,2.0,36
2026-05-06,00:07:44,3,甩頭,0.4,79
2026-05-06,00:07:46,3,甩頭,2.1,35
2026-05-06,00:07:48,3,甩頭,2.0,98
2026-05-06,00:07:49,0,走動,1.3,38
2026-05-06,00:07:51,3,甩頭,1.8,4
2026-05-06,00:07:53,3,甩頭,2.0,13
2026-05-06,00:07:55,1,舔舐,1.6,5
2026-05-06,00:07:56,3,甩頭,1.4,37
2026-05-06,00:07:57,0,走動,0.8,71
2026-05-06,00:07:59,0,走動,2.1,64
2026-05-06,00:08:01,0,走動,2.0,46
2026-05-06,00:08:03,0,走動,2.0,90
2026-05-06,00:08:05,0,走動,2.1,81
2026-05-06,00:08:07,0,走動,2.0,23
2026-05-06,00:08:09,0,走動,2.0,66
2026-05-06,00:08:11,0,走動,2.1,86
2026-05-06,00:08:13,2,搔抓,2.0,73
2026-05-06,00:08:13,3,甩頭,0.2,46
2026-05-06,00:08:14,1,舔舐,0.3,25
2026-05-06,00:08:16,1,舔舐,2.1,4
2026-05-06,00:08:16,3,甩頭,0.5,0
2026-05-06,00:08:16,1,舔舐,0.1,5
2026-05-06,00:08:16,3,甩頭,0.1,4
2026-05-06,00:08:17,1,舔舐,0.7,3
2026-05-06,00:08:17,3,甩頭,0.1,100
2026-05-06,00:08:18,2,搔抓,0.7,3
2026-05-06,00:08:19,1,舔舐,1.6,11
2026-05-06,00:08:21,1,舔舐,2.0,14
2026-05-06,00:08:24,1,舔舐,2.0,9
2026-05-06,00:08:26,1,舔舐,2.0,0
2026-05-06,00:08:28,1,舔舐,2.0,3
2026-05-06,00:08:30,1,舔舐,2.0,5
2026-05-06,00:08:32,1,舔舐,2.0,4
2026-05-06,00:08:34,1,舔舐,2.0,7
2026-05-06,00:08:36,1,舔舐,2.0,20
2026-05-06,00:08:38,1,舔舐,2.1,15
2026-05-06,00:08:40,1,舔舐,2.1,18
2026-05-06,00:08:42,1,舔舐,2.0,17
2026-05-06,00:08:44,1,舔舐,2.0,6
2026-05-06,00:08:46,1,舔舐,2.1,5
2026-05-06,00:08:48,1,舔舐,2.0,8
2026-05-06,00:08:50,1,舔舐,2.1,16
2026-05-06,00:08:52,1,舔舐,2.0,6
2026-05-06,00:08:54,1,舔舐,2.1,5
2026-05-06,00:08:56,1,舔舐,2.0,5
2026-05-06,00:08:58,1,舔舐,2.0,15
2026-05-06,00:09:00,1,舔舐,2.0,8
2026-05-06,00:09:02,1,舔舐,2.0,8
2026-05-06,00:09:04,1,舔舐,2.0,14
2026-05-06,00:09:05,2,搔抓,0.4,100
2026-05-06,00:09:07,2,搔抓,2.0,0
2026-05-06,00:09:09,2,搔抓,2.1,6
2026-05-06,00:09:11,2,搔抓,2.0,12
2026-05-06,00:09:13,2,搔抓,2.1,20
2026-05-06,00:09:15,2,搔抓,2.0,19
2026-05-06,00:09:17,2,搔抓,2.1,0
2026-05-06,00:09:18,3,甩頭,0.9,5
2026-05-06,00:09:20,3,甩頭,2.0,26
2026-05-06,00:09:22,3,甩頭,2.0,8
2026-05-06,00:09:24,3,甩頭,2.0,21
2026-05-06,00:09:24,0,走動,0.2,38
2026-05-06,00:09:25,3,甩頭,0.6,58
2026-05-06,00:09:27,3,甩頭,2.0,32
2026-05-06,00:09:29,3,甩頭,2.0,100
2026-05-06,00:09:30,2,搔抓,1.6,38
2026-05-06,00:09:31,0,走動,0.6,100
2026-05-06,00:09:33,0,走動,2.0,36
2026-05-06,00:09:33,3,甩頭,0.4,79
2026-05-06,00:09:35,3,甩頭,2.0,17
2026-05-06,00:09:37,3,甩頭,2.1,41
2026-05-06,00:09:39,0,走動,1.1,38
2026-05-06,00:09:40,3,甩頭,1.6,4
2026-05-06,00:09:42,3,甩頭,2.0,19
2026-05-06,00:09:44,1,舔舐,1.7,5
2026-05-06,00:09:46,3,甩頭,1.5,37
2026-05-06,00:09:46,0,走動,0.8,71
2026-05-06,00:09:48,0,走動,2.0,61
2026-05-06,00:09:50,0,走動,2.0,88
2026-05-06,00:09:52,0,走動,2.0,67
2026-05-06,00:09:54,0,走動,2.0,31
2026-05-06,00:09:57,0,走動,2.1,79
2026-05-06,00:09:59,0,走動,2.0,81
2026-05-06,00:10:01,0,走動,2.1,70
2026-05-06,00:10:03,0,走動,2.0,86
2026-05-06,00:10:03,2,搔抓,0.8,73
2026-05-06,00:10:04,3,甩頭,0.2,46
2026-05-06,00:10:04,1,舔舐,0.2,25
2026-05-06,00:10:06,1,舔舐,2.0,4
2026-05-06,00:10:06,3,甩頭,0.3,0
2026-05-06,00:10:06,1,舔舐,0.1,5
2026-05-06,00:10:06,3,甩頭,0.1,4
2026-05-06,00:10:07,1,舔舐,0.7,3
2026-05-06,00:10:07,3,甩頭,0.1,100
2026-05-06,00:10:08,2,搔抓,0.7,3
2026-05-06,00:10:09,1,舔舐,1.5,11
2026-05-06,00:10:11,1,舔舐,2.0,10
2026-05-06,00:10:13,1,舔舐,2.0,10
2026-05-06,00:10:15,1,舔舐,2.0,6
2026-05-06,00:10:17,1,舔舐,2.0,6
2026-05-06,00:10:19,1,舔舐,2.0,8
2026-05-06,00:10:22,1,舔舐,2.1,6
2026-05-06,00:10:24,1,舔舐,2.0,12
2026-05-06,00:10:26,1,舔舐,2.0,8
2026-05-06,00:10:28,1,舔舐,2.1,13
2026-05-06,00:10:30,1,舔舐,2.0,8
2026-05-06,00:10:32,1,舔舐,2.0,19
2026-05-06,00:10:34,1,舔舐,2.0,8
2026-05-06,00:10:36,1,舔舐,2.0,4
2026-05-06,00:10:38,1,舔舐,2.1,7
2026-05-06,00:10:40,1,舔舐,2.1,17
2026-05-06,00:10:42,1,舔舐,2.0,10
2026-05-06,00:10:44,1,舔舐,2.0,7
2026-05-06,00:10:46,1,舔舐,2.0,9
2026-05-06,00:10:48,1,舔舐,2.1,12
2026-05-06,00:10:50,1,舔舐,2.0,18
2026-05-06,00:10:52,1,舔舐,2.0,16
2026-05-06,00:10:54,1,舔舐,2.1,7
2026-05-06,00:10:56,2,搔抓,1.4,100
2026-05-06,00:10:58,2,搔抓,2.0,0
2026-05-06,00:11:00,2,搔抓,2.1,4
2026-05-06,00:11:02,2,搔抓,2.0,12
2026-05-06,00:11:04,2,搔抓,2.1,20
2026-05-06,00:11:06,2,搔抓,2.0,19
2026-05-06,00:11:08,2,搔抓,2.0,0
2026-05-06,00:11:09,3,甩頭,0.8,5
2026-05-06,00:11:11,3,甩頭,2.0,46
2026-05-06,00:11:13,3,甩頭,2.0,4
2026-05-06,00:11:15,3,甩頭,2.0,38
2026-05-06,00:11:15,0,走動,0.2,38
2026-05-06,00:11:15,3,甩頭,0.7,58
2026-05-06,00:11:18,3,甩頭,2.0,44
2026-05-06,00:11:20,3,甩頭,2.0,85
2026-05-06,00:11:21,2,搔抓,1.9,38
2026-05-06,00:11:22,0,走動,0.6,100
2026-05-06,00:11:24,0,走動,2.1,26
2026-05-06,00:11:24,3,甩頭,0.3,79
2026-05-06,00:11:26,3,甩頭,2.1,17
2026-05-06,00:11:29,3,甩頭,2.1,41
2026-05-06,00:11:30,0,走動,1.2,38
2026-05-06,00:11:31,3,甩頭,1.6,4
2026-05-06,00:11:33,3,甩頭,2.1,13
2026-05-06,00:11:35,1,舔舐,1.7,5
2026-05-06,00:11:37,3,甩頭,1.5,37
2026-05-06,00:11:37,0,走動,0.8,71
2026-05-06,00:11:39,0,走動,2.1,47
2026-05-06,00:11:42,0,走動,2.1,35
2026-05-06,00:11:44,0,走動,2.1,82
2026-05-06,00:11:46,0,走動,2.0,31
2026-05-06,00:11:48,0,走動,2.0,35
2026-05-06,00:11:50,0,走動,2.1,85
2026-05-06,00:11:52,0,走動,2.0,58
2026-05-06,00:11:54,0,走動,2.0,31
2026-05-06,00:11:55,2,搔抓,0.9,73
2026-05-06,00:11:55,3,甩頭,0.2,46
2026-05-06,00:11:55,1,舔舐,0.2,25
2026-05-06,00:11:57,1,舔舐,2.0,6
2026-05-06,00:11:58,3,甩頭,0.4,0
2026-05-06,00:11:58,1,舔舐,0.1,5
2026-05-06,00:11:58,3,甩頭,0.1,4
2026-05-06,00:11:58,1,舔舐,0.7,3
2026-05-06,00:11:58,3,甩頭,0.1,100
2026-05-06,00:11:59,2,搔抓,0.7,3
2026-05-06,00:12:01,1,舔舐,1.5,11
2026-05-06,00:12:03,1,舔舐,2.0,10
2026-05-06,00:12:05,1,舔舐,2.0,9
2026-05-06,00:12:07,1,舔舐,2.0,4
2026-05-06,00:12:09,1,舔舐,2.0,9
2026-05-06,00:12:11,1,舔舐,2.0,13
2026-05-06,00:12:13,1,舔舐,2.0,9
2026-05-06,00:12:15,1,舔舐,2.0,10
2026-05-06,00:12:17,1,舔舐,2.0,8
2026-05-06,00:12:19,1,舔舐,2.0,17
2026-05-06,00:12:21,1,舔舐,2.0,15
2026-05-06,00:12:23,1,舔舐,2.0,29
2026-05-06,00:12:25,1,舔舐,2.1,3
2026-05-06,00:12:27,1,舔舐,2.0,4
2026-05-06,00:12:29,1,舔舐,2.0,6
2026-05-06,00:12:31,1,舔舐,2.0,5
2026-05-06,00:12:33,1,舔舐,2.0,6
2026-05-06,00:12:35,1,舔舐,2.1,8
