frame,kp0_x,kp0_y,kp0_disp,kp1_x,kp1_y,kp1_disp,kp2_x,kp2_y,kp2_disp,kp3_x,kp3_y,kp3_disp,kp4_x,kp4_y,kp4_disp,kp5_x,kp5_y,kp5_disp,kp6_x,kp6_y,kp6_disp,kp7_x,kp7_y,kp7_disp,kp8_x,kp8_y,kp8_disp,kp9_x,kp9_y,kp9_disp,kp10_x,kp10_y,kp10_disp,kp11_x,kp11_y,kp11_disp,kp12_x,kp12_y,kp12_disp,kp13_x,kp13_y,kp13_disp,kp14_x,kp14_y,kp14_disp,kp15_x,kp15_y,kp15_disp,kp16_x,kp16_y,kp16_disp
118,1418.2500,498.3750,1.5462,1579.5000,282.0000,0.3750,1296.7500,236.2500,2.0194,1369.5000,623.2500,1.6771,1020.7500,429.7500,1.5462,682.5000,526.1250,2.2500,1416.0000,724.1250,2.4012,1749.0000,786.7500,4.5621,1200.7500,765.7500,1.0607,1608.0000,849.0000,1.5000,833.2500,660.0000,3.2040,852.0000,852.0000,7.5000,852.0000,643.8750,1.8750,918.0000,877.5000,2.1213,,,,,,,,,
119,1419.0000,498.0000,0.8385,1581.0000,282.3750,1.5462,1297.5000,237.7500,1.6771,1371.0000,623.2500,1.5000,1023.0000,430.5000,2.3717,685.5000,526.8750,3.0923,1416.0000,723.7500,0.3750,1749.0000,787.5000,0.7500,1202.2500,765.7500,1.5000,1611.0000,848.2500,3.0923,834.0000,661.5000,1.6771,849.7500,852.7500,2.3717,854.2500,644.2500,2.2810,921.7500,876.0000,4.0389,,,,,,,,,
120,1420.5000,499.1250,1.8750,1581.0000,284.6250,2.2500,1299.0000,237.3750,1.5462,1372.5000,624.3750,1.8750,1027.5000,431.2500,4.5621,687.7500,525.7500,2.5156,1414.5000,724.1250,1.5462,1749.0000,789.0000,1.5000,1202.2500,763.5000,2.2500,1606.5000,852.0000,5.8577,833.2500,660.7500,1.0607,841.5000,856.5000,9.0623,855.0000,644.2500,0.7500,917.2500,882.0000,7.5000,,,,,,,,,
121,1419.7500,500.2500,1.3521,1582.5000,283.8750,1.6771,1299.7500,238.1250,1.0607,1371.7500,625.1250,1.0607,1023.7500,432.0000,3.8243,685.5000,528.7500,3.7500,1417.5000,725.6250,3.3541,1749.0000,790.5000,1.5000,1200.0000,766.5000,3.7500,1609.5000,849.7500,3.7500,832.5000,663.7500,3.0923,843.0000,855.0000,2.1213,855.0000,645.7500,1.5000,922.5000,877.5000,6.9147,,,,,,,,,
122,1419.7500,500.2500,0.0000,1582.5000,284.6250,0.7500,1299.7500,239.2500,1.1250,1372.5000,625.5000,0.8385,1022.2500,431.6250,1.5462,686.2500,529.5000,1.0607,1417.5000,725.2500,0.3750,1749.0000,790.5000,0.0000,1203.0000,768.7500,3.7500,1615.5000,850.5000,6.0467,829.5000,664.8750,3.2040,837.0000,853.5000,6.1847,856.5000,646.1250,1.5462,929.2500,875.2500,7.1151,,,,,,,,,
123,1420.5000,501.3750,1.3521,1584.0000,284.6250,1.5000,1300.5000,240.3750,1.3521,1374.7500,626.2500,2.3717,1022.2500,432.0000,0.3750,687.7500,531.0000,2.1213,1419.0000,726.3750,1.8750,1752.0000,792.7500,3.7500,1204.5000,768.7500,1.5000,1617.0000,849.0000,2.1213,831.7500,666.3750,2.7042,838.5000,854.2500,1.6771,858.7500,647.2500,2.5156,930.7500,875.2500,1.5000,,,,,,,,,
124,1422.0000,501.7500,1.5462,1585.5000,285.0000,1.5462,1299.7500,240.7500,0.8385,1374.7500,627.0000,0.7500,1025.2500,432.3750,3.0233,686.2500,531.0000,1.5000,1419.0000,727.8750,1.5000,1752.0000,792.7500,0.0000,1204.5000,771.0000,2.2500,1618.5000,849.0000,1.5000,833.2500,666.7500,1.5462,843.7500,854.2500,5.2500,857.2500,646.8750,1.5462,930.0000,873.0000,2.3717,,,,,,,,,
125,1423.5000,502.5000,1.6771,1585.5000,285.3750,0.3750,1300.5000,241.1250,0.8385,1374.7500,627.3750,0.3750,1027.5000,433.8750,2.7042,687.0000,531.7500,1.0607,1419.0000,727.5000,0.3750,1750.5000,791.2500,2.1213,1203.0000,771.0000,1.5000,1617.0000,852.0000,3.3541,834.0000,667.1250,0.8385,847.5000,857.2500,4.8023,857.2500,647.2500,0.3750,932.2500,876.0000,3.7500,,,,,,,,,
126,1422.7500,504.7500,2.3717,1587.0000,285.3750,1.5000,1300.5000,241.1250,0.0000,1374.0000,628.1250,1.0607,1026.7500,435.0000,1.3521,687.7500,532.8750,1.3521,1419.7500,729.0000,1.6771,1750.5000,791.2500,0.0000,1204.5000,774.0000,3.3541,1620.0000,852.0000,3.0000,832.5000,667.8750,1.6771,846.7500,856.5000,1.0607,858.0000,650.2500,3.0923,934.5000,877.5000,2.7042,,,,,,,,,
127,1422.0000,506.2500,1.6771,1587.0000,285.0000,0.3750,1300.5000,241.8750,0.7500,1375.5000,628.8750,1.6771,1027.5000,436.5000,1.6771,687.7500,534.3750,1.5000,1422.0000,730.5000,2.7042,1750.5000,792.0000,0.7500,1206.7500,776.2500,3.1820,1623.0000,850.5000,3.3541,837.0000,669.0000,4.6385,854.2500,856.5000,7.5000,859.5000,651.0000,1.6771,933.0000,877.5000,1.5000,,,,,,,,,
128,1422.0000,506.2500,0.0000,1587.0000,286.5000,1.5000,1300.5000,243.0000,1.1250,1376.2500,628.1250,1.0607,1029.0000,437.6250,1.8750,690.7500,534.0000,3.0233,1422.7500,729.0000,1.6771,1750.5000,792.0000,0.0000,1208.2500,775.5000,1.6771,1626.0000,852.0000,3.3541,837.0000,671.2500,2.2500,849.0000,860.2500,6.4517,862.5000,649.8750,3.2040,940.5000,877.5000,7.5000,,,,,,,,,
129,1422.0000,506.6250,0.3750,1587.0000,288.0000,1.5000,1299.7500,243.3750,0.8385,1377.0000,628.8750,1.0607,1027.5000,439.1250,2.1213,692.2500,535.5000,2.1213,1423.5000,728.6250,0.8385,1750.5000,791.2500,0.7500,1209.7500,775.5000,1.5000,1627.5000,852.0000,1.5000,836.2500,672.7500,1.6771,843.0000,859.5000,6.0467,864.0000,651.0000,1.8750,942.7500,876.0000,2.7042,,,,,,,,,
130,1422.7500,507.0000,0.8385,1587.0000,289.5000,1.5000,1299.7500,244.1250,0.7500,1377.7500,630.0000,1.3521,1027.5000,439.5000,0.3750,691.5000,536.2500,1.0607,1425.0000,729.3750,1.6771,1750.5000,791.2500,0.0000,1212.0000,777.0000,2.7042,1629.0000,853.5000,2.1213,835.5000,672.7500,0.7500,843.7500,858.0000,1.6771,862.5000,652.1250,1.8750,939.7500,876.7500,3.0923,,,,,,,,,
131,1422.0000,507.7500,1.0607,1585.5000,290.2500,1.6771,1299.0000,244.8750,1.0607,1377.0000,630.7500,1.0607,1027.5000,441.0000,1.5000,692.2500,536.6250,0.8385,1425.0000,730.8750,1.5000,1749.0000,792.0000,1.6771,1211.2500,777.7500,1.0607,1627.5000,852.0000,2.1213,834.7500,672.7500,0.7500,841.5000,857.2500,2.3717,863.2500,651.7500,0.8385,939.7500,876.0000,0.7500,,,,,,,,,
132,1422.0000,507.7500,0.0000,1585.5000,290.6250,0.3750,1298.2500,245.6250,1.0607,1377.0000,628.8750,1.8750,1026.7500,441.7500,1.0607,692.2500,536.6250,0.0000,1424.2500,729.7500,1.3521,1747.5000,792.0000,1.5000,1214.2500,777.7500,3.0000,1629.0000,852.7500,1.6771,834.0000,673.1250,0.8385,840.0000,859.5000,2.7042,863.2500,652.1250,0.3750,940.5000,878.2500,2.3717,,,,,,,,,
133,1422.0000,508.1250,0.3750,1585.5000,291.0000,0.3750,1298.2500,246.3750,0.7500,1377.0000,630.3750,1.5000,1024.5000,442.5000,2.3717,690.7500,538.8750,2.7042,1422.7500,731.6250,2.4012,1747.5000,792.0000,0.0000,1212.7500,778.5000,1.6771,1626.0000,853.5000,3.0923,836.2500,673.8750,2.3717,847.5000,860.2500,7.5374,861.7500,654.7500,3.0233,936.0000,881.2500,5.4083,,,,,,,,,
134,1422.0000,507.7500,0.3750,1587.0000,291.3750,1.5462,1299.0000,247.1250,1.0607,1377.7500,632.2500,2.0194,1024.5000,443.6250,1.1250,690.0000,539.6250,1.0607,1423.5000,733.5000,2.0194,1749.0000,792.7500,1.6771,1212.0000,780.0000,1.6771,1627.5000,853.5000,1.5000,834.0000,675.0000,2.5156,843.0000,858.7500,4.7434,861.0000,655.5000,1.0607,936.7500,879.7500,1.6771,,,,,,,,,
135,1422.0000,507.7500,0.0000,1585.5000,292.5000,1.8750,1299.0000,249.0000,1.8750,1378.5000,632.6250,0.8385,1026.7500,444.7500,2.5156,692.2500,540.7500,2.5156,1423.5000,733.5000,0.0000,1749.0000,792.7500,0.0000,1212.7500,780.0000,0.7500,1627.5000,853.5000,0.0000,835.5000,675.3750,1.5462,843.7500,858.7500,0.7500,862.5000,656.2500,1.6771,937.5000,880.5000,1.0607,,,,,,,,,
136,1422.0000,507.7500,0.0000,1585.5000,293.6250,1.1250,1298.2500,250.1250,1.3521,1379.2500,633.0000,0.8385,1029.0000,444.7500,2.2500,693.0000,540.0000,1.0607,1422.0000,733.5000,1.5000,1749.0000,795.0000,2.2500,1211.2500,778.5000,2.1213,1623.0000,854.2500,4.5621,833.2500,677.2500,2.9288,837.0000,862.5000,7.7217,862.5000,654.3750,1.8750,939.0000,879.0000,2.1213,,,,,,,,,
137,1422.0000,508.5000,0.7500,1585.5000,294.0000,0.3750,1298.2500,250.8750,0.7500,1378.5000,633.3750,0.8385,1028.2500,445.1250,0.8385,692.2500,541.1250,1.3521,1422.7500,734.2500,1.0607,1749.0000,796.5000,1.5000,1209.7500,779.2500,1.6771,1623.0000,854.2500,0.0000,831.0000,678.3750,2.5156,831.0000,862.5000,6.0000,862.5000,655.8750,1.5000,939.7500,879.0000,0.7500,,,,,,,,,
138,1422.0000,509.2500,0.7500,1584.0000,294.0000,1.5000,1298.2500,251.6250,0.7500,1380.0000,635.2500,2.4012,1028.2500,445.1250,0.0000,693.0000,542.6250,1.6771,1423.5000,736.5000,2.3717,1750.5000,796.5000,1.5000,1209.7500,781.5000,2.2500,1623.0000,855.0000,0.7500,831.7500,678.0000,0.8385,832.5000,860.2500,2.7042,863.2500,657.7500,2.0194,939.0000,880.5000,1.6771,,,,,,,,,
139,1422.7500,509.6250,0.8385,1584.0000,294.0000,0.0000,1298.2500,252.3750,0.7500,1379.2500,636.3750,1.3521,1028.2500,445.5000,0.3750,693.0000,543.7500,1.1250,1423.5000,738.0000,1.5000,1752.0000,795.7500,1.6771,1209.0000,783.7500,2.3717,1624.5000,855.0000,1.5000,831.7500,679.1250,1.1250,835.5000,859.5000,3.0923,862.5000,660.3750,2.7300,939.7500,881.2500,1.0607,,,,,,,,,
140,1423.5000,510.0000,0.8385,1584.0000,295.1250,1.1250,1298.2500,252.3750,0.0000,1379.2500,636.7500,0.3750,1026.7500,446.2500,1.6771,693.0000,544.8750,1.1250,1424.2500,738.0000,0.7500,1749.0000,797.2500,3.3541,1210.5000,783.7500,1.5000,1626.0000,855.0000,1.5000,831.0000,680.2500,1.3521,832.5000,859.5000,3.0000,864.0000,661.1250,1.6771,942.0000,882.0000,2.3717,,,,,,,,,
141,1422.7500,511.1250,1.3521,1584.0000,296.2500,1.1250,1297.5000,253.1250,1.0607,1377.7500,637.1250,1.5462,1026.7500,446.2500,0.0000,693.7500,545.2500,0.8385,1422.0000,738.0000,2.2500,1749.0000,796.5000,0.7500,1207.5000,782.2500,3.3541,1623.0000,855.7500,3.0923,832.5000,681.3750,1.8750,831.7500,862.5000,3.0923,864.7500,660.3750,1.0607,943.5000,882.0000,1.5000,,,,,,,,,
142,1423.5000,512.2500,1.3521,1584.0000,295.8750,0.3750,1297.5000,253.1250,0.0000,1376.2500,637.1250,1.5000,1027.5000,446.2500,0.7500,693.0000,545.2500,0.7500,1420.5000,738.0000,1.5000,1749.0000,798.0000,1.5000,1204.5000,781.5000,3.0923,1617.0000,856.5000,6.0467,830.2500,681.3750,2.2500,826.5000,864.0000,5.4601,863.2500,660.3750,1.5000,942.0000,883.5000,2.1213,,,,,,,,,
143,1422.7500,512.2500,0.7500,1584.0000,296.2500,0.3750,1296.7500,253.8750,1.0607,1375.5000,637.8750,1.0607,1029.0000,447.0000,1.6771,693.7500,545.6250,0.8385,1419.7500,738.7500,1.0607,1749.0000,798.7500,0.7500,1202.2500,781.5000,2.2500,1617.0000,855.7500,0.7500,830.2500,682.8750,1.5000,828.0000,865.5000,2.1213,864.0000,660.0000,0.8385,944.2500,882.0000,2.7042,,,,,,,,,
144,1423.5000,513.0000,1.0607,1584.0000,295.5000,0.7500,1296.7500,253.8750,0.0000,1377.0000,638.2500,1.5462,1028.2500,447.0000,0.7500,693.0000,546.3750,1.0607,1421.2500,739.5000,1.6771,1750.5000,797.2500,2.1213,1204.5000,783.7500,3.1820,1621.5000,856.5000,4.5621,832.5000,682.5000,2.2810,833.2500,864.7500,5.3033,863.2500,661.8750,2.0194,941.2500,884.2500,3.7500,,,,,,,,,
145,1423.5000,514.1250,1.1250,1584.0000,295.1250,0.3750,1296.0000,254.2500,0.8385,1377.0000,639.0000,0.7500,1025.2500,447.7500,3.0923,692.2500,548.2500,2.0194,1423.5000,740.2500,2.3717,1749.0000,796.5000,1.6771,1208.2500,787.5000,5.3033,1627.5000,856.5000,6.0000,833.2500,683.2500,1.0607,834.0000,862.5000,2.3717,863.2500,663.7500,1.8750,942.0000,883.5000,1.0607,,,,,,,,,
146,1423.5000,514.1250,0.0000,1584.0000,295.5000,0.3750,1295.2500,254.6250,0.8385,1376.2500,639.3750,0.8385,1024.5000,448.8750,1.3521,691.5000,548.2500,0.7500,1423.5000,739.5000,0.7500,1749.0000,796.5000,0.0000,1206.7500,787.5000,1.5000,1627.5000,858.7500,2.2500,829.5000,684.0000,3.8243,827.2500,864.0000,6.9147,862.5000,662.6250,1.3521,943.5000,882.0000,2.1213,,,,,,,,,
147,1423.5000,514.5000,0.3750,1582.5000,295.8750,1.5462,1294.5000,254.6250,0.7500,1375.5000,640.5000,1.3521,1023.7500,449.6250,1.0607,691.5000,549.0000,0.7500,1422.7500,739.5000,0.7500,1746.0000,797.2500,3.0923,1206.7500,788.2500,0.7500,1626.0000,860.2500,2.1213,827.2500,685.1250,2.5156,821.2500,864.0000,6.0000,862.5000,662.6250,0.0000,944.2500,880.5000,1.6771,,,,,,,,,
148,1423.5000,514.5000,0.0000,1582.5000,296.6250,0.7500,1294.5000,255.0000,0.3750,1375.5000,642.3750,1.8750,1022.2500,450.7500,1.8750,690.0000,550.1250,1.8750,1423.5000,741.7500,2.3717,1746.0000,798.0000,0.7500,1207.5000,789.7500,1.6771,1624.5000,861.0000,1.6771,826.5000,685.5000,0.8385,821.2500,863.2500,0.7500,861.0000,663.7500,1.8750,940.5000,881.2500,3.8243,,,,,,,,,
149,1423.5000,515.6250,1.1250,1582.5000,296.0625,0.5625,1294.5000,255.7500,0.7500,1375.5000,643.5000,1.1250,1021.5000,451.5000,1.0607,690.0000,551.2500,1.1250,1422.7500,744.0000,2.3717,1746.0000,798.7500,0.7500,1206.0000,790.5000,1.6771,1623.0000,860.2500,1.6771,828.0000,685.8750,1.5462,823.5000,861.7500,2.7042,860.2500,665.2500,1.6771,936.7500,881.2500,3.7500,,,,,,,,,
150,1423.5000,515.6250,0.0000,1582.5000,295.5000,0.5625,1294.5000,255.7500,0.0000,1375.5000,643.1250,0.3750,1022.2500,451.8750,0.8385,688.5000,551.2500,1.5000,1422.0000,743.2500,1.0607,1746.0000,798.7500,0.0000,1206.0000,790.5000,0.0000,1623.0000,860.2500,0.0000,826.5000,686.2500,1.5462,823.5000,861.7500,0.0000,859.5000,664.5000,1.0607,936.7500,879.0000,2.2500,,,,,,,,,
151,1422.0000,516.0000,1.5462,1582.5000,295.5000,0.0000,1293.7500,255.0000,1.0607,1376.2500,641.2500,2.0194,1023.7500,452.2500,1.5462,688.5000,550.5000,0.7500,1422.7500,741.7500,1.6771,1744.5000,799.5000,1.6771,1207.5000,790.5000,1.5000,1626.0000,860.2500,3.0000,826.5000,685.5000,0.7500,823.5000,864.0000,2.2500,858.7500,662.6250,2.0194,937.5000,879.7500,1.0607,,,,,,,,,
152,1422.0000,516.3750,0.3750,1581.0000,296.0625,1.6020,1293.0000,255.0000,0.7500,1375.5000,640.8750,0.8385,1024.5000,453.0000,1.0607,689.2500,550.5000,0.7500,1422.0000,741.0000,1.0607,1744.5000,798.0000,1.5000,1207.5000,790.5000,0.0000,1626.0000,861.0000,0.7500,826.5000,685.5000,0.0000,823.5000,865.5000,1.5000,859.5000,663.3750,1.0607,939.0000,881.2500,2.1213,,,,,,,,,
153,1422.0000,516.7500,0.3750,1581.0000,296.2500,0.1875,1292.2500,255.0000,0.7500,1374.0000,641.2500,1.5462,1023.7500,453.0000,0.7500,688.5000,551.2500,1.0607,1421.2500,741.7500,1.0607,1744.5000,798.7500,0.7500,1206.7500,790.5000,0.7500,1623.0000,861.0000,3.0000,825.0000,686.2500,1.6771,822.0000,867.0000,2.1213,858.7500,664.5000,1.3521,938.2500,883.5000,2.3717,,,,,,,,,
154,1422.0000,517.5000,0.7500,1581.0000,296.4375,0.1875,1292.2500,256.1250,1.1250,1374.7500,642.0000,1.0607,1023.7500,453.7500,0.7500,688.5000,552.0000,0.7500,1423.5000,742.5000,2.3717,1744.5000,798.0000,0.7500,1209.7500,792.7500,3.7500,1626.0000,861.7500,3.0923,825.7500,685.8750,0.8385,824.2500,866.2500,2.3717,859.5000,665.2500,1.0607,936.7500,885.0000,2.1213,,,,,,,,,
155,1422.0000,517.5000,0.0000,1581.0000,296.2500,0.1875,1291.5000,256.1250,0.7500,1375.5000,642.7500,1.0607,1023.7500,454.5000,0.7500,687.7500,552.3750,0.8385,1423.5000,743.2500,0.7500,1743.0000,798.0000,1.5000,1211.2500,793.5000,1.6771,1626.0000,862.5000,0.7500,826.5000,686.2500,0.8385,826.5000,867.0000,2.3717,858.7500,666.0000,1.0607,934.5000,886.5000,2.7042,,,,,,,,,
156,1422.0000,517.8750,0.3750,1581.0000,296.0625,0.1875,1291.5000,255.3750,0.7500,1374.7500,643.1250,0.8385,1022.2500,455.2500,1.6771,687.7500,553.1250,0.7500,1423.5000,744.0000,0.7500,1743.0000,798.0000,0.0000,1211.2500,794.2500,0.7500,1624.5000,862.5000,1.5000,827.2500,685.8750,0.8385,828.7500,867.0000,2.2500,858.7500,667.1250,1.1250,932.2500,888.0000,2.7042,,,,,,,,,
157,1422.0000,518.2500,0.3750,1581.0000,295.8750,0.1875,1291.5000,255.3750,0.0000,1374.0000,643.8750,1.0607,1022.2500,455.2500,0.0000,687.7500,553.8750,0.7500,1421.2500,745.5000,2.7042,1743.0000,798.0000,0.0000,1208.2500,793.5000,3.0923,1623.0000,862.5000,1.5000,827.2500,687.0000,1.1250,828.0000,867.0000,0.7500,858.0000,667.5000,0.8385,932.2500,888.0000,0.0000,,,,,,,,,
158,1422.0000,518.2500,0.0000,1581.0000,296.2500,0.3750,1290.7500,255.3750,0.7500,1374.0000,643.1250,0.7500,1023.7500,455.2500,1.5000,687.7500,553.1250,0.7500,1421.2500,745.5000,0.0000,1743.0000,798.7500,0.7500,1208.2500,793.5000,0.0000,1623.0000,862.5000,0.0000,829.5000,686.6250,2.2810,833.2500,868.5000,5.4601,858.0000,666.7500,0.7500,930.7500,888.7500,1.6771,,,,,,,,,
159,1422.0000,518.6250,0.3750,1581.0000,295.5000,0.7500,1290.7500,255.7500,0.3750,1374.0000,643.1250,0.0000,1023.7500,456.0000,0.7500,688.5000,553.8750,1.0607,1419.0000,745.5000,2.2500,1743.0000,800.2500,1.5000,1206.0000,792.7500,2.3717,1621.5000,862.5000,1.5000,828.7500,687.7500,1.3521,831.7500,870.0000,2.1213,858.0000,668.2500,1.5000,930.7500,891.7500,3.0000,,,,,,,,,
160,1422.0000,519.7500,1.1250,1581.0000,295.6875,0.1875,1290.7500,256.5000,0.7500,1374.0000,642.3750,0.7500,1026.0000,456.3750,2.2810,688.5000,554.2500,0.3750,1419.0000,744.7500,0.7500,1744.5000,799.5000,1.6771,1207.5000,792.7500,1.5000,1623.0000,862.5000,1.5000,828.7500,688.5000,0.7500,831.7500,873.7500,3.7500,858.7500,668.6250,0.8385,933.0000,894.0000,3.1820,,,,,,,,,
161,1422.0000,519.3750,0.3750,1581.0000,296.0625,0.3750,1291.5000,256.8750,0.8385,1374.0000,642.0000,0.3750,1026.7500,456.7500,0.8385,689.2500,554.2500,0.7500,1419.0000,744.7500,0.0000,1744.5000,799.5000,0.0000,1207.5000,792.7500,0.0000,1623.0000,863.2500,0.7500,828.0000,689.6250,1.3521,831.7500,874.5000,0.7500,859.5000,669.0000,0.8385,936.0000,892.5000,3.3541,,,,,,,,,
162,1422.7500,519.7500,0.8385,1581.0000,296.2500,0.1875,1291.5000,256.8750,0.0000,1374.0000,642.3750,0.3750,1025.2500,456.3750,1.5462,689.2500,554.2500,0.0000,1419.0000,744.7500,0.0000,1744.5000,799.5000,0.0000,1206.7500,793.5000,1.0607,1623.0000,863.2500,0.0000,828.0000,689.6250,0.0000,831.7500,873.0000,1.5000,859.5000,669.0000,0.0000,936.7500,892.5000,0.7500,,,,,,,,,
163,1423.5000,520.5000,1.0607,1581.0000,297.0000,0.7500,1291.5000,257.6250,0.7500,1373.2500,643.5000,1.3521,1024.5000,456.7500,0.8385,689.2500,554.6250,0.3750,1419.0000,745.5000,0.7500,1744.5000,798.7500,0.7500,1207.5000,794.2500,1.0607,1624.5000,864.0000,1.6771,828.0000,690.0000,0.3750,831.0000,873.0000,0.7500,859.5000,669.3750,0.3750,937.5000,892.5000,0.7500,,,,,,,,,
164,1423.5000,520.5000,0.0000,1581.0000,297.7500,0.7500,1291.5000,258.3750,0.7500,1373.2500,644.6250,1.1250,1025.2500,457.1250,0.8385,690.7500,555.0000,1.5462,1419.7500,747.0000,1.6771,1744.5000,799.5000,0.7500,1207.5000,795.0000,0.7500,1624.5000,864.0000,0.0000,828.0000,690.3750,0.3750,831.0000,872.2500,0.7500,860.2500,669.7500,0.8385,937.5000,891.7500,0.7500,,,,,,,,,
165,1424.2500,520.1250,0.8385,1581.0000,298.1250,0.3750,1292.2500,259.1250,1.0607,1373.2500,645.7500,1.1250,1023.0000,457.5000,2.2810,691.5000,556.5000,1.6771,1419.7500,747.7500,0.7500,1746.0000,798.7500,1.6771,1206.7500,795.0000,0.7500,1623.0000,864.0000,1.5000,830.2500,691.1250,2.3717,832.5000,873.7500,2.1213,861.7500,670.5000,1.6771,937.5000,894.0000,2.2500,,,,,,,,,
166,1423.5000,519.7500,0.8385,1581.0000,298.1250,0.0000,1292.2500,259.1250,0.0000,1374.7500,646.1250,1.5462,1023.7500,457.5000,0.7500,692.2500,557.2500,1.0607,1420.5000,748.5000,1.0607,1746.0000,798.0000,0.7500,1207.5000,795.7500,1.0607,1623.0000,864.7500,0.7500,831.7500,691.5000,1.5462,834.7500,874.5000,2.3717,862.5000,670.8750,0.8385,938.2500,894.0000,0.7500,,,,,,,,,
167,1423.5000,519.3750,0.3750,1581.0000,298.5000,0.3750,1293.0000,259.1250,0.7500,1374.7500,645.3750,0.7500,1025.2500,457.5000,1.5000,692.2500,556.8750,0.3750,1420.5000,748.5000,0.0000,1746.0000,798.7500,0.7500,1206.7500,795.7500,0.7500,1623.0000,864.0000,0.7500,832.5000,691.8750,0.8385,836.2500,873.7500,1.6771,862.5000,670.5000,0.3750,939.0000,892.5000,1.6771,,,,,,,,,
168,1423.5000,519.0000,0.3750,1581.0000,298.6875,0.1875,1293.0000,259.1250,0.0000,1374.0000,645.0000,0.8385,1025.2500,457.8750,0.3750,692.2500,556.8750,0.0000,1422.0000,748.5000,1.5000,1746.0000,798.7500,0.0000,1208.2500,796.5000,1.6771,1624.5000,864.0000,1.5000,834.0000,691.5000,1.5462,840.0000,873.0000,3.8243,861.7500,670.8750,0.8385,937.5000,892.5000,1.5000,,,,,,,,,
169,1424.2500,519.3750,0.8385,1581.0000,298.5000,0.1875,1293.0000,259.5000,0.3750,1373.2500,645.0000,0.7500,1026.0000,457.5000,0.8385,691.5000,556.8750,0.7500,1421.2500,748.5000,0.7500,1746.0000,798.0000,0.7500,1207.5000,796.5000,0.7500,1623.0000,863.2500,1.6771,834.0000,691.5000,0.0000,842.2500,873.0000,2.2500,861.0000,670.8750,0.7500,936.7500,891.7500,1.0607,,,,,,,,,
170,1425.0000,519.0000,0.8385,1581.0000,299.0625,0.5625,1292.2500,259.5000,0.7500,1373.2500,644.6250,0.3750,1026.7500,457.5000,0.7500,693.0000,557.2500,1.5462,1420.5000,748.5000,0.7500,1746.0000,798.7500,0.7500,1207.5000,795.7500,0.7500,1623.0000,862.5000,0.7500,834.0000,692.2500,0.7500,840.0000,873.7500,2.3717,861.7500,670.8750,0.7500,937.5000,891.7500,0.7500,,,,,,,,,
171,1424.2500,519.0000,0.7500,1581.0000,299.2500,0.1875,1293.0000,259.8750,0.8385,1374.0000,644.2500,0.8385,1028.2500,457.8750,1.5462,693.7500,556.5000,1.0607,1420.5000,747.7500,0.7500,1746.0000,798.7500,0.0000,1207.5000,795.0000,0.7500,1624.5000,863.2500,1.6771,834.0000,692.6250,0.3750,838.5000,875.2500,2.1213,862.5000,670.5000,0.8385,939.0000,892.5000,1.6771,,,,,,,,,
172,1424.2500,518.2500,0.7500,1579.5000,300.0000,1.6771,1292.2500,259.8750,0.7500,1374.7500,645.0000,1.0607,1028.2500,457.8750,0.0000,693.7500,557.2500,0.7500,1421.2500,747.7500,0.7500,1744.5000,800.2500,2.1213,1208.2500,795.0000,0.7500,1623.0000,864.0000,1.6771,832.5000,693.7500,1.8750,834.7500,874.5000,3.8243,862.5000,671.2500,0.7500,939.7500,891.0000,1.6771,,,,,,,,,
173,1424.2500,517.5000,0.7500,1578.0000,300.3750,1.5462,1292.2500,260.2500,0.3750,1375.5000,645.3750,0.8385,1028.2500,458.2500,0.3750,693.7500,557.2500,0.0000,1421.2500,747.7500,0.0000,1744.5000,801.0000,0.7500,1209.7500,795.0000,1.5000,1623.0000,865.5000,1.5000,832.5000,694.1250,0.3750,834.7500,875.2500,0.7500,862.5000,672.0000,0.7500,940.5000,892.5000,1.6771,,,,,,,,,
174,1424.2500,517.8750,0.3750,1578.0000,299.2500,1.1250,1291.5000,260.6250,0.8385,1376.2500,645.7500,0.8385,1026.7500,458.2500,1.5000,693.7500,558.7500,1.5000,1421.2500,748.5000,0.7500,1746.0000,801.7500,1.6771,1209.7500,795.0000,0.0000,1623.0000,864.0000,1.5000,832.5000,694.8750,0.7500,833.2500,876.0000,1.6771,862.5000,672.7500,0.7500,939.7500,894.0000,1.6771,,,,,,,,,
175,1425.0000,518.2500,0.8385,1578.0000,299.6250,0.3750,1291.5000,261.0000,0.3750,1376.2500,645.7500,0.0000,1026.0000,458.6250,0.8385,693.0000,558.7500,0.7500,1421.2500,748.5000,0.0000,1746.0000,801.7500,0.0000,1211.2500,795.0000,1.5000,1626.0000,864.7500,3.0923,832.5000,694.8750,0.0000,832.5000,876.0000,0.7500,862.5000,673.1250,0.3750,939.0000,894.7500,1.0607,,,,,,,,,
176,1425.0000,519.0000,0.7500,1578.0000,299.0625,0.5625,1291.5000,261.0000,0.0000,1375.5000,645.3750,0.8385,1026.0000,459.0000,0.3750,693.0000,558.7500,0.0000,1422.0000,748.5000,0.7500,1746.0000,801.7500,0.0000,1212.0000,796.5000,1.6771,1626.0000,865.5000,0.7500,832.5000,694.5000,0.3750,834.0000,877.5000,2.1213,861.7500,673.5000,0.8385,936.0000,896.2500,3.3541,,,,,,,,,
