model,behavior,video_name,frames,frames_with_cat,frames_without_cat,mean_confidence,std_confidence,mean_jitter_px,std_jitter_px,p95_jitter_px,max_jitter_px,missing_ratio,nose_missing_ratio,paw_missing_ratio,tail_missing_ratio
new,scratch,7月3日 (2).mp4,177,177,0,0.9920,0.0034,5.401,8.961,17.990,154.929,0.0000,0.0000,0.0000,0.0000
new,shake,7月7日 (5)(1).mp4,105,105,0,0.9966,0.0014,4.571,10.989,19.788,122.142,0.0000,0.0000,0.0000,0.0000
new,shake,7月7日 (5)(2).mp4,99,99,0,0.9944,0.0035,6.229,15.214,24.915,175.319,0.0000,0.0000,0.0000,0.0000
new,shake,7月7日 (5)(3).mp4,102,102,0,0.9635,0.0264,5.554,9.613,21.670,98.606,0.0000,0.0000,0.0000,0.2582
new,shake,7月7日 (5)(4).mp4,110,110,0,0.9952,0.0024,5.070,11.729,19.870,134.237,0.0000,0.0000,0.0000,0.0000
new,shake,7月7日 (5)(5).mp4,108,108,0,0.9967,0.0028,4.154,7.949,17.756,93.007,0.0000,0.0000,0.0000,0.0000
new,shake,7月7日 (5).mp4,116,116,0,0.9954,0.0024,4.882,11.457,19.215,134.237,0.0000,0.0000,0.0000,0.0000
new,stop,7月7日 (8)(2).mp4,50,50,0,0.9857,0.0007,4.379,7.482,17.227,85.882,0.0000,1.0000,0.0000,0.0000
new,stop,7月7日 (8)(5).mp4,307,307,0,0.9912,0.0092,6.591,15.840,24.439,300.048,0.0000,0.0000,0.0000,0.0000
new,stop,7月7日 (8).mp4,123,123,0,0.9872,0.0101,5.917,8.494,19.259,119.839,0.0000,0.1220,0.0000,0.0000
