frame_idx,timestamp_sec,detected,body_scale_px,active_kpts,mean_kpt_conf,displacement_px,activity_value,activity_score,abnormal,behavior_id,behavior_label,gcn_confidence
238,4.760,1,628.22,17,0.9800,8.2692,41,41,1,0,WALK,0.9761
239,4.780,1,633.62,17,0.9783,7.1567,35,41,1,0,WALK,0.9761
240,4.800,1,635.25,17,0.9776,8.5857,42,41,1,0,WALK,0.9661
241,4.820,1,637.33,17,0.9781,5.4165,27,41,1,0,WALK,0.9661
242,4.840,1,641.05,17,0.9791,9.2042,46,41,1,0,WALK,0.9537
243,4.860,1,628.54,17,0.9810,7.4264,37,41,1,0,WALK,0.9537
244,4.880,1,623.02,17,0.9845,6.8680,34,41,1,0,WALK,0.9568
245,4.900,1,621.47,17,0.9850,5.6902,28,41,1,0,WALK,0.9568
246,4.920,1,621.47,17,0.9846,4.8321,24,41,1,0,WALK,0.9461
247,4.940,1,615.48,17,0.9836,7.7275,38,41,1,0,WALK,0.9461
248,4.960,1,606.99,17,0.9854,6.9733,34,41,1,0,WALK,0.9814
249,4.980,1,599.84,17,0.9857,8.6172,43,41,1,0,WALK,0.9814
250,5.000,1,605.35,17,0.9865,18.6329,93,41,1,0,WALK,0.9944
251,5.020,1,595.68,17,0.9863,6.8051,34,41,1,0,WALK,0.9944
252,5.040,1,608.18,17,0.9879,6.6496,33,41,1,0,WALK,0.9945
253,5.060,1,601.13,17,0.9905,7.6381,38,41,1,0,WALK,0.9945
254,5.080,1,597.32,17,0.9906,5.3907,26,41,1,0,WALK,0.9947
255,5.100,1,599.17,17,0.9913,5.1370,25,41,1,0,WALK,0.9947
256,5.120,1,587.48,17,0.9920,10.4677,52,41,1,0,WALK,0.9967
257,5.140,1,585.26,17,0.9913,7.1677,35,41,1,0,WALK,0.9967
258,5.160,1,573.21,17,0.9911,8.0429,40,41,1,0,WALK,0.9983
259,5.180,1,563.76,17,0.9899,7.4582,37,41,1,0,WALK,0.9983
260,5.200,1,562.69,17,0.9890,17.6384,88,41,1,0,WALK,0.9990
261,5.220,1,554.52,17,0.9916,25.4570,100,42,1,0,WALK,0.9990
262,5.240,1,551.73,17,0.9916,6.0454,30,42,1,0,WALK,0.9990
263,5.260,1,555.17,17,0.9907,4.9081,24,42,1,0,WALK,0.9990
264,5.280,1,562.54,17,0.9896,6.0356,30,42,1,0,WALK,0.9979
265,5.300,1,564.81,17,0.9888,7.8480,39,42,1,0,WALK,0.9979
266,5.320,1,553.65,17,0.9909,13.5739,67,42,1,0,WALK,0.9992
267,5.340,1,551.11,17,0.9910,8.7124,43,42,1,0,WALK,0.9992
268,5.360,1,553.54,17,0.9901,8.3187,41,42,1,0,WALK,0.9994
269,5.380,1,559.44,17,0.9894,6.8072,34,42,1,0,WALK,0.9994
270,5.400,1,568.03,17,0.9897,8.0124,40,42,1,0,WALK,0.9989
271,5.420,1,575.08,17,0.9892,8.2801,41,42,1,0,WALK,0.9989
272,5.440,1,582.86,17,0.9885,6.7370,33,42,1,0,WALK,0.9974
273,5.460,1,586.90,17,0.9883,5.7504,28,41,1,0,WALK,0.9974
274,5.480,1,593.57,17,0.9889,6.1320,30,41,1,0,WALK,0.9959
275,5.500,1,598.22,17,0.9891,5.9304,29,41,1,0,WALK,0.9959
276,5.520,1,605.34,17,0.9888,5.8174,29,41,1,0,WALK,0.9860
277,5.540,1,606.60,17,0.9875,4.0151,20,41,1,0,WALK,0.9860
278,5.560,1,606.74,17,0.9856,5.4457,27,40,1,0,WALK,0.9828
279,5.580,1,610.89,17,0.9870,4.5381,22,40,1,0,WALK,0.9828
280,5.600,1,609.73,17,0.9843,4.9632,24,40,1,0,WALK,0.9663
281,5.620,1,622.65,17,0.9851,11.0495,55,40,1,0,WALK,0.9663
282,5.640,1,629.56,17,0.9837,7.0479,35,40,1,0,WALK,0.9312
283,5.660,1,631.72,17,0.9837,15.1798,75,41,1,0,WALK,0.9312
284,5.680,1,643.96,17,0.9814,8.1197,40,41,1,0,WALK,0.9530
285,5.700,1,643.66,17,0.9828,10.8070,54,40,1,0,WALK,0.9530
286,5.720,1,638.48,17,0.9847,5.9967,29,40,1,0,WALK,0.9671
287,5.740,1,637.21,17,0.9830,6.5087,32,40,1,0,WALK,0.9671
288,5.760,1,638.39,17,0.9833,7.3347,36,40,1,0,WALK,0.9782
289,5.780,1,645.57,17,0.9781,8.1023,40,40,1,0,WALK,0.9782
290,5.800,1,641.12,17,0.9814,8.7511,43,40,1,0,WALK,0.9859
291,5.820,1,641.13,17,0.9762,9.7502,48,41,1,0,WALK,0.9859
292,5.840,1,643.62,17,0.9667,7.9031,39,40,1,0,WALK,0.9943
293,5.860,1,637.09,17,0.9826,6.7837,33,40,1,0,WALK,0.9943
294,5.880,1,633.72,17,0.9811,6.5077,32,40,1,0,WALK,0.9979
295,5.900,1,639.42,17,0.9707,8.8211,44,40,1,0,WALK,0.9979
296,5.920,1,641.23,17,0.9652,8.3945,41,40,1,0,WALK,0.9983
297,5.940,1,639.73,17,0.9678,10.7905,53,40,1,0,WALK,0.9983
298,5.960,1,636.15,17,0.9765,9.7566,48,40,1,0,WALK,0.9970
299,5.980,1,643.18,17,0.9788,7.6540,38,40,1,0,WALK,0.9970
300,6.000,1,640.09,17,0.9790,6.9198,34,40,1,0,WALK,0.9978
301,6.020,1,639.86,17,0.9814,5.1650,25,40,1,0,WALK,0.9978
302,6.040,1,636.68,17,0.9779,8.6559,43,40,1,0,WALK,0.9976
303,6.060,1,633.91,17,0.9735,10.4320,52,40,1,0,WALK,0.9976
304,6.080,1,636.72,17,0.9738,8.0402,40,40,1,0,WALK,0.9974
305,6.100,1,634.55,17,0.9779,10.5689,52,40,1,0,WALK,0.9974
306,6.120,1,631.10,17,0.9779,7.5393,37,40,1,0,WALK,0.9956
307,6.140,1,626.96,17,0.9781,8.4729,42,40,1,0,WALK,0.9956
308,6.160,1,637.95,17,0.9788,10.7888,53,40,1,0,WALK,0.9960
